ID,Script_ID,Entity_Type,Value,Best_Snippet,Best_Name,Best_Provider,Best_Tags,Best_DOI
252,script_187895.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
253,script_187895.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
254,script_187895.txt,Datasource,LANDSAT/LT04/C01/T1_SR,LANDSAT/LT04/C02/T1,USGS Landsat 4 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l4, landsat, lt4, radiance, t1, tier1, tm, usgs",
255,script_188011.txt,Datasource,projects/ee-kimiachenaary/assets/msh,,projects/ee-kimiachenaary/assets/,,msh,
256,script_188011.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
257,script_188030.txt,Datasource,projects/ee-kimiachenaary/assets/Tehran,,projects/ee-kimiachenaary/assets/,,Tehran,
258,script_188030.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
259,script_188052.txt,Datasource,projects/ee-kimmmydanny/assets/tingxialiuyu,,projects/ee-kimmmydanny/assets/,,tingxialiuyu,
260,script_188052.txt,Datasource,LANDSAT/LC08/C01/T1_RT_TOA,LANDSAT/LC08/C02/T1_RT_TOA,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data TOA Reflectance,USGS/Google,"c2, global, l8, landsat, lc8, toa, usgs",
261,script_188052.txt,Datasource,COPERNICUS/S2_SR,COPERNICUS/S2_SR,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",
262,script_188147.txt,Datasource,users/kindgard/Asia/Asia,,users/kindgard/Asia/,,Asia,
263,script_188147.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
264,script_188147.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
265,script_188147.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
266,script_188147.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
267,script_188147.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
268,script_188147.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,,
269,script_188147.txt,Datasource,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh,,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh,,,
270,script_188147.txt,Datasource,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y,,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y,,,
271,script_188147.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",
272,script_188147.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,,users/kindgard/,,ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,
273,script_188147.txt,Datasource,users/ValeriaContessa/Map_1992_rast,,users/ValeriaContessa/,,Map_1992_rast,
274,script_188147.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",
275,script_188147.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",
276,script_188147.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
277,script_188147.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
278,script_188163.txt,Datasource,users/kindgard/Asia/Asia,,users/kindgard/Asia/,,Asia,
279,script_188163.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
280,script_188163.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
281,script_188163.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
282,script_188163.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
283,script_188163.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
284,script_188163.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",
285,script_188163.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",
286,script_188163.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
287,script_188163.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
288,script_188163.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",
289,script_188163.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,,
290,script_188163.txt,Datasource,users/ValeriaContessa/Map_1992_rast,,users/ValeriaContessa/,,Map_1992_rast,
291,script_188163.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,,users/kindgard/,,ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,
292,script_188190.txt,Datasource,users/ValeriaContessa/n_regions,,users/ValeriaContessa/,,n_regions,
293,script_188190.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,,
294,script_188190.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",
295,script_188190.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",
296,script_188190.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
297,script_188190.txt,Datasource,users/kindgard/Asia/Asia,,users/kindgard/Asia/,,Asia,
298,script_188190.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
299,script_188190.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
300,script_188190.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
301,script_188190.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
302,script_188190.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
303,script_188190.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",
304,script_188190.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,,users/kindgard/,,ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,
305,script_188190.txt,Datasource,users/ValeriaContessa/Map_1992_rast,,users/ValeriaContessa/,,Map_1992_rast,
306,script_188190.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
307,script_188217.txt,Datasource,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",
308,script_188217.txt,Datasource,LANDSAT/LT05/C02/T1_L2,LANDSAT/LT05/C02/T1_L2,"USGS Landsat 5 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, landsat, lasrc, lst, lt05, reflectance, sr, tm, usgs",
309,script_188217.txt,Datasource,LANDSAT/LE07/C02/T1_L2,LANDSAT/LE07/C02/T1_L2,"USGS Landsat 7 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, etm, fmask, global, landsat, lasrc, le07, lst, reflectance, sr, usgs",
310,script_188217.txt,Datasource,users/kiniklihakan/milanshp,,users/kiniklihakan/,,milanshp,
311,script_188221.txt,Datasource,ECMWF/ERA5_LAND/MONTHLY,ECMWF/ERA5_LAND/MONTHLY_AGGR,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Monthly Aggregates: Google and Copernicus Climate Data Store,"cds, climate, copernicus, ecmwf, era5-land, evaporation, heat, lakes, precipitation, pressure, radiation, reanalysis, runoff, snow, soil-water, temperature, vegetation, wind",
312,script_188386.txt,Datasource,USDA/NASS/CDL,USDA/NASS/CDL,USDA NASS Cropland Data Layers,USDA National Agricultural Statistics Service,"cropland, landcover, usda",
313,script_188397.txt,Datasource,MODIS/006/MCD64A1,MODIS/061/MCD64A1,MCD64A1.061 MODIS Burned Area Monthly Global 500m,NASA LP DAAC at the USGS EROS Center,"burn, fire, geophysical, global, mcd64a1, modis, monthly, nasa, usgs",https://doi.org/10.5067/MODIS/MCD64A1.061
314,script_188400.txt,Datasource,COPERNICUS/S5P/NRTI/L3_NO2,COPERNICUS/S5P/NRTI/L3_NO2,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,European Union/ESA/Copernicus,"air-quality, copernicus, esa, eu, knmi, nitrogen-dioxide, no2, pollution, s5p, sentinel, tropomi",
315,script_188401.txt,Datasource,NOAA/GFS0P25,NOAA/GFS0P25,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,NOAA/NCEP/EMC,"climate, cloud, flux, forecast, geophysical, humidity, ncep, noaa, precipitation, radiation, temperature, vapor, weather, wind",https://doi.org/10.1016/j.jqsrt.2004.05.058
316,script_188412.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
317,script_188413.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
318,script_188414.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
319,script_188419.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
320,script_188454.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
321,script_188454.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
322,script_188455.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
323,script_188455.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
324,script_188455.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
325,script_188458.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
326,script_188458.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
327,script_188458.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
328,script_188465.txt,Datasource,COPERNICUS/S2_SR_HARMONIZED,COPERNICUS/S2_SR_HARMONIZED,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",
329,script_188465.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
330,script_188502.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
331,script_188506.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
332,script_188506.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
333,script_188506.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
334,script_188509.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD,UCSB-CHG/CHIRPS/PENTAD,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),UCSB/CHG,"chg, climate, geophysical, precipitation, ucsb, weather",
335,script_188509.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
336,script_188509.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
337,script_188509.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
338,script_188511.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD,UCSB-CHG/CHIRPS/PENTAD,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),UCSB/CHG,"chg, climate, geophysical, precipitation, ucsb, weather",
339,script_188511.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",
340,script_188511.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
341,script_188511.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
342,script_23533.txt,Datasource,USGS/NLCD/NLCD1992,USGS/NLCD_RELEASES/2021_REL/NLCD,"NLCD 2021: USGS National Land Cover Database, 2021 release",USGS,"blm, landcover, mrlc, nlcd, usgs",https://doi.org/10.5066/P9JZ7AO3
343,script_23533.txt,Datasource,USGS/NLCD/NLCD2001,USGS/GAP/PR/2001,USGS GAP Puerto Rico 2001,USGS,"gap, landcover, landfire, usgs, vegetation",
344,script_23533.txt,Datasource,USGS/NLCD/NLCD2006,USGS/WBD/2017/HUC06,HUC06: USGS Watershed Boundary Dataset of Basins,United States Geological Survey,"hydrology, usgs, water, watershed, wbd",
345,script_23533.txt,Datasource,users/alemlakes/r-2900-BULC-Dev:BULC/2020/3-BULC-Minimal/BULC-Minimal-ModInDev-44-assembleTables,,users/alemlakes/r-2900-BULC-Dev:BULC/2020/3-BULC-Minimal/,,BULC-Minimal-ModInDev-44-assembleTables,
346,script_28.txt,Datasource,MODIS/006/MOD10A1,MODIS/061/MOD10A1,MOD10A1.061 Terra Snow Cover Daily Global 500m,NASA NSIDC DAAC at CIRES,"albedo, daily, geophysical, global, modis, nasa, nsidc, snow, terra",https://doi.org/10.5067/MODIS/MOD10A1.061
347,script_28.txt,Datasource,users/ak_glaciers/points_w_ids_OR,,users/ak_glaciers/,,points_w_ids_OR,
348,script_28.txt,Datasource,users/ak_glaciers/or_snotel_sites,,users/ak_glaciers/,,or_snotel_sites,
349,script_28.txt,Datasource,users/ak_glaciers/NWCC_high_resolution_coordinates_2019_edited_updated_fields_final,,users/ak_glaciers/,,NWCC_high_resolution_coordinates_2019_edited_updated_fields_final,
350,script_28.txt,Datasource,users/ak_glaciers/gee_tiles_2_15_clipped,,users/ak_glaciers/,,gee_tiles_2_15_clipped,
351,script_28.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
352,script_28.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
353,script_28.txt,Datasource,LANDSAT/LT04/C01/T1_SR,LANDSAT/LT04/C02/T1,USGS Landsat 4 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l4, landsat, lt4, radiance, t1, tier1, tm, usgs",
354,script_28.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
355,script_28.txt,Datasource,USGS/WBD/2017/HUC08,USGS/WBD/2017/HUC08,HUC08: USGS Watershed Boundary Dataset of Subbasins,United States Geological Survey,"hydrology, usgs, water, watershed, wbd",
356,script_3043.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
357,script_3043.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",
358,script_3043.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",
359,script_3043.txt,Datasource,users/1915303017/CNBBW_SL_10kmBuffer,,users/1915303017/,,CNBBW_SL_10kmBuffer,
360,script_3043.txt,Datasource,USGS/SRTMGL1_003,USGS/SRTMGL1_003,NASA SRTM Digital Elevation 30m,NASA / USGS / JPL-Caltech,"dem, elevation, geophysical, nasa, srtm, topography, usgs",
361,script_32.txt,Datasource,users/ak_glaciers/NWCC_high_resolution_coordinates_2019_hucs,,users/ak_glaciers/,,NWCC_high_resolution_coordinates_2019_hucs,
362,script_32.txt,Datasource,USGS/WBD/2017/HUC8,USGS/WBD/2017/HUC08,HUC08: USGS Watershed Boundary Dataset of Subbasins,United States Geological Survey,"hydrology, usgs, water, watershed, wbd",
363,script_32.txt,Datasource,CGIAR/SRTM90_V4,CGIAR/SRTM90_V4,SRTM Digital Elevation Data Version 4,NASA/CGIAR,"dem, elevation, geophysical, srtm, topography",
364,script_35538.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",
365,script_35538.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",
366,script_35538.txt,Datasource,users/chaitanyaks/Maharashtra/Pune_District,,users/chaitanyaks/Maharashtra/,,Pune_District,
367,script_41838.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",
368,script_42.txt,Datasource,USDOS/LSIB/2017,USDOS/LSIB/2017,"LSIB 2017: Large Scale International Boundary Polygons, Detailed","United States Department of State, Office of the Geographer","borders, boundaries, countries, dos, political, usdos",
369,script_42.txt,Datasource,UMD/hansen/global_forest_change_2020_v1_8,UMD/hansen/global_forest_change_2022_v1_10,Hansen Global Forest Change v1.10 (2000-2022),Hansen/UMD/Google/USGS/NASA,"forest, geophysical, landsat-derived, umd",https://doi.org/10.1126/science.1244693
370,script_42.txt,Datasource,users/ak_glaciers/NDVI_fitted_image_stack_from_LTOP_1990_start,,users/ak_glaciers/,,NDVI_fitted_image_stack_from_LTOP_1990_start,
371,script_42.txt,Datasource,users/ak_glaciers/NBR_fitted_image_stack_from_LTOP_1990_start,,users/ak_glaciers/,,NBR_fitted_image_stack_from_LTOP_1990_start,
372,script_43803.txt,Datasource,users/b20203080616/HB-data/Zhangjiakou,,users/b20203080616/HB-data/,,Zhangjiakou,
373,script_43803.txt,Datasource,COPERNICUS/S2_SR,COPERNICUS/S2_SR,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",
374,script_43.txt,Datasource,users/ak_glaciers/All_CF_Cambodia_July_2016,,users/ak_glaciers/,,All_CF_Cambodia_July_2016,
375,script_43.txt,Datasource,users/ak_glaciers/reem_cf_outputs/reem_canopy_cover_2000_pts_rma_nbr_timeseries_remapped_full,,users/ak_glaciers/reem_cf_outputs/,,reem_canopy_cover_2000_pts_rma_nbr_timeseries_remapped_full,
376,script_43.txt,Datasource,USDOS/LSIB/2017,USDOS/LSIB/2017,"LSIB 2017: Large Scale International Boundary Polygons, Detailed","United States Department of State, Office of the Geographer","borders, boundaries, countries, dos, political, usdos",
377,script_45435.txt,Datasource,MODIS/006/MOD15A2H,MODIS/061/MOD15A2H,MOD15A2H.061: Terra Leaf Area Index/FPAR 8-Day Global 500m,NASA LP DAAC at the USGS EROS Center,"8-day, fpar, global, lai, modis, nasa, terra, usgs",https://doi.org/10.5067/MODIS/MOD15A2H.061
378,script_45435.txt,Datasource,MODIS/006/MOD44B,MODIS/006/MOD44B,MOD44B.006 Terra Vegetation Continuous Fields Yearly Global 250m,NASA LP DAAC at the USGS EROS Center,"annual, geophysical, global, modis, nasa, terra, tree-cover, vegetation",
379,script_48.txt,Datasource,USDOS/LSIB/2017,USDOS/LSIB/2017,"LSIB 2017: Large Scale International Boundary Polygons, Detailed","United States Department of State, Office of the Geographer","borders, boundaries, countries, dos, political, usdos",
380,script_48.txt,Datasource,users/ak_glaciers/ltop_snic_seed_points75k_kmeans_cambodia_c2_1990,,users/ak_glaciers/,,ltop_snic_seed_points75k_kmeans_cambodia_c2_1990,
381,script_48.txt,Datasource,users/ak_glaciers/LTOP_Cambodia_config_selected_220_kmeans_pts_new_weights,,users/ak_glaciers/,,LTOP_Cambodia_config_selected_220_kmeans_pts_new_weights,
382,script_48.txt,Datasource,users/ak_glaciers/Optimized_LT_1990_start_Cambodia_remapped_cluster_ids,,users/ak_glaciers/,,Optimized_LT_1990_start_Cambodia_remapped_cluster_ids,
383,script_48.txt,Datasource,projects/servir-mekong/composites/,,projects/servir-mekong/composites/,,,
384,script_49902.txt,Datasource,COPERNICUS/S2_SR,COPERNICUS/S2_SR,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",
385,script_50.txt,Datasource,USDOS/LSIB/2017,USDOS/LSIB/2017,"LSIB 2017: Large Scale International Boundary Polygons, Detailed","United States Department of State, Office of the Geographer","borders, boundaries, countries, dos, political, usdos",
386,script_50.txt,Datasource,UMD/hansen/global_forest_change_2020_v1_8,UMD/hansen/global_forest_change_2022_v1_10,Hansen Global Forest Change v1.10 (2000-2022),Hansen/UMD/Google/USGS/NASA,"forest, geophysical, landsat-derived, umd",https://doi.org/10.1126/science.1244693
387,script_50.txt,Datasource,users/ak_glaciers/NDVI_fitted_image_stack_from_LTOP_1990_start,,users/ak_glaciers/,,NDVI_fitted_image_stack_from_LTOP_1990_start,
388,script_50.txt,Datasource,users/ak_glaciers/NBR_fitted_image_stack_from_LTOP_1990_start,,users/ak_glaciers/,,NBR_fitted_image_stack_from_LTOP_1990_start,
389,script_51624.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",
390,script_52026.txt,Datasource,users/bkkumarbittu371/Andhra_Pradesht,,users/bkkumarbittu371/,,Andhra_Pradesht,
