ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage
216,script_97954.txt,Theme,Land cover classification and land change detection in the Bahamas,LAND USE/LAND COVER CLASSIFICATION,0.660752237,LAND SURFACE/AGRICULTURE INDICATORS,0.803334236,LAND USE/LAND COVER,"{'prompt_tokens': 7775, 'completion_tokens': 6, 'total_tokens': 7781}"
217,script_97974.txt,Theme,Land cover classification and change detection in Grenada,LAND USE/LAND COVER CLASSIFICATION,0.638805807,LAND SURFACE/AGRICULTURE INDICATORS,0.826459289,LAND USE/LAND COVER,"{'prompt_tokens': 7773, 'completion_tokens': 6, 'total_tokens': 7779}"
218,script_97988.txt,Theme,Land cover classification and forest area analysis in Belize,LAND USE/LAND COVER CLASSIFICATION,0.637300968,FOREST COMPOSITION/VEGETATION STRUCTURE,0.831570387,LAND SURFACE/AGRICULTURE INDICATORS,"{'prompt_tokens': 7774, 'completion_tokens': 12, 'total_tokens': 7786}"
219,script_97991.txt,Theme,Land cover classification and analysis of Trinidad and Tobago,LAND USE/LAND COVER CLASSIFICATION,0.68619585,LAND USE/LAND COVER CLASSIFICATION,0.857065737,LAND USE/LAND COVER,"{'prompt_tokens': 7775, 'completion_tokens': 6, 'total_tokens': 7781}"
220,script_98003.txt,Theme,Land cover analysis in Central America,LAND USE/LAND COVER CLASSIFICATION,0.626246631,LAND SURFACE/AGRICULTURE INDICATORS,0.803696632,LAND USE/LAND COVER,"{'prompt_tokens': 7770, 'completion_tokens': 6, 'total_tokens': 7776}"
221,script_98169.txt,Theme,Vegetation monitoring using NDVI in Wisconsin,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.6785115,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.847453952,VEGETATION,"{'prompt_tokens': 7772, 'completion_tokens': 3, 'total_tokens': 7775}"
222,script_98257.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985453,FLOOD LEVELS,0.849592924,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}"
223,script_98258.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985453,FLOOD LEVELS,0.849592924,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}"
224,script_98259.txt,Theme,"Flood monitoring and water detection in Hue, Vietnam",FLOOD LEVELS,0.601630926,FLOOD LEVELS,0.813265324,HYDROSPHERE,"{'prompt_tokens': 7775, 'completion_tokens': 5, 'total_tokens': 7780}"
225,script_98260.txt,Theme,Flood analysis and water detection,HYDROGRAPHY,0.682618737,FLOOD LEVELS,0.848394275,HYDROSPHERE,"{'prompt_tokens': 7770, 'completion_tokens': 5, 'total_tokens': 7775}"
226,script_98261.txt,Theme,Flood extent analysis,INUNDATION AMOUNT,0.652186573,FLOOD LEVELS,0.888682723,FRESHWATER RUNOFF,"{'prompt_tokens': 7768, 'completion_tokens': 6, 'total_tokens': 7774}"
227,script_98262.txt,Theme,Flood extent analysis and mapping,HYDROGRAPHY,0.634059548,FLOOD LEVELS,0.865865767,HYDROSPHERE,"{'prompt_tokens': 7770, 'completion_tokens': 5, 'total_tokens': 7775}"
228,script_98263.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985453,FLOOD LEVELS,0.849592924,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}"
229,script_98266.txt,Theme,Flood monitoring and mapping,FLOODING,0.704424202,FLOOD LEVELS,0.850253463,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}"
230,script_98267.txt,Theme,Flood extent analysis using Sentinel-1 data,FLOOD FREQUENCY,0.653787255,FLOOD LEVELS,0.834664226,FRESHWATER RUNOFF,"{'prompt_tokens': 7774, 'completion_tokens': 6, 'total_tokens': 7780}"
231,script_98275.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985453,FLOOD LEVELS,0.849592924,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}"
232,script_98287.txt,Theme,Vegetation monitoring using Sentinel-2 imagery,FOREST MENSURATION,0.653159618,VEGETATION INDEX,0.847617507,VEGETATION,"{'prompt_tokens': 7774, 'completion_tokens': 3, 'total_tokens': 7777}"
233,script_98289.txt,Theme,Landsat 8 Surface Reflectance Analysis,APPARENT SURFACE REFLECTIVITY,0.664288819,SATELLITE SOIL MOISTURE INDEX,0.817801118,LAND SURFACE,"{'prompt_tokens': 7773, 'completion_tokens': 3, 'total_tokens': 7776}"
234,script_98290.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER,"{'prompt_tokens': 7767, 'completion_tokens': 6, 'total_tokens': 7773}"
