Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
863,script_188211.txt,LANDSAT/LE07/C02/T1_L2,ActOn,createLandsatCollection,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Creates Time Series Composites Of Satellite Images,Creating Annual Composite
864,script_188211.txt,LANDSAT/LC08/C02/T1_L2,ActOn,createLandsatCollection,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Creates Time Series Composites Of Satellite Images,Creating Annual Composite
865,script_188211.txt,LANDSAT/LT05/C02/T1_L2,ActOn,maskL457sr,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
866,script_188211.txt,LANDSAT/LE07/C02/T1_L2,ActOn,maskL457sr,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
867,script_188211.txt,LANDSAT/LC08/C02/T1_L2,ActOn,maskL457sr,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
868,script_188211.txt,LANDSAT/LT05/C02/T1_L2,ActOn,maskL8sr,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
869,script_188211.txt,LANDSAT/LE07/C02/T1_L2,ActOn,maskL8sr,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
870,script_188211.txt,LANDSAT/LC08/C02/T1_L2,ActOn,maskL8sr,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
871,script_188211.txt,LANDSAT/LT05/C02/T1_L2,ActOn,excludeBand,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Band Correction,Band Correction
872,script_188211.txt,LANDSAT/LE07/C02/T1_L2,ActOn,excludeBand,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Band Correction,Band Correction
873,script_188211.txt,LANDSAT/LC08/C02/T1_L2,ActOn,excludeBand,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Band Correction,Band Correction
874,script_188211.txt,LANDSAT/LT05/C02/T1_L2,ActOn,formatDate,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Add Date Information To Images,Add Date Information To Images
875,script_188211.txt,LANDSAT/LE07/C02/T1_L2,ActOn,formatDate,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Add Date Information To Images,Add Date Information To Images
876,script_188211.txt,LANDSAT/LC08/C02/T1_L2,ActOn,formatDate,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Add Date Information To Images,Add Date Information To Images
877,script_188211.txt,LANDSAT/LT05/C02/T1_L2,ActOn,mergeObjects,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Merge Feature Collections,Displays Composite Image
878,script_188211.txt,LANDSAT/LE07/C02/T1_L2,ActOn,mergeObjects,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Merge Feature Collections,Displays Composite Image
879,script_188211.txt,LANDSAT/LC08/C02/T1_L2,ActOn,mergeObjects,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Merge Feature Collections,Displays Composite Image
880,script_188211.txt,CGIAR/SRTM90_V4,ActOn,,SRTM Digital Elevation Data Version 4,,
881,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,maskL457sr,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
882,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,maskL457sr,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
883,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,maskL457sr,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
884,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,maskL8sr,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
885,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,maskL8sr,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
886,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,maskL8sr,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Mask Application,Image Mosaicking
887,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,renameBandsL8,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Rename Image Bands,Rename Image Bands
888,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,renameBandsL8,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Rename Image Bands,Rename Image Bands
889,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,renameBandsL8,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Rename Image Bands,Rename Image Bands
890,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,addIndices,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Addition,Cloud And Shade Masking
891,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,addIndices,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Addition,Cloud And Shade Masking
892,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,addIndices,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Addition,Cloud And Shade Masking
893,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,normalize,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Normalization,Area Calculation
894,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,normalize,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Normalization,Area Calculation
895,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,normalize,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Normalization,Area Calculation
896,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,print_hist,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Generate And Display a Histogram,Layer Addition To Map
897,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,print_hist,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Generate And Display a Histogram,Layer Addition To Map
898,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,print_hist,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Generate And Display a Histogram,Layer Addition To Map
899,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,classArea,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Classification,Classification
900,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,classArea,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Classification,Classification
901,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,classArea,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Classification,Classification
902,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,create_chart,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Generate Time Series Charts,Generate Time Series Charts
903,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,create_chart,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Generate Time Series Charts,Generate Time Series Charts
904,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,create_chart,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Generate Time Series Charts,Generate Time Series Charts
905,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,blend_image,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Convolution,Spectral Index Computation
906,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,blend_image,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Convolution,Spectral Index Computation
907,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,blend_image,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Convolution,Spectral Index Computation
908,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,fillImage,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Gap Filling,Image Gap Filling
909,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,fillImage,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Gap Filling,Image Gap Filling
910,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,fillImage,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Gap Filling,Image Gap Filling
911,script_188217.txt,users/kiniklihakan/milanshp,ActOn,lulcreclassification,users/kiniklihakan/,Classification,Classification
912,script_188217.txt,users/kiniklihakan/milanshp,ActOn,focal_reclass,users/kiniklihakan/,Reclassify,Forest Area Calculation
913,script_188217.txt,users/kiniklihakan/milanshp,ActOn,combinatorialAnd,users/kiniklihakan/,Accumulating Anomalies,Accumulating Anomalies
914,script_188217.txt,users/kiniklihakan/milanshp,ActOn,buffer_by_area,users/kiniklihakan/,Calculates Area,Spectral Unmixing
915,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Filtering image collection by date range and selecting variables,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
916,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Reducing region to get mean values of variables within a geometry,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Compute Mean Values,Cloud Cover Removal
917,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Mapping over image collection to extract mean values of variables,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Calculates Mean Of Image Collection,Apply Threshold To Identify Flood Extent
918,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Exporting feature collection as a CSV to Google Drive,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Export Processed Data To Google Drive,Export Processed Data To Google Drive
919,script_188386.txt,USDA/NASS/CDL,ActOn,Image collection creation,USDA NASS Cropland Data Layers,Filter Image Collection,Filter Image Collection By Date And Region
920,script_188386.txt,USDA/NASS/CDL,ActOn,Geometry definition and creation,USDA NASS Cropland Data Layers,Union Of Geometries,Temporal Collection Creation
921,script_188397.txt,MODIS/006/MCD64A1,ActOn,Filtering MODIS images by date,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Filter Images By Date,Add NDVI Band To Images
922,script_188397.txt,MODIS/006/MCD64A1,ActOn,Selecting BurnDate band,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Burn Date Extraction,Generate Image Composites
923,script_188397.txt,MODIS/006/MCD64A1,ActOn,Creating a video thumbnail from the image collection,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Converts Joined Data To Image Collection,Converts Joined Data To Image Collection
924,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,clipBorder,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Spatial Clipping,Clip Images To A Specific Region
925,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,filterDate,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Filter Images By Date,Add NDVI Band To Images
926,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,limit,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Limit The Number Of Images,Selects Temperature Data
927,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,select,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Select Data,Data Preparation
928,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,clip,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Clip Images,Segment Image Into Clusters
929,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,map,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Filter And Map,Filter Image Collection By Date And Region
930,script_188401.txt,NOAA/GFS0P25,ActOn,clipBorder,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Spatial Clipping,Clip Images To A Specific Region
931,script_188401.txt,NOAA/GFS0P25,ActOn,filterDate,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Filter Images By Date,Add NDVI Band To Images
932,script_188401.txt,NOAA/GFS0P25,ActOn,select,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Select Data,Data Preparation
933,script_188401.txt,NOAA/GFS0P25,ActOn,limit,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Limit The Number Of Images,Selects Temperature Data
934,script_188401.txt,NOAA/GFS0P25,ActOn,map,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Filter And Map,Filter Image Collection By Date And Region
935,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking using pixel QA band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
936,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image filtering by date and geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Images By Date,Add NDVI Band To Images
937,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image clipping to geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images To A Specific Region,Clip Images To A Specific Region
938,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Median image calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Median Of Image Collection,Calculates Median Of Image Collection
939,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
940,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation using thermal band 10,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temperature Calculation,Temperature Calculation
941,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Emissivity calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Emissivity Calculation,Enhancing Image Visualization
942,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Fractional vegetation calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Fractional Vegetation Calculation,Chlorophyll-a Calculation
943,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image visualization and layer addition,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Enhancing Image Visualization,Compute Median Of NDVI
944,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking using pixel QA band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
945,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image filtering by date and geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Images By Date,Add NDVI Band To Images
946,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image clipping to geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images To A Specific Region,Clip Images To A Specific Region
947,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Median image calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Median Of Image Collection,Calculates Median Of Image Collection
948,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
949,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation using thermal band 10,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temperature Calculation,Temperature Calculation
950,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Emissivity calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Emissivity Calculation,Enhancing Image Visualization
951,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Fractional vegetation calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Fractional Vegetation Calculation,Chlorophyll-a Calculation
952,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image visualization and export to Drive,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Drive,Export Processed Images To Drive
953,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking using pixel QA band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
954,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image collection filtering by date and geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date,Filter Image Collection By Date
955,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image clipping to geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images To A Specific Region,Clip Images To A Specific Region
956,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Median image calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Median Of Image Collection,Calculates Median Of Image Collection
957,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
958,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation using thermal band 10,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temperature Calculation,Temperature Calculation
959,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Emissivity calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Emissivity Calculation,Enhancing Image Visualization
960,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Fractional vegetation calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Fractional Vegetation Calculation,Chlorophyll-a Calculation
961,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image visualization and export,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images,Export Processed Data
962,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking using pixel QA band,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Image Cloud Masking
963,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image filtering by date and geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Images By Date,Add NDVI Band To Images
964,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image clipping to geometry,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images To A Specific Region,Clip Images To A Specific Region
965,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Median image calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Median Of Image Collection,Calculates Median Of Image Collection
966,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI),Add NDVI Band To Images
967,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation using thermal band 10,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temperature Calculation,Temperature Calculation
968,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Emissivity calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Emissivity Calculation,Enhancing Image Visualization
969,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Fractional vegetation calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Fractional Vegetation Calculation,Chlorophyll-a Calculation
970,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Image visualization and export to Drive,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Drive,Export Processed Images To Drive
971,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Filtering image collection by cloud probability,Sentinel-2: Cloud Probability,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
972,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculating the percentage of cloud probability,Sentinel-2: Cloud Probability,Computes Percentage Of Cloud Cover,Calculate Total Precipitation
973,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Masking clouds in an image,Sentinel-2: Cloud Probability,Image Cloud Masking,Image Cloud Masking
974,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Creating a mosaic of images,users/kitmyfaceplease2/,Image Mosaicking,Sort Image Collections By Cloud Cover
975,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Counting images in a collection,users/kitmyfaceplease2/,Filter Image Collection,Filter Image Collection By Date And Region
976,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculating the sum of a collection,users/kitmyfaceplease2/,Calculates Mean Of Image Collection,Apply Threshold To Identify Flood Extent
977,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Filtering image collection by date and cloud probability,users/kitmyfaceplease2/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
978,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Creating a mosaic of images,users/kitmyfaceplease2/,Image Mosaicking,Sort Image Collections By Cloud Cover
979,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds from images,users/kitmyfaceplease2/,Image Cloud Masking,Image Cloud Masking
980,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculating sum of images,projects/ee-kitmyfaceplease2/assets/,Calculates Mean Of Image Collection,Apply Threshold To Identify Flood Extent
981,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculating percentage of cloud cover,projects/ee-kitmyfaceplease2/assets/,Computes Percentage Of Cloud Cover,Calculate Total Precipitation
982,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Exporting image to Drive,projects/ee-kitmyfaceplease2/assets/,Export Processed Images To Drive,Export Processed Images To Drive
983,script_188455.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Filtering image collection by date and cloud probability,Sentinel-2: Cloud Probability,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
984,script_188455.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Masking clouds from images,Sentinel-2: Cloud Probability,Image Cloud Masking,Image Cloud Masking
985,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Filtering image collection by cloud probability,users/kitmyfaceplease2/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
986,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Creating a mosaic of images,users/kitmyfaceplease2/,Image Mosaicking,Sort Image Collections By Cloud Cover
987,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds from images,users/kitmyfaceplease2/,Image Cloud Masking,Image Cloud Masking
988,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculating sum of images,projects/ee-kitmyfaceplease2/assets/,Calculates Mean Of Image Collection,Apply Threshold To Identify Flood Extent
989,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculating percentage of cloud cover,projects/ee-kitmyfaceplease2/assets/,Computes Percentage Of Cloud Cover,Calculate Total Precipitation
990,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Exporting image to Drive,projects/ee-kitmyfaceplease2/assets/,Export Processed Images To Drive,Export Processed Images To Drive
991,script_188458.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Filtering image collection by cloud probability,Sentinel-2: Cloud Probability,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
992,script_188458.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculating percentage of cloud cover,Sentinel-2: Cloud Probability,Computes Percentage Of Cloud Cover,Calculate Total Precipitation
993,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Filtering image collection by date and bounds,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
994,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Creating a mosaic of images,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Mosaicking,Sort Image Collections By Cloud Cover
995,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Reducing an image collection to a single image,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Reduction To Single Image,Reduction To Single Image
996,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Masking clouds in an image,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Cloud Masking,Image Cloud Masking
997,script_188465.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculating the sum of a collection of images,Sentinel-2: Cloud Probability,Calculates Mean Of Image Collection,Apply Threshold To Identify Flood Extent
998,script_188465.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Masking clouds in an image,Sentinel-2: Cloud Probability,Image Cloud Masking,Image Cloud Masking
999,script_188502.txt,COPERNICUS/S1_GRD,ActOn,"Filtering Sentinel-1 data by date, transmitter receiver polarization, instrument mode, and relative orbit number","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Data Filtering,Filter Image Collection By Cloud Coverage
1000,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Applying OTSU thresholding to extract water bodies,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Apply Threshold To Identify Water Surface,Apply Threshold To Identify Water Surface
1001,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Calculating water body area and generating a time series chart,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generate Time Series Charts Of Water Area,Generate Time Series Charts
1002,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Visualizing water body extraction results as an animation,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Visualize Disaster Impacts,Water body Area Calculation
1003,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Filtering image collection by date and cloud probability,users/kitmyfaceplease2/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Cloud Coverage
1004,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Creating a mosaic of images for each day,users/kitmyfaceplease2/,Image Mosaicking,Sort Image Collections By Cloud Cover
1005,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds from images,users/kitmyfaceplease2/,Image Cloud Masking,Image Cloud Masking
1006,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Creating a mosaic of images for each day,projects/ee-kitmyfaceplease2/assets/,Image Mosaicking,Sort Image Collections By Cloud Cover
1007,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Masking clouds from images,projects/ee-kitmyfaceplease2/assets/,Image Cloud Masking,Image Cloud Masking
