Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
1257,script_188217.txt,users/kiniklihakan/milanshp,ActOn,Reclassification of built-up areas based on density,users/kiniklihakan/,Built-up Area Classification,Built-up Area Classification
1258,script_188217.txt,users/kiniklihakan/milanshp,ActOn,Logical AND operation between two layers,users/kiniklihakan/,Interpolation Of Values,Calculate Data For Specific Spectral Bands
1259,script_188217.txt,users/kiniklihakan/milanshp,ActOn,Buffering of polygons for area expansion,users/kiniklihakan/,Buffering Geometries,Buffering Geometries
1260,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Cloud and shadow masking,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Cloud And Cloud Shadow Masking,Filter Image Collection By Date And Boundaries
1261,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Cloud and shadow masking,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Cloud And Cloud Shadow Masking,Filter Image Collection By Date And Boundaries
1262,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Cloud and shadow masking,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Cloud And Cloud Shadow Masking,Filter Image Collection By Date And Boundaries
1263,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Band scaling and masking,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Spatial Masking,Calculate Spectral Indices And Ratios From Satellite Bands
1264,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Band scaling and masking,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Spatial Masking,Calculate Spectral Indices And Ratios From Satellite Bands
1265,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Band scaling and masking,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Spatial Masking,Calculate Spectral Indices And Ratios From Satellite Bands
1266,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Band renaming for Landsat 8 images,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Band Addition,Add NDVI Band To Images
1267,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Band renaming for Landsat 8 images,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Band Addition,Add NDVI Band To Images
1268,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Band renaming for Landsat 8 images,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Band Addition,Add NDVI Band To Images
1269,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Calculation of spectral indices,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Addition Of Spectral Indices,Rename Image Bands
1270,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Calculation of spectral indices,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Addition Of Spectral Indices,Rename Image Bands
1271,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Calculation of spectral indices,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Addition Of Spectral Indices,Rename Image Bands
1272,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Image normalization,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Normalization,Creates Time Series Composites Of Satellite Images
1273,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Image normalization,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Normalization,Creates Time Series Composites Of Satellite Images
1274,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Image normalization,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Normalization,Creates Time Series Composites Of Satellite Images
1275,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Histogram generation,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Radiance calculation,Add NDVI Band To Images
1276,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Histogram generation,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Radiance calculation,Add NDVI Band To Images
1277,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Histogram generation,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Radiance calculation,Add NDVI Band To Images
1278,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Area calculation for each class,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Area Statistics Calculation,Calculate Precipitation
1279,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Area calculation for each class,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Area Statistics Calculation,Calculate Precipitation
1280,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Area calculation for each class,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Area Statistics Calculation,Calculate Precipitation
1281,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Land cover chart creation,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Elevation Calculation,Calculates Spatial Correlation
1282,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Land cover chart creation,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Elevation Calculation,Calculates Spatial Correlation
1283,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Land cover chart creation,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Elevation Calculation,Calculates Spatial Correlation
1284,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Image blending for gap filling,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Masking,Selects Surface Temperature Data
1285,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Image blending for gap filling,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Masking,Selects Surface Temperature Data
1286,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Image blending for gap filling,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Masking,Selects Surface Temperature Data
1287,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Reclassification of land cover classes,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Reduction Of Feature Data,Filter Image Collection By Date And Boundaries
1288,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Reclassification of land cover classes,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Reduction Of Feature Data,Filter Image Collection By Date And Boundaries
1289,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Reclassification of land cover classes,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Reduction Of Feature Data,Filter Image Collection By Date And Boundaries
1290,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Reclassification of built-up areas based on density,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Built-up Area Classification,Built-up Area Classification
1291,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Reclassification of built-up areas based on density,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Built-up Area Classification,Built-up Area Classification
1292,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Reclassification of built-up areas based on density,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Built-up Area Classification,Built-up Area Classification
1293,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Logical AND operation between two layers,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Interpolation Of Values,Calculate Data For Specific Spectral Bands
1294,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Logical AND operation between two layers,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Interpolation Of Values,Calculate Data For Specific Spectral Bands
1295,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Logical AND operation between two layers,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Interpolation Of Values,Calculate Data For Specific Spectral Bands
1296,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Buffering of polygons for area expansion,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Buffering Geometries,Buffering Geometries
1297,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Buffering of polygons for area expansion,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Buffering Geometries,Buffering Geometries
1298,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Buffering of polygons for area expansion,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Buffering Geometries,Buffering Geometries
1299,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Filtering image collection by date and variables,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
1300,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Calculating mean values for various climate parameters,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Estimating Soil Properties,Generate Time Series Charts Of Temperature Data
1301,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Mapping and exporting data to Google Drive,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Export Processed Images To Google Drive,Export Fitted Parameters And Phases
1302,script_188378.txt,USDA/NASS/CDL,ActOn,Image collection filtering based on geometry,USDA NASS Cropland Data Layers,Temporal Image Collection Filtering,Mosaic Landsat Images
1303,script_188386.txt,USDA/NASS/CDL,ActOn,Image collection filtering based on geometry,USDA NASS Cropland Data Layers,Temporal Image Collection Filtering,Mosaic Landsat Images
1304,script_188389.txt,USDA/NASS/CDL,ActOn,Image collection filtering based on geometry,USDA NASS Cropland Data Layers,Temporal Image Collection Filtering,Mosaic Landsat Images
1305,script_188397.txt,MODIS/006/MCD64A1,ActOn,Filtering MODIS images by date and selecting 'BurnDate' band,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
1306,script_188397.txt,MODIS/006/MCD64A1,ActOn,Adding layers to the map for visualization,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Harmonization Of Images,Filter Image Collection By Region
1307,script_188397.txt,MODIS/006/MCD64A1,ActOn,Creating a video thumbnail for the image collection,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Visualizing Land Cover,Display Specific Spectral Bands And Colors
1308,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,Image collection filtering by date,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Filter Image Collection By Date,Filter Image Collection By Date And Region
1309,script_188401.txt,NOAA/GFS0P25,ActOn,Filtering image collection by date range and region,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1310,script_188401.txt,NOAA/GFS0P25,ActOn,Clipping images to a specific geometry,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Stacking Multiple Images,Generate Ratio Images
1311,script_188401.txt,NOAA/GFS0P25,ActOn,Creating a visualization animation,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Validating The Model,Clip Images To A Specific Region
1312,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image quality enhancement,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Filter Images By Cloud Cover
1313,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Area Degradation Calculation,Calculate NBR for Post-Fire Image
1314,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST estimation for land surface temperature mapping,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Unit Conversion For Temperature Data,Generate Image Composites
1315,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting processed data for further analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Exporting Prediction Results,Visualize Precipitation Data
1316,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image quality enhancement,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Filter Images By Cloud Cover
1317,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Area Degradation Calculation,Calculate NBR for Post-Fire Image
1318,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST estimation for land surface temperature mapping,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Unit Conversion For Temperature Data,Generate Image Composites
1319,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting processed data for further analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Exporting Prediction Results,Visualize Precipitation Data
1320,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Filter Images By Cloud Cover
1321,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Pixel Count Calculation,Sampling Regions For Test Data
1322,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Difference Calculation,Calculate dNBR For Fire Severity
1323,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image quality improvement,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Filter Images By Cloud Cover
1324,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Area Degradation Calculation,Calculate NBR for Post-Fire Image
1325,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation for land surface temperature analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Area Degradation Calculation,Calculate NBR for Post-Fire Image
1326,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting processed data for further analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Exporting Prediction Results,Visualize Precipitation Data
1327,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,Cloud masking for image quality improvement,users/ak_glaciers/,Image Cloud Masking,Filter Images By Cloud Cover
1328,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,NDVI calculation for vegetation health assessment,users/ak_glaciers/,Area Degradation Calculation,Calculate NBR for Post-Fire Image
1329,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,LST calculation for land surface temperature analysis,users/ak_glaciers/,Area Degradation Calculation,Calculate NBR for Post-Fire Image
1330,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,Exporting processed data for further analysis,users/ak_glaciers/,Exporting Prediction Results,Visualize Precipitation Data
1331,script_188414.txt,COPERNICUS/S1_GRD,ActOn,Cloud masking for image quality improvement,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Cloud Masking,Filter Images By Cloud Cover
1332,script_188414.txt,COPERNICUS/S1_GRD,ActOn,NDVI calculation for vegetation health assessment,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Area Degradation Calculation,Calculate NBR for Post-Fire Image
1333,script_188414.txt,COPERNICUS/S1_GRD,ActOn,LST calculation for land surface temperature analysis,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Area Degradation Calculation,Calculate NBR for Post-Fire Image
1334,script_188414.txt,COPERNICUS/S1_GRD,ActOn,Exporting processed data for further analysis,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Exporting Prediction Results,Visualize Precipitation Data
1335,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Edge Masking,Filter And Process Images For Water Detection
1336,script_188419.txt,pixel_qa,ActOn,Cloud masking,Global Power Plant Database,Edge Masking,Filter And Process Images For Water Detection
1337,script_188419.txt,system:time_start,ActOn,Cloud masking,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",Edge Masking,Filter And Process Images For Water Detection
1338,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Pixel Count Calculation,Sampling Regions For Test Data
1339,script_188419.txt,pixel_qa,ActOn,NDVI calculation,Global Power Plant Database,Pixel Count Calculation,Sampling Regions For Test Data
1340,script_188419.txt,system:time_start,ActOn,NDVI calculation,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",Pixel Count Calculation,Sampling Regions For Test Data
1341,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Difference Calculation,Calculate dNBR For Fire Severity
1342,script_188419.txt,pixel_qa,ActOn,LST calculation,Global Power Plant Database,Difference Calculation,Calculate dNBR For Fire Severity
1343,script_188419.txt,system:time_start,ActOn,LST calculation,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",Difference Calculation,Calculate dNBR For Fire Severity
1344,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Mosaicking daily cloud probability images,Sentinel-2: Cloud Probability,Image Cloud Masking,Filter Images By Cloud Cover
1345,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaicking daily cloud probability images,users/kitmyfaceplease2/,Image Cloud Masking,Filter Images By Cloud Cover
1346,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Masking clouds based on probability threshold,Sentinel-2: Cloud Probability,Cloud Probability Masking,Image Band Normalization
1347,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds based on probability threshold,users/kitmyfaceplease2/,Cloud Probability Masking,Image Band Normalization
1348,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Summing cloud probability images,Sentinel-2: Cloud Probability,Quantifying Pixels,Calculate Total Precipitation
1349,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Summing cloud probability images,users/kitmyfaceplease2/,Quantifying Pixels,Calculate Total Precipitation
1350,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculating percentage cloud cover,Sentinel-2: Cloud Probability,Calculate Forest Loss,Calculate Forest Loss
1351,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculating percentage cloud cover,users/kitmyfaceplease2/,Calculate Forest Loss,Calculate Forest Loss
1352,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaicking cloud probability images,users/kitmyfaceplease2/,Image Cloud Masking,Filter Images By Cloud Cover
1353,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Mosaicking cloud probability images,projects/ee-kitmyfaceplease2/assets/,Image Cloud Masking,Filter Images By Cloud Cover
1354,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds in the region,users/kitmyfaceplease2/,Filtering Soil Moisture Data,Select Specific Polarization From Images
1355,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Masking clouds in the region,projects/ee-kitmyfaceplease2/assets/,Filtering Soil Moisture Data,Select Specific Polarization From Images
1356,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculating percentage of cloud cover,users/kitmyfaceplease2/,Estimating Soil Loss,Generate Ratio Images
1357,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculating percentage of cloud cover,projects/ee-kitmyfaceplease2/assets/,Estimating Soil Loss,Generate Ratio Images
1358,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaic creation for daily cloud probability images,users/kitmyfaceplease2/,Filter Image Collection By Cloud Coverage,Selects Surface Temperature Data
1359,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Mosaic creation for daily cloud probability images,projects/ee-kitmyfaceplease2/assets/,Filter Image Collection By Cloud Coverage,Selects Surface Temperature Data
1360,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Cloud masking operation to filter out clouds,users/kitmyfaceplease2/,Cloud Correction Function,Filter Images by wind conditions
1361,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Cloud masking operation to filter out clouds,projects/ee-kitmyfaceplease2/assets/,Cloud Correction Function,Filter Images by wind conditions
1362,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Summation of cloud-free images for each region,users/kitmyfaceplease2/,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1363,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Summation of cloud-free images for each region,projects/ee-kitmyfaceplease2/assets/,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1364,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculation of cloud cover percentage,users/kitmyfaceplease2/,Flood Area Calculation,Classify Images Based On Trained Model
1365,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculation of cloud cover percentage,projects/ee-kitmyfaceplease2/assets/,Flood Area Calculation,Classify Images Based On Trained Model
1366,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Exporting processed cloud cover images,users/kitmyfaceplease2/,Exporting Classified Images,Export Processed Images To Google Drive
1367,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Exporting processed cloud cover images,projects/ee-kitmyfaceplease2/assets/,Exporting Classified Images,Export Processed Images To Google Drive
1368,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Mosaic creation from daily images,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Temporal Collection Creation,Calculate Normalized Difference And Other Indices
1369,script_188465.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Mosaic creation from daily images,Sentinel-2: Cloud Probability,Temporal Collection Creation,Calculate Normalized Difference And Other Indices
1370,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Cloud masking for composite generation,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Image Cloud Masking,Filter Images By Cloud Cover
1371,script_188465.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Cloud masking for composite generation,Sentinel-2: Cloud Probability,Image Cloud Masking,Filter Images By Cloud Cover
1372,script_188502.txt,COPERNICUS/S1_GRD,ActOn,"Image filtering based on date, polarization, and orbit","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1373,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Thresholding using OTSU algorithm for water detection,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Temporal Image Collection Filtering,Mosaic Landsat Images
1374,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Area calculation for water bodies,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Area Calculation,Calculates Spatial Correlation
1375,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Time series chart generation for water area changes,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Aggregate Temperature Data,Filter Image Collection By Bounds
1376,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Image collection filtering based on date range,Sentinel-2: Cloud Probability,Filter Image Collection By Region,Filter Image Collection By Date And Region
1377,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Image collection filtering based on date range,users/kitmyfaceplease2/,Filter Image Collection By Region,Filter Image Collection By Date And Region
1378,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Image collection filtering based on date range,projects/ee-kitmyfaceplease2/assets/,Filter Image Collection By Region,Filter Image Collection By Date And Region
1379,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Mosaicking images for each day within the range,Sentinel-2: Cloud Probability,Identifying Homogeneous Areas,Calculate Statistical Indicators Of Image Collection
1380,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaicking images for each day within the range,users/kitmyfaceplease2/,Identifying Homogeneous Areas,Calculate Statistical Indicators Of Image Collection
1381,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Mosaicking images for each day within the range,projects/ee-kitmyfaceplease2/assets/,Identifying Homogeneous Areas,Calculate Statistical Indicators Of Image Collection
1382,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Cloud masking operation for cloud probability images,Sentinel-2: Cloud Probability,Image Cloud Masking,Filter Images By Cloud Cover
1383,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Cloud masking operation for cloud probability images,users/kitmyfaceplease2/,Image Cloud Masking,Filter Images By Cloud Cover
1384,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Cloud masking operation for cloud probability images,projects/ee-kitmyfaceplease2/assets/,Image Cloud Masking,Filter Images By Cloud Cover
1385,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Summation of cloud-masked images,Sentinel-2: Cloud Probability,Map Visualization Of Feature Collection,Generate Time Series Charts Of Temperature Data
1386,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Summation of cloud-masked images,users/kitmyfaceplease2/,Map Visualization Of Feature Collection,Generate Time Series Charts Of Temperature Data
1387,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Summation of cloud-masked images,projects/ee-kitmyfaceplease2/assets/,Map Visualization Of Feature Collection,Generate Time Series Charts Of Temperature Data
1388,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculation of cloud percentage based on cloud-masked images,Sentinel-2: Cloud Probability,Calculate Normalized Infrared Vegetation Index (NIRV),Classify Images Based On Trained Model
1389,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculation of cloud percentage based on cloud-masked images,users/kitmyfaceplease2/,Calculate Normalized Infrared Vegetation Index (NIRV),Classify Images Based On Trained Model
1390,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculation of cloud percentage based on cloud-masked images,projects/ee-kitmyfaceplease2/assets/,Calculate Normalized Infrared Vegetation Index (NIRV),Classify Images Based On Trained Model
1391,script_188509.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Image collection filtering based on date and location,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1392,script_188509.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Calculation of correlation coefficient between two images,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Estimation Of Sensible Heat Flux,Generate Ratio Images
1393,script_188509.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Cloud masking operation for cloud probability images,Sentinel-2: Cloud Probability,Image Cloud Masking,Filter Images By Cloud Cover
