Relation_ID,Script_ID,Head_Entity,Relation_Type,Tail_Entity,Head_Entity_update,Tail_Entity_update,Tail_Entity_update_pair
1267,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Band renaming for Landsat 8 images,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Remapping Land Cover Classes,Visualize Classified Data And Indices
1268,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Band renaming for Landsat 8 images,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Remapping Land Cover Classes,Visualize Classified Data And Indices
1269,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Calculation of spectral indices,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Addition Of Spectral Indices,Apply Threshold To Identify Water Surface
1270,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Calculation of spectral indices,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Addition Of Spectral Indices,Apply Threshold To Identify Water Surface
1271,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Calculation of spectral indices,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Addition Of Spectral Indices,Apply Threshold To Identify Water Surface
1272,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Image normalization,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Normalization,Image Normalization
1273,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Image normalization,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Normalization,Image Normalization
1274,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Image normalization,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Normalization,Image Normalization
1275,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Histogram generation,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Generating Histograms,Generate And Display a Histogram
1276,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Histogram generation,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Generating Histograms,Generate And Display a Histogram
1277,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Histogram generation,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Generating Histograms,Generate And Display a Histogram
1278,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Area calculation for each class,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Water body Area Calculation,Define And Utilize Multiple Polygon Geometries For Analysis
1279,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Area calculation for each class,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Water body Area Calculation,Define And Utilize Multiple Polygon Geometries For Analysis
1280,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Area calculation for each class,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Water body Area Calculation,Define And Utilize Multiple Polygon Geometries For Analysis
1281,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Land cover chart creation,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Aggregate Land Cover,Creates Time Series Composites Of Satellite Images
1282,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Land cover chart creation,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Aggregate Land Cover,Creates Time Series Composites Of Satellite Images
1283,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Land cover chart creation,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Aggregate Land Cover,Creates Time Series Composites Of Satellite Images
1284,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Image blending for gap filling,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Image Gap Filling,Computes Percentage Of Cloud Cover
1285,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Image blending for gap filling,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Image Gap Filling,Computes Percentage Of Cloud Cover
1286,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Image blending for gap filling,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Image Gap Filling,Computes Percentage Of Cloud Cover
1287,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Reclassification of land cover classes,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Remapping Land Cover Classes,Visualize Classified Data And Indices
1288,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Reclassification of land cover classes,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Remapping Land Cover Classes,Visualize Classified Data And Indices
1289,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Reclassification of land cover classes,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Remapping Land Cover Classes,Visualize Classified Data And Indices
1290,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Reclassification of built-up areas based on density,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualize Changes In Forest Cover Over Time,Visualize Radar Images With Specific Visualization Parameters
1291,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Reclassification of built-up areas based on density,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Visualize Changes In Forest Cover Over Time,Visualize Radar Images With Specific Visualization Parameters
1292,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Reclassification of built-up areas based on density,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Visualize Changes In Forest Cover Over Time,Visualize Radar Images With Specific Visualization Parameters
1293,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Logical AND operation between two layers,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Images By Date And Region,Limit The Number Of Images
1294,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Logical AND operation between two layers,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Filter Images By Date And Region,Limit The Number Of Images
1295,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Logical AND operation between two layers,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Filter Images By Date And Region,Limit The Number Of Images
1296,script_188217.txt,LANDSAT/LC08/C02/T1_L2,ActOn,Buffering of polygons for area expansion,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Buffering Points For Sample Expansion,Buffering Points For Sample Expansion
1297,script_188217.txt,LANDSAT/LT05/C02/T1_L2,ActOn,Buffering of polygons for area expansion,"USGS Landsat 5 Level 2, Collection 2, Tier 1",Buffering Points For Sample Expansion,Buffering Points For Sample Expansion
1298,script_188217.txt,LANDSAT/LE07/C02/T1_L2,ActOn,Buffering of polygons for area expansion,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Buffering Points For Sample Expansion,Buffering Points For Sample Expansion
1299,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Filtering image collection by date and variables,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Filter Image Collection By Date And Boundaries,Filter Image Collection By Date And Boundaries
1300,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Calculating mean values for various climate parameters,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Calculate Environmental And Vegetation Indices,Clip Images To Specific Geographic Boundaries
1301,script_188221.txt,ECMWF/ERA5_LAND/MONTHLY,ActOn,Mapping and exporting data to Google Drive,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Export Processed Data To Google Drive,Export Processed Data To Google Drive
1302,script_188378.txt,USDA/NASS/CDL,ActOn,Image collection filtering based on geometry,USDA NASS Cropland Data Layers,Filter Image Collection By Region,Calculates Median Of Image Collection
1303,script_188386.txt,USDA/NASS/CDL,ActOn,Image collection filtering based on geometry,USDA NASS Cropland Data Layers,Filter Image Collection By Region,Calculates Median Of Image Collection
1304,script_188389.txt,USDA/NASS/CDL,ActOn,Image collection filtering based on geometry,USDA NASS Cropland Data Layers,Filter Image Collection By Region,Calculates Median Of Image Collection
1305,script_188397.txt,MODIS/006/MCD64A1,ActOn,Filtering MODIS images by date and selecting 'BurnDate' band,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Calculate Normalized Infrared Vegetation Index (NIRV),Filter Images By Date And Region
1306,script_188397.txt,MODIS/006/MCD64A1,ActOn,Adding layers to the map for visualization,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Add Tasseled Cap Transformation,Visualize Elevation Data (DEM)
1307,script_188397.txt,MODIS/006/MCD64A1,ActOn,Creating a video thumbnail for the image collection,MCD64A1.061 MODIS Burned Area Monthly Global 500m,Creates Animation Of NDVI Over Time,Calculates Mean Of Image Collection
1308,script_188400.txt,COPERNICUS/S5P/NRTI/L3_NO2,ActOn,Image collection filtering by date,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,Filter Image Collection By Date,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
1309,script_188401.txt,NOAA/GFS0P25,ActOn,Filtering image collection by date range and region,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1310,script_188401.txt,NOAA/GFS0P25,ActOn,Clipping images to a specific geometry,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Clip Images To A Specific Region,Train And Apply Random Forest Classifier
1311,script_188401.txt,NOAA/GFS0P25,ActOn,Creating a visualization animation,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,Visualization And Output Generation,Visualize Data With Specific Color Palettes
1312,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image quality enhancement,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Cloud And Cloud Shadow Masking
1313,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate dNBR For Fire Severity,Mask Areas To Refine Flood Detection
1314,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST estimation for land surface temperature mapping,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Derive Land Surface Temperature Using Thermal Properties,Derive Land Surface Temperature Using Thermal Properties
1315,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting processed data for further analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Data To Drive,Export Processed Data To Google Drive
1316,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image quality enhancement,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Cloud And Cloud Shadow Masking
1317,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate dNBR For Fire Severity,Mask Areas To Refine Flood Detection
1318,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST estimation for land surface temperature mapping,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Derive Land Surface Temperature Using Thermal Properties,Derive Land Surface Temperature Using Thermal Properties
1319,script_188412.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting processed data for further analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Data To Drive,Export Processed Data To Google Drive
1320,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image collection,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Cloud And Cloud Shadow Masking
1321,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Seasonal NDVI Analysis,Add NDVI Band To Images
1322,script_188413.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Pixel Count Calculation,Threshold Determination For Suitability
1323,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking for image quality improvement,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Cloud And Cloud Shadow Masking
1324,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation for vegetation health assessment,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate dNBR For Fire Severity,Mask Areas To Refine Flood Detection
1325,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation for land surface temperature analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Derive Land Surface Temperature Using Thermal Properties,Derive Land Surface Temperature Using Thermal Properties
1326,script_188414.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Exporting processed data for further analysis,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Data To Drive,Export Processed Data To Google Drive
1327,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,Cloud masking for image quality improvement,users/ak_glaciers/,Image Cloud Masking,Cloud And Cloud Shadow Masking
1328,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,NDVI calculation for vegetation health assessment,users/ak_glaciers/,Calculate dNBR For Fire Severity,Mask Areas To Refine Flood Detection
1329,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,LST calculation for land surface temperature analysis,users/ak_glaciers/,Derive Land Surface Temperature Using Thermal Properties,Derive Land Surface Temperature Using Thermal Properties
1330,script_188414.txt,users/ak_glaciers/points_w_ids_OR,ActOn,Exporting processed data for further analysis,users/ak_glaciers/,Export Processed Data To Drive,Export Processed Data To Google Drive
1331,script_188414.txt,COPERNICUS/S1_GRD,ActOn,Cloud masking for image quality improvement,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Cloud Masking,Cloud And Cloud Shadow Masking
1332,script_188414.txt,COPERNICUS/S1_GRD,ActOn,NDVI calculation for vegetation health assessment,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Calculate dNBR For Fire Severity,Mask Areas To Refine Flood Detection
1333,script_188414.txt,COPERNICUS/S1_GRD,ActOn,LST calculation for land surface temperature analysis,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Derive Land Surface Temperature Using Thermal Properties,Derive Land Surface Temperature Using Thermal Properties
1334,script_188414.txt,COPERNICUS/S1_GRD,ActOn,Exporting processed data for further analysis,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Export Processed Data To Drive,Export Processed Data To Google Drive
1335,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,Cloud masking,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking,Cloud And Cloud Shadow Masking
1336,script_188419.txt,pixel_qa,ActOn,Cloud masking,Global Power Plant Database,Image Cloud Masking,Cloud And Cloud Shadow Masking
1337,script_188419.txt,system:time_start,ActOn,Cloud masking,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",Image Cloud Masking,Cloud And Cloud Shadow Masking
1338,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,NDVI calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Seasonal NDVI Analysis,Add NDVI Band To Images
1339,script_188419.txt,pixel_qa,ActOn,NDVI calculation,Global Power Plant Database,Seasonal NDVI Analysis,Add NDVI Band To Images
1340,script_188419.txt,system:time_start,ActOn,NDVI calculation,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",Seasonal NDVI Analysis,Add NDVI Band To Images
1341,script_188419.txt,LANDSAT/LC08/C01/T1_SR,ActOn,LST calculation,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Pixel Count Calculation,Threshold Determination For Suitability
1342,script_188419.txt,pixel_qa,ActOn,LST calculation,Global Power Plant Database,Pixel Count Calculation,Threshold Determination For Suitability
1343,script_188419.txt,system:time_start,ActOn,LST calculation,"HYCOM: Hybrid Coordinate Ocean Model, Water Temperature and Salinity",Pixel Count Calculation,Threshold Determination For Suitability
1344,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Mosaicking daily cloud probability images,Sentinel-2: Cloud Probability,Image Mosaicking,Select Specific Bands From Images
1345,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaicking daily cloud probability images,users/kitmyfaceplease2/,Image Mosaicking,Select Specific Bands From Images
1346,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Masking clouds based on probability threshold,Sentinel-2: Cloud Probability,Cloud Probability Masking,Filter Images By Date And Region
1347,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds based on probability threshold,users/kitmyfaceplease2/,Cloud Probability Masking,Filter Images By Date And Region
1348,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Summing cloud probability images,Sentinel-2: Cloud Probability,Cloud Probability Masking,Filter Images By Date And Region
1349,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Summing cloud probability images,users/kitmyfaceplease2/,Cloud Probability Masking,Filter Images By Date And Region
1350,script_188454.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculating percentage cloud cover,Sentinel-2: Cloud Probability,Add Cloud Cover Percentage Band,Add NDWI Band To Images
1351,script_188454.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculating percentage cloud cover,users/kitmyfaceplease2/,Add Cloud Cover Percentage Band,Add NDWI Band To Images
1352,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaicking cloud probability images,users/kitmyfaceplease2/,Cloud Probability Masking,Filter Images By Date And Region
1353,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Mosaicking cloud probability images,projects/ee-kitmyfaceplease2/assets/,Cloud Probability Masking,Filter Images By Date And Region
1354,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Masking clouds in the region,users/kitmyfaceplease2/,Visualize Changes In Forest Cover Over Time,Visualize Radar Images With Specific Visualization Parameters
1355,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Masking clouds in the region,projects/ee-kitmyfaceplease2/assets/,Visualize Changes In Forest Cover Over Time,Visualize Radar Images With Specific Visualization Parameters
1356,script_188455.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculating percentage of cloud cover,users/kitmyfaceplease2/,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1357,script_188455.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculating percentage of cloud cover,projects/ee-kitmyfaceplease2/assets/,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1358,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaic creation for daily cloud probability images,users/kitmyfaceplease2/,Create Median Composite Of Images,Create Median Composite Of Images
1359,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Mosaic creation for daily cloud probability images,projects/ee-kitmyfaceplease2/assets/,Create Median Composite Of Images,Create Median Composite Of Images
1360,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Cloud masking operation to filter out clouds,users/kitmyfaceplease2/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Region
1361,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Cloud masking operation to filter out clouds,projects/ee-kitmyfaceplease2/assets/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Region
1362,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Summation of cloud-free images for each region,users/kitmyfaceplease2/,Define And Utilize Multiple Polygon Geometries For Analysis,Apply Threshold To Identify Water Surface
1363,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Summation of cloud-free images for each region,projects/ee-kitmyfaceplease2/assets/,Define And Utilize Multiple Polygon Geometries For Analysis,Apply Threshold To Identify Water Surface
1364,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculation of cloud cover percentage,users/kitmyfaceplease2/,Add Cloud Cover Percentage Band,Add NDWI Band To Images
1365,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculation of cloud cover percentage,projects/ee-kitmyfaceplease2/assets/,Add Cloud Cover Percentage Band,Add NDWI Band To Images
1366,script_188458.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Exporting processed cloud cover images,users/kitmyfaceplease2/,Sort Image Collections By Cloud Cover,Filter Image Collection By Date And Region
1367,script_188458.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Exporting processed cloud cover images,projects/ee-kitmyfaceplease2/assets/,Sort Image Collections By Cloud Cover,Filter Image Collection By Date And Region
1368,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Mosaic creation from daily images,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Create Median Composite Of Images,Create Median Composite Of Images
1369,script_188465.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Mosaic creation from daily images,Sentinel-2: Cloud Probability,Create Median Composite Of Images,Create Median Composite Of Images
1370,script_188465.txt,COPERNICUS/S2_SR_HARMONIZED,ActOn,Cloud masking for composite generation,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1371,script_188465.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Cloud masking for composite generation,Sentinel-2: Cloud Probability,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1372,script_188502.txt,COPERNICUS/S1_GRD,ActOn,"Image filtering based on date, polarization, and orbit","Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling","Merge, Harmonize, And Standardize Landsat Image Collections",Select Specific Polarization From Images
1373,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Thresholding using OTSU algorithm for water detection,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter And Process Images For Water Detection,Filter Images By Date And Region
1374,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Area calculation for water bodies,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Water body Area Calculation,Define And Utilize Multiple Polygon Geometries For Analysis
1375,script_188502.txt,COPERNICUS/S1_GRD,ActOn,Time series chart generation for water area changes,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Generate Time Series Charts Of Water Area,Calculate Normalized Difference And Other Indices
1376,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Image collection filtering based on date range,Sentinel-2: Cloud Probability,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1377,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Image collection filtering based on date range,users/kitmyfaceplease2/,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1378,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Image collection filtering based on date range,projects/ee-kitmyfaceplease2/assets/,Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1379,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Mosaicking images for each day within the range,Sentinel-2: Cloud Probability,Classify Images Based On Trained Model,Classify Images Based On Trained Model
1380,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Mosaicking images for each day within the range,users/kitmyfaceplease2/,Classify Images Based On Trained Model,Classify Images Based On Trained Model
1381,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Mosaicking images for each day within the range,projects/ee-kitmyfaceplease2/assets/,Classify Images Based On Trained Model,Classify Images Based On Trained Model
1382,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Cloud masking operation for cloud probability images,Sentinel-2: Cloud Probability,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Region
1383,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Cloud masking operation for cloud probability images,users/kitmyfaceplease2/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Region
1384,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Cloud masking operation for cloud probability images,projects/ee-kitmyfaceplease2/assets/,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Region
1385,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Summation of cloud-masked images,Sentinel-2: Cloud Probability,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1386,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Summation of cloud-masked images,users/kitmyfaceplease2/,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1387,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Summation of cloud-masked images,projects/ee-kitmyfaceplease2/assets/,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1388,script_188506.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Calculation of cloud percentage based on cloud-masked images,Sentinel-2: Cloud Probability,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1389,script_188506.txt,users/kitmyfaceplease2/eastsouth_asia,ActOn,Calculation of cloud percentage based on cloud-masked images,users/kitmyfaceplease2/,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1390,script_188506.txt,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,ActOn,Calculation of cloud percentage based on cloud-masked images,projects/ee-kitmyfaceplease2/assets/,Computes Percentage Of Cloud Cover,Filter Images By Date And Region
1391,script_188509.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Image collection filtering based on date and location,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1392,script_188509.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Calculation of correlation coefficient between two images,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Calculates Median Of Image Collection,Export Processed Images To Drive
1393,script_188509.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Cloud masking operation for cloud probability images,Sentinel-2: Cloud Probability,Filter Image Collection By Cloud Coverage,Filter Image Collection By Date And Region
1394,script_188509.txt,COPERNICUS/S2_CLOUD_PROBABILITY,ActOn,Summation of cloud-free images to create a composite image,Sentinel-2: Cloud Probability,Define And Utilize Multiple Polygon Geometries For Analysis,Apply Threshold To Identify Water Surface
1395,script_188511.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Image collection filtering based on date and region,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Filter Image Collection By Date And Region,Filter Image Collection By Bounds
1396,script_188511.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Mosaicking daily cloud probability images,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Image Mosaicking,Select Specific Bands From Images
1397,script_188511.txt,UCSB-CHG/CHIRPS/PENTAD,ActOn,Summing cloud probability images,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Cloud Probability Masking,Filter Images By Date And Region
