ID,Script_ID,Entity_Type,Value,Best_Snippet,Best_Name,Best_Provider,Best_Tags,Best_DOI
239,script_187534.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
240,script_187535.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",nan
241,script_187535.txt,Datasource,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,ft:1nWJr3XY3hcsRSvydLLyK47W-r6N1bB7JHhTYuLle,,,
242,script_187582.txt,Datasource,users/zolokiala/parthenium1,,users/zolokiala/,,parthenium1,
243,script_187582.txt,Datasource,users/zolokiala/buffer,,users/zolokiala/,,buffer,
244,script_187582.txt,Datasource,users/zolokiala/training,,users/zolokiala/,,training,
245,script_187582.txt,Datasource,users/zolokiala/test,,users/zolokiala/,,test,
246,script_187582.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",nan
247,script_187585.txt,Datasource,MODIS/006/MOD13Q1,MODIS/061/MOD13Q1,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13Q1.061
248,script_187586.txt,Datasource,MODIS/006/MOD13Q1,MODIS/061/MOD13Q1,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13Q1.061
249,script_187587.txt,Datasource,MODIS/006/MOD13Q1,MODIS/061/MOD13Q1,MOD13Q1.061 Terra Vegetation Indices 16-Day Global 250m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13Q1.061
250,script_187738.txt,Datasource,USDA/NAIP/DOQQ,USDA/NAIP/DOQQ,NAIP: National Agriculture Imagery Program,"USDA Farm Production and Conservation - Business Center, Geospatial Enterprise Operations","agriculture, highres, imagery, usda",nan
251,script_187738.txt,Datasource,USDA/NASS/CDL/2016,USDA/NASS/CDL,USDA NASS Cropland Data Layers,USDA National Agricultural Statistics Service,"cropland, landcover, usda",nan
252,script_187749.txt,Datasource,users/kidsherry/Beijing,,users/kidsherry/,,Beijing,
253,script_187749.txt,Datasource,MODIS/006/MOD13A1,MODIS/061/MOD13A1,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,NASA LP DAAC at the USGS EROS Center,"16-day, evi, global, modis, nasa, ndvi, terra, usgs, vegetation",https://doi.org/10.5067/MODIS/MOD13A1.061
254,script_187888.txt,Datasource,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,,users/kimambo/00_INPUT_TRAINING_VALIDATION/,,Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,
255,script_187888.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
256,script_187888.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",nan
257,script_187888.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",nan
258,script_187888.txt,Datasource,LANDSAT/LT04/C01/T1_SR,LANDSAT/LT04/C02/T1,USGS Landsat 4 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l4, landsat, lt4, radiance, t1, tier1, tm, usgs",nan
259,script_187895.txt,Datasource,users/kimambo/00_INPUT_TRAINING_VALIDATION/Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,,users/kimambo/00_INPUT_TRAINING_VALIDATION/,,Tanzania_SouthernHighlands_reference_point_36LYR_13DEC2019_230_upto799_75PCTTRAINING,
260,script_187895.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
261,script_187895.txt,Datasource,LANDSAT/LE07/C01/T1_SR,LANDSAT/LE07/C02/T1_RT,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, nrt, radiance, rt, t1, tier1, usgs",nan
262,script_187895.txt,Datasource,LANDSAT/LT05/C01/T1_SR,LANDSAT/LT05/C02/T1,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l5, landsat, lt5, radiance, t1, tier1, tm, usgs",nan
263,script_187895.txt,Datasource,LANDSAT/LT04/C01/T1_SR,LANDSAT/LT04/C02/T1,USGS Landsat 4 TM Collection 2 Tier 1 Raw Scenes,USGS,"c2, global, l4, landsat, lt4, radiance, t1, tier1, tm, usgs",nan
264,script_188011.txt,Datasource,projects/ee-kimiachenaary/assets/msh,,projects/ee-kimiachenaary/assets/,,msh,
265,script_188011.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",nan
266,script_188030.txt,Datasource,LANDSAT/LC08/C01/T1_TOA,LANDSAT/LC08/C02/T1_TOA,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,USGS/Google,"c2, global, landsat, toa, usgs",nan
267,script_188030.txt,Datasource,projects/ee-kimiachenaary/assets/Tehran,,projects/ee-kimiachenaary/assets/,,Tehran,
268,script_188052.txt,Datasource,projects/ee-kimmmydanny/assets/tingxialiuyu,,projects/ee-kimmmydanny/assets/,,tingxialiuyu,
269,script_188052.txt,Datasource,LANDSAT/LC08/C01/T1_RT_TOA,LANDSAT/LC08/C02/T1_RT_TOA,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data TOA Reflectance,USGS/Google,"c2, global, l8, landsat, lc8, toa, usgs",nan
270,script_188052.txt,Datasource,COPERNICUS/S2_SR,COPERNICUS/S2_SR,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",nan
271,script_188068.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",nan
272,script_188068.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",nan
273,script_188068.txt,Datasource,WWF/HydroSHEDS/03VFDEM,WWF/HydroSHEDS/03VFDEM,"WWF HydroSHEDS Void-Filled DEM, 3 Arc-Seconds",WWF,"dem, elevation, geophysical, hydrography, hydrology, hydrosheds, srtm, topography, water, wwf",nan
274,script_188068.txt,Datasource,MODIS/006/MCD12Q1,MODIS/061/MCD12Q1,MCD12Q1.061 MODIS Land Cover Type Yearly Global 500m,NASA LP DAAC at the USGS EROS Center,"landcover, modis, nasa, usgs, yearly",https://doi.org/10.5067/MODIS/MCD12Q1.061
275,script_188068.txt,Datasource,JRC/GHSL/P2016/POP_GPW_GLOBE_V1/2015,JRC/GHSL/P2016/BUILT_LDSMT_GLOBE_V1,"GHSL: Global Human Settlement Layers, Built-Up Grid 1975-1990-2000-2015 (P2016)",EC JRC,"built, builtup, jrc, landsat-derived",nan
276,script_188147.txt,Datasource,users/kindgard/Asia/Asia,,users/kindgard/Asia/,,Asia,
277,script_188147.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
278,script_188147.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
279,script_188147.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
280,script_188147.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
281,script_188147.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
282,script_188147.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,,
283,script_188147.txt,Datasource,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh,,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh,,,
284,script_188147.txt,Datasource,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y,,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y,,,
285,script_188147.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",nan
286,script_188147.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",nan
287,script_188147.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
288,script_188147.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",nan
289,script_188147.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",nan
290,script_188147.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,,users/kindgard/,,ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,
291,script_188147.txt,Datasource,users/ValeriaContessa/Map_1992_rast,,users/ValeriaContessa/,,Map_1992_rast,
292,script_188163.txt,Datasource,users/kindgard/Asia/Asia,,users/kindgard/Asia/,,Asia,
293,script_188163.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
294,script_188163.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
295,script_188163.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
296,script_188163.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
297,script_188163.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
298,script_188163.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",nan
299,script_188163.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",nan
300,script_188163.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
301,script_188163.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,,
302,script_188163.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",nan
303,script_188163.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",nan
304,script_188163.txt,Datasource,users/ValeriaContessa/Map_1992_rast,,users/ValeriaContessa/,,Map_1992_rast,
305,script_188163.txt,Datasource,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh,,ft:1gvizfsdJL2f4cr0OSI5744HnaAeWU39w4cDO9aLh,,,
306,script_188163.txt,Datasource,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y,,ft:1VyLhtXjayg1nD2auTSF73e-94uuuqEe0dLXkqk-y,,,
307,script_188163.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,,users/kindgard/,,ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,
308,script_188182.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",nan
309,script_188182.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",nan
310,script_188182.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
311,script_188182.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
312,script_188182.txt,Datasource,users/kindgard/Asia,,users/kindgard/,,Asia,
313,script_188182.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
314,script_188182.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
315,script_188182.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
316,script_188182.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
317,script_188182.txt,Datasource,ft:1uRKhdFB2QPg6_om0fGjUs_wI8UZAi7ZIqdSKtbxI,,ft:1uRKhdFB2QPg6_om0fGjUs_wI8UZAi7ZIqdSKtbxI,,,
318,script_188182.txt,Datasource,users/ValeriaContessa/ZWEsettlements,,users/ValeriaContessa/,,ZWEsettlements,
319,script_188182.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",nan
320,script_188182.txt,Datasource,users/ValeriaContessa/zim_waterbody,,users/ValeriaContessa/,,zim_waterbody,
321,script_188182.txt,Datasource,users/ValeriaContessa/Zimbabwe_Anderson,,users/ValeriaContessa/,,Zimbabwe_Anderson,
322,script_188190.txt,Datasource,LANDSAT/LT5_L1T,LANDSAT/GLS2005_L7,"Landsat Global Land Survey 2005, Landsat 7 scenes",USGS,"etm, gls, l7, landsat, radiance, usgs",nan
323,script_188190.txt,Datasource,LANDSAT/LE7_L1T,LANDSAT/LE07/C02/T2,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,USGS,"c2, etm, global, l7, landsat, le7, radiance, t2, tier2, usgs",nan
324,script_188190.txt,Datasource,LANDSAT/LC08/C01/T1_RT,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
325,script_188190.txt,Datasource,COPERNICUS/S2,COPERNICUS/S2,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, radiance, sentinel",nan
326,script_188190.txt,Datasource,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,ft:1tdSwUL7MVpOauSgRzqVTOwdfy17KDbw-1d9omPw,,,
327,script_188190.txt,Datasource,users/ValeriaContessa/n_regions,,users/ValeriaContessa/,,n_regions,
328,script_188190.txt,Datasource,users/kindgard/Asia/Asia,,users/kindgard/Asia/,,Asia,
329,script_188190.txt,Datasource,users/kindgard/Africa,,users/kindgard/,,Africa,
330,script_188190.txt,Datasource,users/kindgard/SUD,,users/kindgard/,,SUD,
331,script_188190.txt,Datasource,users/kindgard/AfricaS,,users/kindgard/,,AfricaS,
332,script_188190.txt,Datasource,users/kindgard/AmericaN,,users/kindgard/,,AmericaN,
333,script_188190.txt,Datasource,users/kindgard/Asia2,,users/kindgard/,,Asia2,
334,script_188190.txt,Datasource,JRC/GSW1_0/GlobalSurfaceWater,JRC/GSW1_4/GlobalSurfaceWater,"JRC Global Surface Water Mapping Layers, v1.4",EC JRC / Google,"geophysical, google, jrc, landsat-derived, surface, water",nan
335,script_188190.txt,Datasource,users/kindgard/ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,,users/kindgard/,,ESACCI-LC-L4-LC10-Map-20m-P1Y-2016-v10,
336,script_188190.txt,Datasource,users/ValeriaContessa/Map_1992_rast,,users/ValeriaContessa/,,Map_1992_rast,
337,script_188211.txt,Datasource,users/hifengxu/TibetanPlateau,,users/hifengxu/,,TibetanPlateau,
338,script_188211.txt,Datasource,users/KingDr/TPPoints,,users/KingDr/,,TPPoints,
339,script_188211.txt,Datasource,LANDSAT/LT05/C02/T1_L2,LANDSAT/LT05/C02/T1_L2,"USGS Landsat 5 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, landsat, lasrc, lst, lt05, reflectance, sr, tm, usgs",nan
340,script_188211.txt,Datasource,LANDSAT/LE07/C02/T1_L2,LANDSAT/LE07/C02/T1_L2,"USGS Landsat 7 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, etm, fmask, global, landsat, lasrc, le07, lst, reflectance, sr, usgs",nan
341,script_188211.txt,Datasource,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",nan
342,script_188211.txt,Datasource,CGIAR/SRTM90_V4,CGIAR/SRTM90_V4,SRTM Digital Elevation Data Version 4,NASA/CGIAR,"dem, elevation, geophysical, srtm, topography",nan
343,script_188217.txt,Datasource,LANDSAT/LC08/C02/T1_L2,LANDSAT/LC08/C02/T1_L2,"USGS Landsat 8 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, l8sr, landsat, lasrc, lc08, lst, reflectance, sr, usgs",nan
344,script_188217.txt,Datasource,LANDSAT/LT05/C02/T1_L2,LANDSAT/LT05/C02/T1_L2,"USGS Landsat 5 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, fmask, global, landsat, lasrc, lst, lt05, reflectance, sr, tm, usgs",nan
345,script_188217.txt,Datasource,LANDSAT/LE07/C02/T1_L2,LANDSAT/LE07/C02/T1_L2,"USGS Landsat 7 Level 2, Collection 2, Tier 1",USGS,"cfmask, cloud, etm, fmask, global, landsat, lasrc, le07, lst, reflectance, sr, usgs",nan
346,script_188217.txt,Datasource,users/kiniklihakan/milanshp,,users/kiniklihakan/,,milanshp,
347,script_188221.txt,Datasource,ECMWF/ERA5_LAND/MONTHLY,ECMWF/ERA5_LAND/MONTHLY_AGGR,ERA5-Land Monthly Aggregated - ECMWF Climate Reanalysis,Monthly Aggregates: Google and Copernicus Climate Data Store,"cds, climate, copernicus, ecmwf, era5-land, evaporation, heat, lakes, precipitation, pressure, radiation, reanalysis, runoff, snow, soil-water, temperature, vegetation, wind",nan
348,script_188386.txt,Datasource,USDA/NASS/CDL,USDA/NASS/CDL,USDA NASS Cropland Data Layers,USDA National Agricultural Statistics Service,"cropland, landcover, usda",nan
349,script_188397.txt,Datasource,MODIS/006/MCD64A1,MODIS/061/MCD64A1,MCD64A1.061 MODIS Burned Area Monthly Global 500m,NASA LP DAAC at the USGS EROS Center,"burn, fire, geophysical, global, mcd64a1, modis, monthly, nasa, usgs",https://doi.org/10.5067/MODIS/MCD64A1.061
350,script_188400.txt,Datasource,COPERNICUS/S5P/NRTI/L3_NO2,COPERNICUS/S5P/NRTI/L3_NO2,Sentinel-5P NRTI NO2: Near Real-Time Nitrogen Dioxide,European Union/ESA/Copernicus,"air-quality, copernicus, esa, eu, knmi, nitrogen-dioxide, no2, pollution, s5p, sentinel, tropomi",nan
351,script_188401.txt,Datasource,NOAA/GFS0P25,NOAA/GFS0P25,GFS: Global Forecast System 384-Hour Predicted Atmosphere Data,NOAA/NCEP/EMC,"climate, cloud, flux, forecast, geophysical, humidity, ncep, noaa, precipitation, radiation, temperature, vapor, weather, wind",https://doi.org/10.1016/j.jqsrt.2004.05.058
352,script_188412.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
353,script_188413.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
354,script_188414.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
355,script_188419.txt,Datasource,LANDSAT/LC08/C01/T1_SR,LANDSAT/LC08/C02/T1_RT,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,USGS,"c2, global, l8, landsat, lc8, nrt, oli-tirs, radiance, rt, t1, tier1, usgs",nan
356,script_188454.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
357,script_188454.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
358,script_188455.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
359,script_188455.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
360,script_188455.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
361,script_188458.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
362,script_188458.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
363,script_188458.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
364,script_188465.txt,Datasource,COPERNICUS/S2_SR_HARMONIZED,COPERNICUS/S2_SR_HARMONIZED,"Harmonized Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",European Union/ESA/Copernicus,"copernicus, esa, eu, msi, reflectance, sentinel, sr",nan
365,script_188465.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
366,script_188502.txt,Datasource,COPERNICUS/S1_GRD,COPERNICUS/S1_GRD,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",European Union/ESA/Copernicus,"copernicus, esa, eu, radar, sar, sentinel",nan
367,script_188506.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
368,script_188506.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
369,script_188506.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
370,script_188509.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD,UCSB-CHG/CHIRPS/PENTAD,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),UCSB/CHG,"chg, climate, geophysical, precipitation, ucsb, weather",nan
371,script_188509.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
372,script_188509.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
373,script_188509.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
374,script_188511.txt,Datasource,UCSB-CHG/CHIRPS/PENTAD,UCSB-CHG/CHIRPS/PENTAD,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),UCSB/CHG,"chg, climate, geophysical, precipitation, ucsb, weather",nan
375,script_188511.txt,Datasource,COPERNICUS/S2_CLOUD_PROBABILITY,COPERNICUS/S2_CLOUD_PROBABILITY,Sentinel-2: Cloud Probability,European Union/ESA/Copernicus/SentinelHub,"cloud, copernicus, esa, eu, msi, radiance, sentinel",nan
376,script_188511.txt,Datasource,users/kitmyfaceplease2/eastsouth_asia,,users/kitmyfaceplease2/,,eastsouth_asia,
377,script_188511.txt,Datasource,projects/ee-kitmyfaceplease2/assets/EAST_SOUTH_SPLIT2,,projects/ee-kitmyfaceplease2/assets/,,EAST_SOUTH_SPLIT2,
