ID,Script_ID,Entity_Type,Value
1022,script_97292.txt,Function,Filtering and mosaicking of NAIP images
1023,script_97292.txt,Function,Clipping and normalizing of images
1024,script_97292.txt,Function,Segmentation using SNIC algorithm
1025,script_97292.txt,Function,Computing per-cluster standard deviation and other properties
1026,script_97292.txt,Function,"Computing area, perimeter, width, and height of clusters"
1027,script_97292.txt,Function,Training a classifier using CDL 2016 image
1028,script_97292.txt,Function,Classifying objects using random forest classifier
1029,script_97292.txt,Function,Computing spectral angle between each pixel and cluster mean
1030,script_97292.txt,Function,Finding max pixels and recomputing SNIC
1031,script_97295.txt,Function,Filtering Dynamic World and Sentinel-2 collections by region and date
1032,script_97295.txt,Function,Joining corresponding DW and S2 images by system:index
1033,script_97295.txt,Function,Extracting an example DW image and its source S2 image
1034,script_97295.txt,Function,Creating a visualization that blends DW class label with probability
1035,script_97295.txt,Function,Generating a legend for LULC classification
1036,script_97367.txt,Function,getImageCollection
1037,script_97367.txt,Function,landsatCloudScore
1038,script_97367.txt,Function,simpleTDOM2
1039,script_97367.txt,Function,cloudProject
1040,script_97367.txt,Function,ndvi_function
1041,script_97371.txt,Function,Selecting 'landcover' band with pixel values 1
1042,script_97371.txt,Function,Filtering by 'ADM1_NAME' equals 'Piura'
1043,script_97371.txt,Function,Generating points using stratified sampling
1044,script_97371.txt,Function,Masking cloud and snow pixels
1045,script_97371.txt,Function,Adding NDVI band
1046,script_97371.txt,Function,Filtering by date and bounds
1047,script_97371.txt,Function,Calculating NDVI time series for a single location
1048,script_97371.txt,Function,Exporting time series to CSV
1049,script_97371.txt,Function,Charting maximum NDVI for all points
1050,script_97371.txt,Function,Merging observations for each day and taking the max NDVI value
1051,script_97430.txt,Function,"get_s2_sr_cld_col: Filter S2 SR and S2 cloud probability collections by AOI and date range, and join them by system:index"
1052,script_97430.txt,Function,add_cloud_bands: Add cloud probability and cloud mask bands to an image
1053,script_97430.txt,Function,"add_shadow_bands: Identify dark NIR pixels and project cloud shadows, adding shadow bands to an image"
1054,script_97430.txt,Function,"add_cld_shdw_mask: Combine cloud and shadow masks, remove small patches, and dilate remaining pixels"
1055,script_97430.txt,Function,apply_cld_shdw_mask: Apply the cloud-shadow mask to an image
1056,script_97430.txt,Function,addSWI: Calculate the Soil Water Index (SWI) for an image
1057,script_97430.txt,Function,addMNDWI_S2: Calculate the Modified Normalized Difference Water Index (MNDWI) for an image
1058,script_97430.txt,Function,addNDVI_S2: Calculate the Normalized Difference Vegetation Index (NDVI) for an image
1059,script_97430.txt,Function,addSAVI_S2: Calculate the Soil Adjusted Vegetation Index (SAVI) for an image
1060,script_97431.txt,Function,Add MNDWI band to Landsat 8 image
1061,script_97431.txt,Function,Simple cloud score calculation
1062,script_97431.txt,Function,Masking of cloudy pixels
1063,script_97431.txt,Function,Quality mosaic calculation
1064,script_97431.txt,Function,Median calculation
1065,script_97431.txt,Function,Filtering by month and cloud cover
1066,script_97446.txt,Function,maskS2clouds function to mask clouds and cirrus from Sentinel-2 images
1067,script_97446.txt,Function,Filtering and mapping of image collection to remove cloudy pixels and apply cloud masking
1068,script_97446.txt,Function,Median calculation of filtered image collection
1069,script_97446.txt,Function,Exporting of median image to Google Drive
1070,script_97475.txt,Function,maskS2clouds
1071,script_97475.txt,Function,filterDate
1072,script_97475.txt,Function,filterBounds
1073,script_97475.txt,Function,map
1074,script_97475.txt,Function,select
1075,script_97475.txt,Function,median
1076,script_97475.txt,Function,clip
1077,script_97475.txt,Function,rename
1078,script_97475.txt,Function,sample
1079,script_97475.txt,Function,train
1080,script_97475.txt,Function,cluster
1081,script_97475.txt,Function,addBands
1082,script_97475.txt,Function,reduceRegion
1083,script_97475.txt,Function,toArray
1084,script_97475.txt,Function,toList
1085,script_97475.txt,Function,image.histogram
1086,script_97475.txt,Function,feature.groups
1087,script_97475.txt,Function,image.byClass
1088,script_97477.txt,Function,Filtering cloud cover for Landsat 8 images
1089,script_97477.txt,Function,Clipping images to a region of interest (Oneida Lake)
1090,script_97477.txt,Function,Calculating the median of a collection of images
1091,script_97477.txt,Function,Computing the Normalized Difference Vegetation Index (NDVI)
1092,script_97477.txt,Function,Computing the Enhanced Vegetation Index (EVI)
1093,script_97477.txt,Function,Computing the Soil Adjusted Vegetation Index (SABI)
1094,script_97479.txt,Function,Filtering image collection by date range
1095,script_97479.txt,Function,"Filtering image collection by geography (Flagstaff, AZ)"
1096,script_97479.txt,Function,Applying cloud filter mask for Landsat 8 images
1097,script_97479.txt,Function,"Calculating statistical functions (mean, max, min, median)"
1098,script_97479.txt,Function,"Clipping images to ROI (Flagstaff, AZ)"
1099,script_97479.txt,Function,Creating a list of IDs for cloud-free image collection
1100,script_97479.txt,Function,Visualizing images in natural color and false color
1101,script_97507.txt,Function,Filtering US county dataset to extract Merced County
1102,script_97507.txt,Function,Loading and filtering Landsat 8 Image Collection
1103,script_97507.txt,Function,Extracting dates from the image collection
1104,script_97507.txt,Function,Creating visualization parameters
1105,script_97507.txt,Function,Displaying images with extracted dates
1106,script_97508.txt,Function,Create an NDVI time series for a vegetated and bare earth area
1107,script_97508.txt,Function,Apply NDVI function to image collection
1108,script_97508.txt,Function,Create a chart series by region
1109,script_97508.txt,Function,Load landsat image for reference
1110,script_97508.txt,Function,Add map layer
1111,script_97509.txt,Function,Loading pre-fire and post-fire images
1112,script_97509.txt,Function,Visualizing pre and post fire images using true color and false color infrared displays
1113,script_97510.txt,Function,Load pre-fire image
1114,script_97510.txt,Function,Load post-fire image
1115,script_97510.txt,Function,Compute NDBR for pre image
1116,script_97510.txt,Function,Compute NDBR for post image
1117,script_97510.txt,Function,Display true color images
1118,script_97510.txt,Function,Display NBR images
1119,script_97512.txt,Function,Compute NDBR
1120,script_97512.txt,Function,Compute Delta NDR
1121,script_97512.txt,Function,Reclassify and export a thumbnail
1122,script_97538.txt,Function,"Filtering Landsat 8 images by geometry, date, WRS_PATH, WRS_ROW, and cloud cover"
1123,script_97538.txt,Function,Calculating median of filtered images
1124,script_97538.txt,Function,Clipping median image to geometry
1125,script_97538.txt,Function,Calculating NDVI and SAVI indices
1126,script_97538.txt,Function,"Exporting NDVI, SAVI, and Landsat 8 bands to Google Drive"
1127,script_97539.txt,Function,"Filtering Landsat 8 images by geometry, date, WRS path, WRS row, and cloud cover"
1128,script_97539.txt,Function,Calculating median of filtered images
1129,script_97539.txt,Function,Clipping median image to geometry
1130,script_97539.txt,Function,Calculating NDVI and SAVI indices
1131,script_97539.txt,Function,"Exporting NDVI, SAVI, and Landsat 8 bands to Google Drive"
1132,script_97582.txt,Function,Filtering Landsat 8 TOA collection by date and cloud cover
1133,script_97582.txt,Function,Clipping images to KP boundary
1134,script_97582.txt,Function,Mosaicking images
1135,script_97582.txt,Function,Updating mask to remove clouds
1136,script_97582.txt,Function,Adding layers to the map
1137,script_97609.txt,Function,Filtering and clipping of image collections
1138,script_97609.txt,Function,Calculation of monthly totals and long-term means
1139,script_97609.txt,Function,Computation of seasonal deviation
1140,script_97609.txt,Function,Reduction of regions and styling of vectors
1141,script_97609.txt,Function,Image and table export to Drive
1142,script_97610.txt,Function,"Extract Tmin, Tmax, and Tavg from ERA5Re dataset"
1143,script_97610.txt,Function,Filter data by date and administrative boundary
1144,script_97610.txt,Function,Clip data to administrative boundary
1145,script_97610.txt,Function,Visualize data on the map
1146,script_97610.txt,Function,Export images to Google Drive
1147,script_97651.txt,Function,Filtering image collections by date and WRS path/row
1148,script_97651.txt,Function,"Masking occluded pixels using cloud confidence, cloud shadow, snow, water, and terrain occlusion"
1149,script_97651.txt,Function,Applying mask to image collections
1150,script_97651.txt,Function,Exporting results to Google Drive
1151,script_97683.txt,Function,Filtering and clipping satellite images
1152,script_97683.txt,Function,Applying median filter to image collections
1153,script_97683.txt,Function,Exporting images to Google Drive
1154,script_97683.txt,Function,Clipping images to a specified geometry
1155,script_97683.txt,Function,Applying filters to image collections based on date and cloud cover
1156,script_97683.txt,Function,Converting radiance values to reflectance
1157,script_97700.txt,Function,Filtering Sentinel-2 images by date and cloud cover
1158,script_97700.txt,Function,Computing Normalized Difference Vegetation Index (NDVI) and Green Chlorophyll Index (GCI)
1159,script_97700.txt,Function,Clustering GCI and NDVI images using k-means algorithm
1160,script_97700.txt,Function,"Filtering Sentinel-1 images by instrument mode, polarization, and resolution"
1161,script_97700.txt,Function,Applying speckle filter to Sentinel-1 images
1162,script_97700.txt,Function,Clustering Sentinel-1 images using k-means algorithm
1163,script_97700.txt,Function,Exporting classified images to Google Drive
1164,script_97704.txt,Function,Clip and select DEM data
1165,script_97704.txt,Function,Visualize DEM data
1166,script_97704.txt,Function,Export DEM data to Drive
1167,script_97704.txt,Function,Create histogram of DEM data
1168,script_97704.txt,Function,Display histogram of DEM data
1169,script_97718.txt,Function,Filtering S-2 imagery by date and geometry
1170,script_97718.txt,Function,Masking cloud from built-in quality band
1171,script_97718.txt,Function,Calculating and adding NDVI band
1172,script_97718.txt,Function,Extracting NDVI band and creating NDVI median composite image
1173,script_97718.txt,Function,Creating a time series chart for NDVI
1174,script_97718.txt,Function,Displaying NDVI results on map
1175,script_97718.txt,Function,Exporting NDVI results to Drive
1176,script_97718.txt,Function,Computing MSI (Moisture Stress Index)
1177,script_97718.txt,Function,Creating a time series chart for MSI
1178,script_97718.txt,Function,Displaying MSI results on map
1179,script_97718.txt,Function,Exporting MSI results to Drive
1180,script_97724.txt,Function,Filtering and mapping of feature collections
1181,script_97724.txt,Function,Cloud and snow pixel masking
1182,script_97724.txt,Function,NDVI calculation
1183,script_97724.txt,Function,Image collection filtering and mapping
1184,script_97724.txt,Function,Chart creation
1185,script_97724.txt,Function,Region-based reduction
1186,script_97724.txt,Function,Joining and merging of tables
1187,script_97954.txt,Function,Filtering and compositing Landsat imagery for 2000 and 2017
1188,script_97954.txt,Function,Calculating spectral ratios for 2000 and 2017
1189,script_97954.txt,Function,Masking non-forest areas
1190,script_97954.txt,Function,Land cover classification using CART algorithm
1191,script_97955.txt,Function,Filtering and compositing Landsat imagery
1192,script_97955.txt,Function,Calculating spectral indices
1193,script_97955.txt,Function,Masking non-forest areas
1194,script_97955.txt,Function,Training a classifier for land cover classification
1195,script_97955.txt,Function,Classifying land cover using the trained classifier
1196,script_97974.txt,Function,Buffering country borders
1197,script_97974.txt,Function,Filtering Landsat imagery by date and cloud cover
1198,script_97974.txt,Function,Compositing Landsat imagery
1199,script_97974.txt,Function,Calculating spectral indices
1200,script_97974.txt,Function,Visualizing mosaics
1201,script_97974.txt,Function,Merging bands
1202,script_97974.txt,Function,Masking non-forest areas
1203,script_97974.txt,Function,Sampling regions for training
1204,script_97974.txt,Function,Training a classifier
1205,script_97974.txt,Function,Classifying land cover
1206,script_97988.txt,Function,Upload and clip raster and vector data
1207,script_97988.txt,Function,Filter and composite Landsat and Sentinel imagery
1208,script_97988.txt,Function,Calculate spectral indices and perform land cover classification
1209,script_97988.txt,Function,Apply water mask and visualize results
1210,script_97988.txt,Function,Export classified image to asset
1211,script_97991.txt,Function,Feature collection creation
1212,script_97991.txt,Function,Image collection creation
1213,script_97991.txt,Function,Image filtering by bounds and date
1214,script_97991.txt,Function,Image filtering by cloud cover and day of year
1215,script_97991.txt,Function,Image mosaicking
1216,script_97991.txt,Function,Ratio band creation
1217,script_97991.txt,Function,Image classification
1218,script_97991.txt,Function,Post-classification editing
1219,script_97991.txt,Function,Masking
1220,script_97991.txt,Function,Image export to asset
1221,script_98003.txt,Function,Filtering and merging of country boundaries
1222,script_98003.txt,Function,Filtering and compositing of Landsat images
1223,script_98003.txt,Function,Cloud score calculation and masking
1224,script_98003.txt,Function,Sentinel-2 image processing and mosaicking
1225,script_98003.txt,Function,Feature collection filtering and centroid calculation
1226,script_98169.txt,Function,Filtering and masking of Landsat 8 images
1227,script_98169.txt,Function,Calculation of NDVI using Landsat 8 images
1228,script_98169.txt,Function,Buffering and clipping of ROI and transect locations
1229,script_98169.txt,Function,"Calculation of mean, standard deviation, and variance of NDVI values"
1230,script_98169.txt,Function,Exporting results to Google Drive
1231,script_98257.txt,Function,Filtering feature collection by ADM1_NAME
1232,script_98257.txt,Function,"Filtering image collection by bounds, date, and metadata"
1233,script_98257.txt,Function,Mosaicking and clipping image collections
1234,script_98257.txt,Function,Calculating mean and standard deviation of image collections
1235,script_98257.txt,Function,Calculating NDFI and thresholding for flood detection
1236,script_98258.txt,Function,Filtering area of interest (AOI) from feature collection 'regions'
1237,script_98258.txt,Function,Filtering flood images in the flood period
1238,script_98258.txt,Function,Creating flood images over time
1239,script_98258.txt,Function,Calculating NDFI (Normalized Difference Flood Index)
1240,script_98258.txt,Function,Thresholding for masking flood areas
1241,script_98259.txt,Function,Filtering and sorting of Landsat 5 images based on cloud cover and date
1242,script_98259.txt,Function,Calculation of NDWI for reference and flood images
1243,script_98259.txt,Function,Subtraction of NDWI images to detect changes
1244,script_98259.txt,Function,Thresholding and masking to identify flooded areas
1245,script_98259.txt,Function,Application of Canny Edge detector for boundary detection
1246,script_98260.txt,Function,Filtering administrative boundaries by name
1247,script_98260.txt,Function,Filtering Landsat 5 images by date and cloud cover
1248,script_98260.txt,Function,Calculating NDWI
1249,script_98260.txt,Function,Computing histogram of NDWI
1250,script_98260.txt,Function,Charting histogram
1251,script_98260.txt,Function,Applying Otsu thresholding
1252,script_98260.txt,Function,Classifying water areas
1253,script_98261.txt,Function,Filtering and sorting of Landsat 8 image collection
1254,script_98261.txt,Function,Mosaicking and clipping of images
1255,script_98261.txt,Function,Calculation of NDWI
1256,script_98261.txt,Function,Difference image calculation
1257,script_98261.txt,Function,Thresholding and masking
1258,script_98261.txt,Function,Refining flood results using additional datasets
1259,script_98261.txt,Function,Computing connectivity of pixels
1260,script_98261.txt,Function,Masking out areas with high slope
1261,script_98261.txt,Function,Masking out clouds
1262,script_98262.txt,Function,Filtering and clipping of MODIS images
1263,script_98262.txt,Function,Calculation of NDWI
1264,script_98262.txt,Function,Difference image calculation
1265,script_98262.txt,Function,Thresholding and masking
1266,script_98262.txt,Function,Flood extent area calculation
1267,script_98262.txt,Function,Refining flood results using additional datasets
1268,script_98263.txt,Function,Filtering image collections by bounds and date
1269,script_98263.txt,Function,Sorting image collections by cloud percentage
1270,script_98263.txt,Function,Filtering image collections by cloud percentage
1271,script_98263.txt,Function,Calculating NDWI
1272,script_98263.txt,Function,Visualizing true color images
1273,script_98263.txt,Function,Visualizing NDWI images
1274,script_98266.txt,Function,Filtering and selecting images from COPERNICUS/S1_GRD collection
1275,script_98266.txt,Function,Creating individual image collections before and after the flood
1276,script_98266.txt,Function,Mosaicking and creating RGB composite
1277,script_98266.txt,Function,Applying speckle filter
1278,script_98266.txt,Function,Creating difference image
1279,script_98266.txt,Function,Finding optimal threshold using Otsu method
1280,script_98266.txt,Function,Refining flood result using additional datasets
1281,script_98267.txt,Function,Filtering and mosaicking Sentinel-1 images for before and after flood events
1282,script_98267.txt,Function,Applying speckle filter to mosaicked images
1283,script_98267.txt,Function,Calculating difference between before and after flood images
1284,script_98267.txt,Function,Applying threshold to difference image
1285,script_98267.txt,Function,Refining flood result using additional datasets
1286,script_98267.txt,Function,Computing connectivity of pixels to eliminate noise
1287,script_98267.txt,Function,Masking out areas with high slope using a Digital Elevation Model
1288,script_98275.txt,Function,Filtering feature collection to define area of interest (AOI)
1289,script_98275.txt,Function,Filtering image collection to find flood images in a specific period
1290,script_98275.txt,Function,Creating flood images over time
1291,script_98275.txt,Function,Setting visualization parameters
1292,script_98275.txt,Function,Displaying flood images on the map
1293,script_98287.txt,Function,maskS2clouds: cloud removal function
1294,script_98287.txt,Function,addNDVI: function to compute NDVI and add result as new band
1295,script_98287.txt,Function,addNDWI: function to compute NDWI and add result as new band
1296,script_98287.txt,Function,ui.Chart.image.seriesByRegion: function to plot NDVI and NDWI annual evolution
1297,script_98289.txt,Function,Filtering image collection by date range
1298,script_98289.txt,Function,Filtering image collection by geography
1299,script_98289.txt,Function,Flattening image collection into single image for display
1300,script_98289.txt,Function,Removing images with more than 5% cloud cover
1301,script_98289.txt,Function,Masking clouds in images
1302,script_98289.txt,Function,Assigning colors and intensities to represent spectral bands
1303,script_98290.txt,Function,maskL8sr: cloud masking function for Landsat 8 SR data
1304,script_98290.txt,Function,composite: median composite of cloud-masked images
1305,script_98290.txt,Function,classify: land cover classification using CART classifier
1306,script_98290.txt,Function,train: training of CART classifier
1307,script_98290.txt,Function,errorMatrix: accuracy assessment using confusion matrix
1308,script_98290.txt,Function,byClass: area calculation by class
1309,script_98290.txt,Function,reduceRegion: area calculation by class using reducer
1310,script_98290.txt,Function,classify: land cover classification using Random Forest classifier
1311,script_98290.txt,Function,classify: land cover classification using Naive Bayes classifier
1312,script_98290.txt,Function,classify: land cover classification using SVM classifier
1313,script_98290.txt,Function,mode: mode calculation of classified images
