ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_GPT3.5,Usage
201,script_65671.txt,Theme,Landsat 5 TM temperature analysis for 1996 and 2006,ANTENNA TEMPERATURE,0.610904217,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.998591185,SOLAR SYNOPTIC MAPS,0.858295381,TEMPERATURE TRENDS,0.796931505,LAND SURFACE TEMPERATURE,7435
202,script_65671.txt,Theme,Landsat 8 temperature analysis for 2017,LAND SURFACE TEMPERATURE,0.605923891,MAGMA COMPOSITION/TEXTURE,0.998378038,CONVECTIVE AVAILABLE POTENTIAL ENERGY (CAPE),0.918415129,TEMPERATURE TRENDS,0.813214123,LAND SURFACE TEMPERATURE,7435
203,script_67562.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7435
204,script_71184.txt,Theme,Cloud cover assessment for Landsat imagery,CLOUD OPTICAL DEPTH/THICKNESS,0.584137082,AFFORESTATION/REFORESTATION,0.999026477,ATMOSPHERIC PRESSURE MEASUREMENTS,0.932016373,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.878133535,CLOUDS,7435
205,script_72.txt,Theme,Land cover change detection,LAND USE/LAND COVER,0.671150088,VEGETATION COVER,0.998990953,RADIATION FOG,0.945979714,LAND SURFACE/AGRICULTURE INDICATORS,0.865116358,LAND USE/LAND COVER,7435
206,script_7366.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7419
207,script_75448.txt,Theme,Waterbody surface area analysis,SURFACE WATER FEATURES,0.683100939,SURFACE WATER CHEMISTRY,0.999025106,ENVIRONMENTAL ASSESSMENTS,0.944396734,SURFACE WATER PROCESSES/MEASUREMENTS,0.875777721,SURFACE WATER,7419
208,script_76696.txt,Theme,Landsat observation count,SENSOR COUNTS,0.585093141,OCEAN VOLUME BUDGET,0.998912752,LINE OF SIGHT WINDS,0.921597481,SATELLITE SOIL MOISTURE INDEX,0.828590274,LAND USE/LAND COVER CLASSIFICATION,7419
209,script_76696.txt,Theme,NDVI regression analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.682016313,ENHANCED FUJITA SCALE RATING,0.998694301,ISOTOPIC ANALYSIS,0.883226395,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.826304197,LAND USE/LAND COVER CLASSIFICATION,7419
210,script_76709.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION COVER,7419
211,script_76805.txt,Theme,Arctic greening patterns,ARCTIC OSCILLATION,0.578630328,PERCHING BIRDS,0.998920977,LANDSCAPE PATTERNS,0.924122274,ARCTIC OSCILLATION,0.860430717,VEGETATION COVER,7398
212,script_76839.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION INDEX,7410
213,script_76840.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION INDEX,7410
214,script_76841.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION INDEX,7410
215,script_78663.txt,Theme,Land cover correction and time series analysis,LAND USE/LAND COVER CLASSIFICATION,0.659660578,LAND SURFACE/AGRICULTURE INDICATORS,0.998859704,GEOMAGNETIC FORECASTS,0.90343374,LAND USE/LAND COVER,0.8395648,LAND USE/LAND COVER,7410
216,script_78805.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION INDEX,7412
217,script_85061.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7412
218,script_85217.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7412
219,script_85219.txt,Theme,Wildfire severity assessment,FOREST FIRE DANGER INDEX,0.611409605,WILDFIRE SUPPRESSION,0.999427915,FOREST FIRE DANGER INDEX,0.935194373,FIRE WEATHER INDEX,0.88910079,FIRE MANAGEMENT,7412
220,script_89887.txt,Theme,Water masking,WATER MASSES,0.726014018,WATER SPOUT,0.999280393,CHEMICAL WEATHERING,0.938798726,WATER VAPOR PROCESSES,0.845144451,WATER RESOURCES,7412
221,script_89887.txt,Theme,Cloud masking,CLOUD CEILING,0.6455549,CLOUD REFLECTANCE,0.999215603,CLOUD INDICATORS,0.935298383,CLOUD MICROPHYSICS,0.896247745,LAND SURFACE,7408
222,script_89887.txt,Theme,True color image generation,PHOTOSYNTHESIS,0.639083982,TIDAL ENERGY PRODUCTION/USE,0.998813927,VISIBLE FLUX,0.91094017,COLOR,0.803312302,LAND SURFACE,7408
223,script_95721.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION,7408
224,script_95950.txt,Theme,NDVI extraction and analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.670719564,GAS/AEROSOL COMPOSITION,0.998934269,BERYLLIUM-10 ANALYSIS,0.905985594,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.820894957,VEGETATION,7408
225,script_96316.txt,Theme,Vegetation monitoring through NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.749972939,FOREST COMPOSITION/VEGETATION STRUCTURE,0.998977244,CORAL REEF ASSESSMENT,0.920146644,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.891617,VEGETATION,7408
226,script_96317.txt,Theme,NDVI Mosaicking,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.623307288,BRITTLE/BASKET STARS,0.998779833,VISIBLE IMAGERY,0.906751752,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.812256336,LAND USE/LAND COVER CLASSIFICATION,7429
227,script_96322.txt,Theme,NDVI Mosaic Generation,NATURAL SELECTION,0.575479031,CHANDLER CIRCULAR COMPONENT,0.998726726,BIOCHEMICAL RELEASE,0.908952951,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.822600663,LAND USE/LAND COVER CLASSIFICATION,7429
228,script_96332.txt,Theme,Land cover monitoring,LAND USE/LAND COVER,0.716855168,VEGETATION COVER,0.999140263,MARINE ENVIRONMENT MONITORING,0.970775485,LAND SURFACE/AGRICULTURE INDICATORS,0.861763239,LAND USE/LAND COVER CLASSIFICATION,7429
229,script_96332.txt,Theme,Water index calculation,WATER QUALITY INDEXES,0.70148468,WATER QUALITY INDEXES,0.99918288,DRAINAGE AMOUNT,0.937505662,WATER VAPOR TRANSPORT INDEX,0.844080329,WATER QUALITY/WATER CHEMISTRY,7429
230,script_96361.txt,Theme,Landsat image collection merging and standardization,OCEAN MIXED LAYER,0.562584937,AFFORESTATION/REFORESTATION,0.998687327,Digital Surface Model (DSM),0.856502652,CONTOUR MAPS,0.784000635,LANDSAT IMAGE COLLECTION,7429
231,script_96361.txt,Theme,"Quality band addition for cloud, water, snow/ice detection",CLOUD OPTICAL DEPTH/THICKNESS,0.604697168,AGE AT ICE-THICKNESS-NORMALIZED DEPTHS,0.9986853,TOP OF ATMOSPHERE (TOA) REFLECTANCE,0.893749237,CLOUD INDICATORS,0.837736011,CLOUD MICROPHYSICS,7429
232,script_96361.txt,Theme,Predictor preparation for geospatial analysis,SURFACE PRECIPITATION,0.697252035,PALEOCLIMATE RECONSTRUCTIONS,0.998826504,SEA SURFACE TEMPERATURE RECONSTRUCTION,0.901034236,PRECIPITATION PROFILES,0.80055809,GEODETICS,7429
233,script_96424.txt,Theme,Water occurrence and cloud cover analysis,WATER CHARACTERISTICS,0.686562538,CLOUD RADIATIVE TRANSFER,0.999080062,SURFACE WATER PROCESSES/MEASUREMENTS,0.895991087,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.891269505,OCEAN TRACERS,7429
234,script_96426.txt,Theme,Lake area monitoring,LAKE LEVELS,0.683764517,LAKE LEVELS,0.999078393,MARINE ENVIRONMENT MONITORING,0.962722063,LAKE LEVELS,0.833981633,LAND SURFACE/AGRICULTURE INDICATORS,7429
235,script_96427.txt,Theme,Lake area change monitoring,SEA LEVEL CHANGE,0.65843761,OCEAN VOLUME BUDGET,0.999128103,MARINE ENVIRONMENT MONITORING,0.962782979,LAKE LEVELS,0.830870628,FRESHWATER RUNOFF,7398
236,script_96458.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7409
237,script_96459.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7409
238,script_96519.txt,Theme,Flooding,FLOODING,0.902447104,FLOODING,0.999999821,FLOODING,1.000000119,FLOODING,0.944406867,FLOODS,7409
239,script_96519.txt,Theme,Built-up areas,BUILDINGS,0.714880824,RECHARGE AMOUNT,0.998882174,SOIL FERTILITY,0.849280119,BUILDINGS,0.878457785,INFRASTRUCTURE,7409
240,script_96519.txt,Theme,Fire perimeters,FIRE MODELS,0.686911345,SHORELINES,0.99912256,MARINE OBSTRUCTIONS,0.88948071,FIRE OCCURRENCE,0.867342353,FIRE MANAGEMENT,7409
241,script_96519.txt,Theme,Earthquake analysis,EARTHQUAKE PREDICTIONS,0.717237234,EARTHQUAKE PREDICTIONS,0.99931556,ENVIRONMENTAL ASSESSMENTS,0.939442873,EARTHQUAKE OCCURRENCES,0.895441771,TECTONICS,7421
242,script_96537.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7421
243,script_96537.txt,Theme,Accuracy assessment,ACCRETION,0.650696933,DRAINAGE AMOUNT,0.99889642,SENSOR CHARACTERISTICS,0.974247932,PRECIPITATION,0.810382247,ACCURACY ASSESSMENTS,7421
244,script_96538.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7421
245,script_96558.txt,Theme,NDVI-precipitation correlation analysis,CONVECTIVE PRECIPITATION,0.631872177,QUASI-BIENNIAL OSCILLATION,0.998918414,GEOMAGNETIC FORECASTS,0.860340893,CLIMATE INDICATORS,0.80823195,PRECIPITATION INDICATORS,7421
246,script_96578.txt,Theme,Thermal data analysis,THERMAL CONDUCTIVITY,0.743802607,SOLAR RADIATION MANAGEMENT,0.999115705,ENVIRONMENTAL ASSESSMENTS,0.947959244,THERMAL PROPERTIES,0.861815453,LAND SURFACE TEMPERATURE,7410
247,script_96578.txt,Theme,Fire probability assessment,FIRE OCCURRENCE,0.687903762,FOREST FIRE DANGER INDEX,0.998810828,ENVIRONMENTAL ASSESSMENTS,0.946646512,FIRE WEATHER INDEX,0.86067307,FIRE MANAGEMENT,7410
248,script_96578.txt,Theme,NDVI change detection,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.661822617,DENITRIFICATION RATE,0.999052703,SEA SURFACE TEMPERATURE RECONSTRUCTION,0.903526664,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.819267273,VEGETATION INDEX,7410
249,script_96593.txt,Theme,NDVI computation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.683964014,EPEIROGENIC MOVEMENT,0.998759031,DATA SYNCHRONIZATION TIME,0.919870257,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.824595094,VEGETATION INDEX,7410
250,script_96593.txt,Theme,Imagery filtering,INFRARED IMAGERY,0.74753195,SHORELINE MAPPING,0.999018848,CLOUD INDICATORS,0.962249517,INFRARED IMAGERY,0.875736773,LAND USE/LAND COVER CLASSIFICATION,7410
251,script_96593.txt,Theme,Land cover visualization,VIEWING GEOMETRY,0.71803242,LAND USE/LAND COVER,0.999072015,SHORELINE MAPPING,0.915141582,LAND USE/LAND COVER,0.869363248,LAND USE/LAND COVER CLASSIFICATION,7423
252,script_96611.txt,Theme,Landsat composite creation,OCEAN MIXED LAYER,0.593922675,CLOUD RADIATIVE TRANSFER,0.998964667,CHANDLER CIRCULAR COMPONENT,0.953738749,Digital Surface Model (DSM),0.802868485,LAND USE/LAND COVER CLASSIFICATION,7423
253,script_96611.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,PARTICULATES,0.998787522,DESTRUCTION POTENTIAL INDEX,0.926448107,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,LAND USE/LAND COVER CLASSIFICATION,7423
254,script_96611.txt,Theme,Image export,PHOTOSYNTHESIS,0.581121087,TOTAL ELECTRON CONTENT,0.998828709,CLOUD TYPES,0.900633633,PASTURE,0.787399292,LAND USE/LAND COVER CLASSIFICATION,7423
255,script_97207.txt,Theme,Fire impact assessment through NDVI analysis,FIRE WEATHER INDEX,0.615572453,GROSS PRIMARY PRODUCTION (GPP),0.998705029,ENVIRONMENTAL ASSESSMENTS,0.916138649,FIRE WEATHER INDEX,0.829285383,FIRE ECOLOGY,7423
256,script_97208.txt,Theme,Fire impact assessment using spectral indices,FIRE WEATHER INDEX,0.688385487,HYDROGEN OXIDE PROFILES,0.998683393,DESTRUCTION POTENTIAL INDEX,0.935127556,FIRE WEATHER INDEX,0.853489757,FIRE ECOLOGY,7424
257,script_97209.txt,Theme,Fire area analysis using Sentinel-2 imagery,FIRE MODELS,0.62733686,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.998595297,RADAR CROSS-SECTION,0.869684398,FIRE WEATHER INDEX,0.828705311,FIRE ECOLOGY,7424
258,script_97210.txt,Theme,Fire area analysis using Sentinel-2 images,FIRE MODELS,0.633204937,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.99860239,SEA SURFACE TEMPERATURE RECONSTRUCTION,0.858277977,FIRE WEATHER INDEX,0.818062723,FIRE ECOLOGY,7424
259,script_97211.txt,Theme,Fire event analysis,FIRE OCCURRENCE,0.675149083,FIRE WEATHER INDEX,0.999284983,FIRE DYNAMICS,0.936842799,FIRE WEATHER INDEX,0.875648558,FIRE ECOLOGY,7424
260,script_97212.txt,Theme,Fire event analysis,FIRE OCCURRENCE,0.675149083,FIRE WEATHER INDEX,0.999284983,FIRE DYNAMICS,0.936842799,FIRE WEATHER INDEX,0.875648558,FIRE ECOLOGY,7424
261,script_97250.txt,Theme,Urban vs. agricultural night light distribution,ENERGY DISTRIBUTION,0.595335484,GRAZING DYNAMICS / PLANT ECOLOGY,0.99887681,SOIL POROSITY,0.871244073,POPULATION DISTRIBUTION,0.802172005,LAND USE/LAND COVER CLASSIFICATION,7428
262,script_97292.txt,Theme,Agricultural land classification,SOIL CLASSIFICATION,0.770249486,SOIL CLASSIFICATION,0.999431372,SOIL CLASSIFICATION,0.931644022,SOIL CLASSIFICATION,0.907750368,AGRICULTURE PRODUCTION,7428
263,script_97295.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7428
264,script_97367.txt,Theme,Landsat imagery compositing,RADAR IMAGERY,0.646750689,PERMAFROST/METHANE RELEASE,0.998858333,SOLAR IMAGERY,0.95359689,CONTOUR MAPS,0.827703476,LAND USE/LAND COVER CLASSIFICATION,7428
265,script_97371.txt,Theme,Agricultural monitoring in Piura,AGRICULTURE PRODUCTION,0.552832723,COAL PRODUCTION/USE,0.99860245,GROUNDWATER MANAGEMENT,0.951404274,AGRICULTURE,0.810450196,AGRICULTURE PRODUCTION,7428
266,script_97430.txt,Theme,Vegetation index calculation,VEGETATION INDEX,0.778288722,VEGETATION INDEX,0.999307752,VEGETATION INDEX,0.941215098,VEGETATION INDEX,0.911531687,VEGETATION INDEX,7421
267,script_97430.txt,Theme,Cloud and shadow detection,CLOUD OPTICAL DEPTH/THICKNESS,0.674150407,CLOUD REFLECTANCE,0.999111891,FIRE DYNAMICS,0.883863449,CLOUD INDICATORS,0.856799364,CLOUD MICROPHYSICS,7421
268,script_97431.txt,Theme,Water quality assessment,WATER QUALITY,0.777931035,SURFACE WATER CHEMISTRY,0.999199629,ENVIRONMENTAL ASSESSMENTS,0.973996758,WATER QUALITY INDEXES,0.900160551,WATER QUALITY/WATER CHEMISTRY,7421
269,script_97446.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7421
270,script_97475.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7421
271,script_97477.txt,Theme,Land cover analysis,LAND USE/LAND COVER,0.719114304,VEGETATION COVER,0.999155164,VEGETATION RECONSTRUCTION,0.945315003,LAND SURFACE/AGRICULTURE INDICATORS,0.881120205,LAND USE/LAND COVER CLASSIFICATION,7414
272,script_97479.txt,Theme,Landsat 8 surface reflectance analysis,APPARENT SURFACE REFLECTIVITY,0.667919099,AFFORESTATION/REFORESTATION,0.999028265,SOLAR RADIATION MANAGEMENT,0.921716928,SATELLITE SOIL MOISTURE INDEX,0.819426417,SURFACE RADIATIVE PROPERTIES,7414
273,script_97507.txt,Theme,Crop greenness monitoring,VEGETATION,0.671444297,CROPPING SYSTEMS,0.999005795,MARINE ENVIRONMENT MONITORING,0.946264982,GREEN INFRASTRUCTURE,0.846109986,VEGETATION INDEX,7414
274,script_97508.txt,Theme,Crop greenness monitoring,VEGETATION,0.671444297,CROPPING SYSTEMS,0.999005795,MARINE ENVIRONMENT MONITORING,0.946264982,GREEN INFRASTRUCTURE,0.846109986,VEGETATION INDEX,7414
275,script_97508.txt,Theme,Bare earth analysis,SOIL TEXTURE,0.571508646,SOLID EARTH,0.999118447,GEOENGINEERING,0.927113295,SOIL HORIZONS/PROFILE,0.830767989,LAND USE/LAND COVER,7398
276,script_97509.txt,Theme,Burn severity assessment of Mendocino Complex Fire,FIRE WEATHER INDEX,0.541606426,NON-REFRACTORY AEROSOL ORGANIC MASS,0.998600721,ATMOSPHERIC PRESSURE MEASUREMENTS,0.88480556,FIRE WEATHER INDEX,0.843332767,LAND MANAGEMENT,7406
277,script_97510.txt,Theme,Burn severity assessment,BRIGHTNESS TEMPERATURE,0.567485094,ENVIRONMENTAL ASSESSMENTS,0.998879075,CALIBRATION,0.933511376,BURNED AREA,0.858768046,LAND MANAGEMENT,7406
278,script_97512.txt,Theme,Burn severity assessment,BRIGHTNESS TEMPERATURE,0.567485094,ENVIRONMENTAL ASSESSMENTS,0.998879075,CALIBRATION,0.933511376,BURNED AREA,0.858768046,LAND MANAGEMENT,7406
279,script_97538.txt,Theme,Remote sensing analysis,ISOTOPIC ANALYSIS,0.647771239,HYDRAULIC CONDUCTIVITY,0.998950064,CLOUD MICROPHYSICS,0.948600769,RADAR,0.828187585,REMOTE SENSING,7406
280,script_97539.txt,Theme,Vegetation analysis,VEGETATION,0.71235621,VEGETATION RECONSTRUCTION,0.999534249,VEGETATION RECONSTRUCTION,0.953329861,VEGETATION INDEX,0.9112643,VEGETATION COVER,7406
281,script_97582.txt,Theme,Land cover change detection,LAND USE/LAND COVER,0.671150088,VEGETATION COVER,0.998990953,RADIATION FOG,0.945979714,LAND SURFACE/AGRICULTURE INDICATORS,0.865116358,LAND USE/LAND COVER CLASSIFICATION,7446
282,script_97609.txt,Theme,Precipitation deviation analysis,PRECIPITATION VARIABILITY,0.681124389,WATER TREATMENT DISRUPTION,0.998980522,STREAMFLOW RECONSTRUCTION,0.936856627,PRECIPITATION ANOMALIES,0.829386115,PRECIPITATION INDICATORS,7446
283,script_97610.txt,Theme,Temperature analysis for Sinaloa region,AMBIENT TEMPERATURE,0.631631017,NON-METALLIC MINERAL AGE DETERMINATIONS,0.998476624,SATELLITE SOIL MOISTURE INDEX,0.910161495,TEMPERATURE TRENDS,0.825035453,ATMOSPHERIC TEMPERATURE,7446
284,script_97622.txt,Theme,Land cover classification using NDVI values,LAND USE/LAND COVER CLASSIFICATION,0.692234755,LAND USE/LAND COVER CLASSIFICATION,0.998924613,FOREST FIRE DANGER INDEX,0.919179618,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.89957881,LAND USE/LAND COVER CLASSIFICATION,7446
285,script_97651.txt,Theme,Landsat image collection filtering and cloud masking for autumn season export.,LAND/OCEAN/ICE MASK,0.595627785,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.998386621,BIODEGRATION,0.835640311,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.802342594,LAND SURFACE/AGRICULTURE INDICATORS,7446
286,script_97683.txt,Theme,Nighttime light detection,LIGHT TRANSMISSION,0.700909615,OPTICAL DEPTH,0.999059975,RADIATION FOG,0.948696017,HIGHER MINIMUM NIGHTIME TEMPERATURES,0.817664266,SURFACE RADIATIVE PROPERTIES,7412
287,script_97683.txt,Theme,Vegetation monitoring,FOREST MENSURATION,0.762295008,VEGETATION COVER,0.999266684,MARINE ENVIRONMENT MONITORING,0.967963696,VEGETATION INDEX,0.88404727,VEGETATION INDEX,7412
288,script_97683.txt,Theme,Land cover analysis,LAND USE/LAND COVER,0.719114304,VEGETATION COVER,0.999155164,VEGETATION RECONSTRUCTION,0.945315003,LAND SURFACE/AGRICULTURE INDICATORS,0.881120205,LAND USE/LAND COVER,7412
289,script_97700.txt,Theme,Vegetation clustering,FOREST PLANTATION,0.707431436,VEGETATION RECONSTRUCTION,0.99925065,SNOW COVER DEGRADATION,0.876096487,VEGETATION INDEX,0.900278687,VEGETATION INDEX,7412
290,script_97700.txt,Theme,Water body detection,WATER DEPTH,0.719680309,GROUND WATER FEATURES,0.999240994,DRAINAGE AMOUNT,0.939013839,WATER VAPOR INDICATORS,0.84533453,AQUATIC SCIENCES,7412
291,script_97704.txt,Theme,Global elevation data extraction,GLOBAL COORDINATE REFERENCE SYSTEM,0.627164364,GLOBAL DRINKING WATER QUALITY INDEX,0.998690367,SHORELINE MAPPING,0.93616116,GEOPOTENTIAL HEIGHT,0.833901167,LAND SURFACE,7408
292,script_97718.txt,Theme,Vegetation health monitoring,VEGETATION INDEX,0.709693491,VEGETATION OPTICAL DEPTH,0.99918282,MARINE ENVIRONMENT MONITORING,0.96418643,FOREST MENSURATION,0.876429975,VEGETATION INDEX,7408
293,script_97724.txt,Theme,NDVI analysis at Chinese Privet plots,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.572968364,CORONAL MASS EJECTIONS,0.998692095,LIDAR DEPOLARIZATION RATIO,0.902207613,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.806298971,PLANT CHARACTERISTICS,7408
294,script_97954.txt,Theme,Land change classification,LAND USE/LAND COVER CLASSIFICATION,0.72471118,LAND USE CLASSES,0.99927485,LAND USE CLASSES,0.947777808,LAND USE/LAND COVER CLASSIFICATION,0.890857041,LAND USE/LAND COVER,7408
295,script_97955.txt,Theme,Land change classification,LAND USE/LAND COVER CLASSIFICATION,0.72471118,LAND USE CLASSES,0.99927485,LAND USE CLASSES,0.947777808,LAND USE/LAND COVER CLASSIFICATION,0.890857041,LAND USE/LAND COVER,7408
296,script_97974.txt,Theme,Land cover change detection,LAND USE/LAND COVER,0.671150088,VEGETATION COVER,0.998990953,RADIATION FOG,0.945979714,LAND SURFACE/AGRICULTURE INDICATORS,0.865116358,LAND USE/LAND COVER CLASSIFICATION,7422
297,script_97988.txt,Theme,Imagery mosaicking,INFRARED IMAGERY,0.678432167,BRITTLE/BASKET STARS,0.998621941,VISIBLE IMAGERY,0.932961464,VISIBLE IMAGERY,0.872794151,LAND USE/LAND COVER CLASSIFICATION,7422
298,script_97988.txt,Theme,Classification with water masking,WATER CHARACTERISTICS,0.641571224,GROUND WATER RECONSTRUCTION,0.998854697,DIFFERENTIAL PRESSURE,0.955020845,WATER CHARACTERISTICS,0.824998856,AQUATIC SCIENCES,7422
299,script_97991.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,7422
300,script_97991.txt,Theme,Image filtering,INFILTRATION,0.726062059,AEROSOL ABSORPTION,0.999070048,ACOUSTIC SCATTERING,0.944176793,VISIBLE IMAGERY,0.811555028,LAND USE/LAND COVER CLASSIFICATION,7422
301,script_97991.txt,Theme,Image masking,INFRARED IMAGERY,0.71415484,VERNAL POOL,0.99890399,ENERGY DEPOSITION,0.922249556,CONTOUR MAPS,0.813723087,LAND USE/LAND COVER CLASSIFICATION,7429
302,script_98003.txt,Theme,Image compositing for land cover analysis,SOIL COMPACTION,0.697791457,EL NINO SOUTHERN OSCILLATION (ENSO),0.998807907,OCEAN SALINITY RECONSTRUCTION,0.902256131,LAND SURFACE/AGRICULTURE INDICATORS,0.829130769,LAND USE/LAND COVER CLASSIFICATION,7429
303,script_98005.txt,Theme,Landsat and Sentinel data mosaicking for land cover analysis,SOIL MOISTURE/WATER CONTENT,0.583079219,AFFORESTATION/REFORESTATION,0.998704314,GEOMAGNETIC FORECASTS,0.867350817,LAND SURFACE/AGRICULTURE INDICATORS,0.829211593,LAND USE/LAND COVER CLASSIFICATION,7429
