ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
1450,script_188465.txt,Function,Calculate date difference,Difference Calculation,0.912377119,Difference Calculation,0.813263297,Export Processed Images To Google Drive,4890
1451,script_188465.txt,Function,Generate date sequence,Generate Time Series Charts,0.83985889,Generate Time Series Charts,0.72880137,Add Date Information To Images,4875
1452,script_188465.txt,Function,Iterate over date range,Filter Image Collection By Date And Boundaries,0.821412683,Add Date Information To Images,0.655430019,Filter Image Collection By Date,4875
1453,script_188465.txt,Function,Create daily mosaics,Creates And Exports Image Mosaics,0.827678442,Creates And Exports Image Mosaics,0.659284711,Creating Daily Composite,4875
1454,script_188465.txt,Function,Convert feature collection to image,Converts Joined Data To Image Collection,0.883238554,Converts Joined Data To Image Collection,0.764920712,Converts Joined Data To Image Collection,4875
1455,script_188465.txt,Function,Mask clouds,Cloud And Snow Masking,0.909181476,Cloud And Snow Masking,0.778049827,Image Cloud Masking,4875
1456,script_188465.txt,Function,Sum images in collection,Calculates Mean Of Image Collection,0.894620776,Calculates Mean Of Image Collection,0.774766266,Aggregate Multiple Images,4880
1457,script_188502.txt,Function,Filter image collection by region,Filter Image Collection By Region,0.994834781,Filter Image Collection By Region,0.966503084,Filter Image Collection By Region,4880
1458,script_188502.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4880
1459,script_188502.txt,Function,Filter image collection by polarization,Select Specific Polarization From Images,0.928561687,Select Specific Polarization From Images,0.787343025,Select Specific Polarization From Images,4880
1460,script_188502.txt,Function,Filter image collection by instrument mode,Filter Image Collection,0.920554399,Filter Image Collection,0.74980098,Filter Image Collection,4880
1461,script_188502.txt,Function,Filter image collection by orbit number,Filter Image Collection,0.897331536,Filter Image Collection By Time,0.747953176,Filter Image Collection By Date,4876
1462,script_188502.txt,Function,Select specific band,Display Selected Band,0.922929168,Display Selected Band,0.825833678,Select Specific Bands From Images,4876
1463,script_188502.txt,Function,Mask image values,Image Masking,0.943005562,Image Masking,0.726728439,Image Masking,4876
1464,script_188502.txt,Function,Set image date property,Add Date Information To Images,0.912446976,Add Date Information To Images,0.829267859,Add Date Information To Images,4876
1465,script_188502.txt,Function,Join image collections by date,Filter Image Collection By Date,0.922033429,Filter Image Collection By Date,0.83113718,Combine Multiple Image Properties,4876
1466,script_188502.txt,Function,Calculate mean image,Calculates Mean Of Image Collection,0.937370956,Calculates Median Of Image Collection,0.822437704,Compute Mean Values,4872
1467,script_188502.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4872
1468,script_188502.txt,Function,Compute histogram,Generating Histograms,0.945031285,Generate And Display a Histogram,0.813305736,Generate And Display a Histogram,4872
1469,script_188502.txt,Function,Apply Otsu thresholding,Otsu Thresholding,0.885412812,Otsu Thresholding,0.890269876,Otsu Thresholding,4872
1470,script_188502.txt,Function,Detect water areas,Detect Water,0.946455777,Detect Water,0.855722785,Detect Water,4872
1471,script_188502.txt,Function,Mask small water areas,Mask Areas To Refine Flood Detection,0.909792066,Mask Areas To Refine Flood Detection,0.718580425,Water body Area Calculation,4876
1472,script_188502.txt,Function,Calculate water area,Water body Area Calculation,0.977653682,Water body Area Calculation,0.883118451,Surface water area computation,4876
1473,script_188502.txt,Function,Generate time series chart,Generate Time Series Charts,0.982356012,Generate Time Series Charts,0.92888552,Generate Time Series Charts,4876
1474,script_188502.txt,Function,Create image thumbnail,Convert Image,0.845336437,Generate Image Composites,0.689995527,Export Processed Images,4876
1475,script_188502.txt,Function,Add UI panel for image navigation,Image Addition,0.843849182,Add Variables To Imagery,0.682543457,Generate Time Series Charts Of Water Area,4876
1476,script_188506.txt,Function,Define visualization parameters,Visualize Radar Images With Specific Visualization Parameters,0.878370762,Visualize Radar Images With Specific Visualization Parameters,0.736003995,Visualization Setup,4876
1477,script_188506.txt,Function,Define region of interest,Area Of Interest Selection,0.898899794,Area Of Interest Selection,0.634812117,Area Of Interest Selection,4876
1478,script_188506.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4876
1479,script_188506.txt,Function,Create daily mosaics,Creates And Exports Image Mosaics,0.827678442,Creates And Exports Image Mosaics,0.659284711,Creating Median Composites For Specific Time Periods,4876
1480,script_188506.txt,Function,Count images in collection,Filter Image Collection,0.88708961,Calculates Mean Of Image Collection,0.754334331,Count Pixels,4876
1481,script_188506.txt,Function,Convert feature collection to image,Converts Joined Data To Image Collection,0.883238554,Converts Joined Data To Image Collection,0.764920712,Convert Image,4874
1482,script_188506.txt,Function,Mask clouds in images,Image Cloud Masking,0.945993662,Image Cloud Masking,0.826072633,Spatial Analysis,
1483,script_188506.txt,Function,Sum image bands,Image Band Addition,0.930994391,Image Band Addition,0.756818593,Image Cloud Masking,4874
1484,script_188506.txt,Function,Calculate percentage image,Image Fraction Calculation,0.903513014,Image Fraction Calculation,0.737646461,Spatial Analysis,
1485,script_188509.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Image Band Addition,4874
1486,script_188509.txt,Function,Filter image collection by region,Filter Image Collection By Region,0.994834781,Filter Image Collection By Region,0.966503084,Filter Image Collection By Region,4883
1487,script_188509.txt,Function,Reduce image collection to sum,Reduce Image Collection To Minimum Value,0.903505325,Reduce Image Collection To Minimum Value,0.831596673,Reduction Of Image Collection,4883
1488,script_188509.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4883
1489,script_188509.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4883
1490,script_188509.txt,Function,Filter image collection by summer dates,Filter Image Collection By Date,0.905754924,Filter Image Collection By Date,0.85485518,Filter Image Collection By Date And Region,4883
1491,script_188509.txt,Function,Create daily mosaics,Creates And Exports Image Mosaics,0.827678442,Creates And Exports Image Mosaics,0.659284711,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4879
1492,script_188509.txt,Function,Count images in collection,Filter Image Collection,0.88708961,Calculates Mean Of Image Collection,0.754334331,Count Pixels,4879
1493,script_188509.txt,Function,Reduce feature collection to image,Reduction Of Image Collection,0.893988013,Reduce Image Collection To Minimum Value,0.848651052,Reduction Of Feature Data,4879
1494,script_188509.txt,Function,Mask clouds in image,Image Cloud Masking,0.941416979,Image Cloud Masking,0.791505575,Image Cloud Masking,4879
1495,script_188509.txt,Function,Sum images in collection,Calculates Mean Of Image Collection,0.894620776,Calculates Mean Of Image Collection,0.774766266,Aggregate Multiple Images,4879
1496,script_188509.txt,Function,Convert collection to bands,Select Specific Bands From Images,0.884845972,Rename Image Bands,0.696004629,Image Band Manipulation,4879
1497,script_188509.txt,Function,Calculate percentage image,Image Fraction Calculation,0.903513014,Image Fraction Calculation,0.737646461,Calculate Data For Specific Spectral Bands,4879
1498,script_188509.txt,Function,Compute cross-correlation,Cross-correlation Calculation,0.957596302,Cross-correlation Calculation,0.909865618,Cross-correlation Calculation,4879
1499,script_188509.txt,Function,Export image to drive,Export Processed Images To Drive,0.947939515,Export Processed Images To Drive,0.864383459,Export Processed Images To Drive,4879
1500,script_188511.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4879
1501,script_188511.txt,Function,Filter image collection by region,Filter Image Collection By Region,0.994834781,Filter Image Collection By Region,0.966503084,Filter Image Collection By Region,4876
1502,script_188511.txt,Function,Reduce image collection to sum,Reduce Image Collection To Minimum Value,0.903505325,Reduce Image Collection To Minimum Value,0.831596673,Reduction Of Image Collection,4876
1503,script_188511.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4876
1504,script_188511.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4876
1505,script_188511.txt,Function,Calculate difference in days,Difference Calculation,0.884409428,Difference Calculation,0.786716998,Difference Calculation,4876
1506,script_188511.txt,Function,Create list of dates,Add Date Information To Images,0.828582346,Generate Time Series Charts,0.681046963,Add Date Information To Images,4873
1507,script_188511.txt,Function,Iterate over date range,Filter Image Collection By Date And Boundaries,0.821412683,Add Date Information To Images,0.655430019,Generate Time Series Charts,4873
1508,script_188511.txt,Function,Filter collection by date,Filter Image Collection By Date,0.951447964,Filter Image Collection By Date,0.928104877,Filter Image Collection By Date,4873
1509,script_188511.txt,Function,Create mosaic image,Image Mosaicking,0.888850331,Image Mosaicking,0.752794623,Create Median Composite Of Images,4873
1510,script_188511.txt,Function,Count images in collection,Filter Image Collection,0.88708961,Calculates Mean Of Image Collection,0.754334331,Count Pixels,4873
1511,script_188511.txt,Function,Convert feature collection to image,Converts Joined Data To Image Collection,0.883238554,Converts Joined Data To Image Collection,0.764920712,Convert Image,4870
1512,script_188511.txt,Function,Mask clouds in image,Image Cloud Masking,0.941416979,Image Cloud Masking,0.791505575,Spatial Analysis,
1513,script_188511.txt,Function,Sum images in collection,Calculates Mean Of Image Collection,0.894620776,Calculates Mean Of Image Collection,0.774766266,Image Cloud Masking,4870
1514,script_188511.txt,Function,Divide images to get percentage,Image Fraction Calculation,0.886113763,Image Fraction Calculation,0.731808662,Spatial Analysis,
1515,script_188511.txt,Function,Calculate cross-correlation,Cross-correlation Calculation,0.975235343,Cross-correlation Calculation,0.937493026,Image Addition,4870
1516,script_188511.txt,Function,Export image to Drive,Export Processed Images To Drive,0.946010232,Export Processed Images To Drive,0.884276628,Export Processed Images To Drive,4880
1517,script_19155.txt,Function,Create point for image location,Image Mapping,0.87543571,Clip Images To A Specific Region,0.672644854,Random Point Generation,4880
1518,script_19155.txt,Function,Define bands to use,Select Specific Bands From Images,0.842776239,Select Specific Bands From Images,0.660390377,Select Specific Bands From Images,4880
1519,script_19155.txt,Function,Filter image collection by area,Filter Image Collection By Region,0.954961121,Filter Image Collection By Region,0.908207297,Filter Image Collection By Region,4880
1520,script_19155.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4880
1521,script_19155.txt,Function,Filter image collection by cloud percentage,Filter Image Collection By Cloud Coverage,0.955818057,Filter Image Collection By Cloud Coverage,0.859957457,Filter Image Collection By Cloud Coverage,4874
1522,script_19155.txt,Function,Select bands,Display Selected Band,0.870913506,Display Selected Band,0.761306405,Select Specific Bands From Images,4874
1523,script_19155.txt,Function,Sort images by cloud percentage,Sort Image Collections By Cloud Cover,0.940364182,Sort Image Collections By Cloud Cover,0.816851854,Sort Image Collections By Cloud Cover,4874
1524,script_19155.txt,Function,Merge feature collections,Merge Feature Collections,0.984044135,Merge Feature Collections,0.968624949,Merge Feature Collections,4874
1525,script_19155.txt,Function,Sample image regions,Sampling Image,0.897986054,Sampling Regions,0.834000587,Sampling Regions,4874
1526,script_19155.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4876
1527,script_19155.txt,Function,Classify image,Prepares Images For Classification,0.916932046,Classify Images Based On Trained Model,0.758128822,Classify Images Based On Training Data,4876
1528,script_19155.txt,Function,Clip image to study area,Clip Images To A Specific Region,0.907166839,Clip Images To A Specific Region,0.849567473,Clip Images To A Specific Region,4876
1529,script_23533.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4876
1530,script_23533.txt,Function,Remap land cover classes,Remapping Land Cover Classes,0.965515852,Remapping Land Cover Classes,0.897540331,Remapping Land Cover Classes,4876
1531,script_23533.txt,Function,Create image collection,Filter Image Collection,0.914304614,Generate Image Composites,0.790414214,Temporal Collection Creation,4883
1532,script_23533.txt,Function,Merge image collections,Merge And Sort Image Collections,0.951754868,Merge And Sort Image Collections,0.881182134,Merge And Sort Image Collections,4883
1533,script_23533.txt,Function,Print image collection size,Limit The Number Of Images,0.850350142,Calculates Mean Of Image Collection,0.68276906,Calculate Statistical Indicators Of Image Collection,4883
1534,script_23533.txt,Function,Apply BULC function,Buffer Creation,0.810448647,Cloud Correction Function,0.586372137,Apply Scale Factors To Image,4883
1535,script_28.txt,Function,Harmonize Landsat 8 to Landsat 7,"Merge, Harmonize, And Standardize Landsat Image Collections",0.806004286,"Merge, Harmonize, And Standardize Landsat Image Collections",0.705904245,Harmonization Of Reflectance,4883
1536,script_28.txt,Function,Harmonize Landsat 7 to Landsat 8,"Merge, Harmonize, And Standardize Landsat Image Collections",0.819578767,"Merge, Harmonize, And Standardize Landsat Image Collections",0.710555017,Harmonization Of Reflectance,4903
1537,script_28.txt,Function,Retrieve surface reflectance image collection,Filter Image Collection,0.852806747,Surface Reflectance Correction,0.677732527,Surface Reflectance Correction,4903
1538,script_28.txt,Function,Merge multiple Landsat collections,Merge Different Land Cover Feature Collections,0.9116714,"Merge, Harmonize, And Standardize Landsat Image Collections",0.832183301,"Merge, Harmonize, And Standardize Landsat Image Collections",4903
1539,script_28.txt,Function,Filter image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.989712834,Filter Image Collection By Date And Boundaries,0.954644144,Filter Image Collection By Date And Boundaries,4903
1540,script_28.txt,Function,Calculate normalized difference,Calculate Normalized Difference And Other Indices,0.947702587,Calculate Normalized Difference And Other Indices,0.861757636,Calculate Normalized Difference And Other Indices,4903
1541,script_28.txt,Function,Mask clouds and shadows,Cloud And Shade Masking,0.938782096,Cloud And Cloud Shadow Masking,0.816295385,Cloud And Shadow Masking,4878
1542,script_28.txt,Function,Calculate mean statistics for regions,Calculate Area Statistics,0.899269223,Calculate Area Statistics,0.785745919,"Maximum, Minimum And Mean Statistical Analysis",4878
1543,script_28.txt,Function,Export data to Google Drive,Export Processed Data To Google Drive,0.967885971,Export Processed Data To Google Drive,0.92550838,Export Processed Data To Google Drive,4878
1544,script_3043.txt,Function,Rename bands,Rename Image Bands,0.917658448,Rename Image Bands,0.848937035,Rename Image Bands,4878
1545,script_3043.txt,Function,Apply cloud mask,Cloud And Water Masking,0.926454723,Cloud And Water Masking,0.772037029,Image Cloud Masking,4878
1546,script_3043.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),4909
1547,script_3043.txt,Function,Calculate mNDWI,Calculates Modified Normalized Difference Water Index (MNDWI),0.894974887,Calculates Modified Normalized Difference Water Index (MNDWI),0.828859866,Calculates Modified Normalized Difference Water Index (MNDWI),4909
1548,script_3043.txt,Function,Calculate LSWI,Calculates Modified Normalized Difference Water Index (MNDWI),0.833989382,Topographic Wetness Index (TWI) Computation,0.666537285,"Calculate Other Vegetation Indices/index (SAVI, EVI)",4909
1549,script_3043.txt,Function,Calculate EVI,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.874708056,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.759787798,"Calculate Other Vegetation Indices/index (SAVI, EVI)",4909
1550,script_3043.txt,Function,Calculate AWEInsh,Calculates Area,0.854039013,Topographic Wetness Index (TWI) Computation,0.582049668,Calculate Normalized Difference And Other Indices,4909
1551,script_3043.txt,Function,Prepare OLI images,Prepares Images For Classification,0.857434392,Prepares Images For Classification,0.681955099,Data Preparation,4875
1552,script_3043.txt,Function,Prepare ETM+ images,Prepares Images For Classification,0.846152425,Prepares Images For Classification,0.673053622,Data Preparation,4875
1553,script_3043.txt,Function,Filter image collection,Filter Image Collection,0.996669114,Filter Image Collection,0.949164331,Filter Image Collection,4875
1554,script_3043.txt,Function,Merge image collections,Merge And Sort Image Collections,0.951754868,Merge And Sort Image Collections,0.881182134,Merge And Sort Image Collections,4875
1555,script_3043.txt,Function,Create greenest pixel composite,Generate Image Composites,0.840928793,Create RGB Composite Image,0.743196487,Create Image Composites To Minimize Cloud Cover,4875
1556,script_3043.txt,Function,Create median composite,Create Median Composite Of Images,0.918180168,Create Median Composite Of Images,0.883206308,Create Median Composite Of Images,4875
1557,script_3043.txt,Function,Calculate water frequency,Water Indices/Index Calculation,0.872970164,Calculate Precipitation,0.73996675,Analyze Frequency Of Clouds And Vegetation,4875
1558,script_3043.txt,Function,Calculate vegetation frequency,Vegetation Indices/Index Calculation,0.900099039,Analyze Frequency Of Clouds And Vegetation,0.787306607,Analyze Frequency Of Clouds And Vegetation,4875
1559,script_3043.txt,Function,Calculate EVI max,Compute Maximum Values,0.893224239,Compute Maximum Values,0.689890742,Compute Maximum Values,4875
1560,script_3043.txt,Function,Calculate EVI min,Compute Minimum Values,0.888576984,"Calculate Other Vegetation Indices/index (SAVI, EVI)",0.69537735,Compute Minimum Values,4875
1561,script_3043.txt,Function,Calculate elevation,Elevation Calculation,0.968084812,Elevation Calculation,0.889921904,Elevation Calculation,4859
1562,script_3043.txt,Function,Calculate slope,Slope calculation,0.961763501,Slope calculation,0.952156126,Slope calculation,4859
1563,script_3043.txt,Function,Detect tidal flats,Detect Water,0.84607327,Detect Water,0.666270256,Detect Water,4859
1564,script_3043.txt,Function,Detect deciduous vegetation,Indentify Vegetation,0.906691313,Indentify Vegetation,0.741191626,Identify Vegetation,4859
1565,script_3043.txt,Function,Detect evergreen vegetation,Indentify Vegetation,0.872748017,Indentify Vegetation,0.740095973,Identify Tree Cover,4859
1566,script_3043.txt,Function,Generate time series chart,Generate Time Series Charts,0.982356012,Generate Time Series Charts,0.92888552,Generate Time Series Charts,4872
1567,script_32.txt,Function,Calculate week difference,Difference Calculation,0.861349344,Difference Calculation,0.780320525,Difference Calculation,4872
1568,script_32.txt,Function,Create list of start dates,Generate Time Series Charts,0.804707348,Generate Time Series Charts,0.643774629,Add Date Information To Images,4872
1569,script_32.txt,Function,Filter feature collection by bounds,Filter Feature Collection,0.923012733,Filter Image Collection By Bounds,0.877931952,Filter Feature Collection By Bounds,4872
1570,script_32.txt,Function,Generate daily composites,Generate Image Composites,0.853020906,Generate Image Composites,0.77388072,Creating Daily Composite,4872
1571,script_32.txt,Function,Create snow cover area composite,Creating Seasonal Composite,0.873981953,Generate Image Composites,0.710190892,Create Image Composites To Minimize Cloud Cover,4880
1572,script_32.txt,Function,Generate wet snow image collection,Generate Image Composites,0.839289665,Generate Image Composites,0.750077188,Generate Image Composites,4880
1573,script_32.txt,Function,Update mask of image,Image Masking,0.910460711,Update Masks,0.842462122,Update Masks,4880
1574,script_35538.txt,Function,Filter images by date,Filter Images By Date,0.994331598,Filter Images By Date,0.979544282,Filter Images By Date,4880
1575,script_35538.txt,Function,Filter images by location,Filter Images By Region,0.949295342,Filter Images By Region,0.86816895,Filter Images By Region,4880
1576,script_35538.txt,Function,Create median image,Create Median Composite Of Images,0.959237576,Create Median Composite Of Images,0.873281479,Create Median Composite Of Images,4883
1577,script_35538.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4883
1578,script_35538.txt,Function,Display image on map,Display Interactive Map,0.9172135,Display Interactive Map,0.810554326,Visualize Satellite Images,4883
1579,script_35538.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),4883
1580,script_35538.txt,Function,Mask image by threshold,Image Masking,0.914417565,Image Masking,0.728758574,Apply Threshold To Identify Water Surface,4883
1581,script_37873.txt,Function,Define region of interest,Area Of Interest Selection,0.898899794,Area Of Interest Selection,0.634812117,Area Of Interest Selection,4875
1582,script_37873.txt,Function,Create feature collections,Add A Feature Collection,0.931400239,Add A Feature Collection,0.845886648,Merge Feature Collections,4875
1583,script_37873.txt,Function,Merge feature collections,Merge Feature Collections,0.984044135,Merge Feature Collections,0.968624949,Merge Feature Collections,4875
1584,script_37873.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4875
1585,script_37873.txt,Function,Sort image collection by cloud cover,Sort Image Collections By Cloud Cover,0.989206195,Sort Image Collections By Cloud Cover,0.960517347,Sort Image Collections By Cloud Cover,4875
1586,script_37873.txt,Function,Select first image,Select Image,0.909807503,Select Image,0.864587963,Select Image,4860
1587,script_37873.txt,Function,Add image layer to map,Layer Addition To Map,0.922194958,Layer Addition To Map,0.865712106,Layer Addition To Map,4860
1588,script_37873.txt,Function,Sample image regions,Sampling Image,0.897986054,Sampling Regions,0.834000587,Sampling Regions,4860
1589,script_37873.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4860
1590,script_37873.txt,Function,Classify image,Prepares Images For Classification,0.916932046,Classify Images Based On Trained Model,0.758128822,Classification,4860
1591,script_37873.txt,Function,Add classified layer to map,Layer Addition To Map,0.900769234,Layer Addition To Map,0.791340113,Layer Addition To Map,4878
1592,script_41838.txt,Function,Filter image collection by location,Filter Image Collection By Region,0.953257322,Filter Image Collection By Region,0.868404984,Filter Image Collection By Region,4878
1593,script_41838.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4878
1594,script_41838.txt,Function,Sort images by cloud cover,Sort Image Collections By Cloud Cover,0.975756228,Sort Image Collections By Cloud Cover,0.939076543,Sort Image Collections By Cloud Cover,4878
1595,script_41838.txt,Function,Select first image,Select Image,0.909807503,Select Image,0.864587963,Select Image,4878
1596,script_41838.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4875
1597,script_41838.txt,Function,Merge geometries,Intersection Of Geometries,0.88538456,Filter And Merge,0.720693767,Union Of Geometries,4875
1598,script_41838.txt,Function,Print feature collection,Add A Feature Collection,0.855227947,Filter Feature Collection,0.757843018,Add A Feature Collection,4875
1599,script_41838.txt,Function,Select image bands,Select Specific Bands From Images,0.966783106,Select Specific Bands From Images,0.857560515,Select Specific Bands From Images,4875
1600,script_41838.txt,Function,Sample regions for training,Sampling Regions For Training Data,0.955857933,Sampling Regions For Training Data,0.882159531,Sampling Regions For Training Data,4875
1601,script_41838.txt,Function,Print training samples,Export Training Samples,0.891329229,Export Training Samples,0.756628811,Export Training Samples,4865
1602,script_41838.txt,Function,Train classifier,Trains And Applies Classifier,0.911212444,Trains And Applies Classifier,0.800116777,Training Model,4865
1603,script_41838.txt,Function,Classify image,Prepares Images For Classification,0.916932046,Classify Images Based On Trained Model,0.758128822,Classification,4865
1604,script_41838.txt,Function,Center map on features,Mapping Features,0.905328989,Map Visualization Of Feature Collection,0.719914615,Map Visualization Of Feature Collection,4865
1605,script_41838.txt,Function,Display classified image,Display Classified Image and Indices,0.938116431,Display Classified Image and Indices,0.857940674,Display Classified Image and Indices,4865
1606,script_42.txt,Function,Filter feature collection by country name,Filter Feature Collection,0.899931014,Filter Image Collection By Region,0.743191242,Filter Feature Collection,4880
1607,script_42.txt,Function,Select specific bands from an image,Select Specific Bands From Images,0.980966568,Select Specific Bands From Images,0.942467332,Select Specific Bands From Images,4880
1608,script_42.txt,Function,Add image layer to map,Layer Addition To Map,0.922194958,Layer Addition To Map,0.865712106,Layer Addition To Map,4880
1609,script_42.txt,Function,Create random points within a region,Random Point Generation,0.905926943,Random Point Generation,0.742651224,Random Point Generation,4880
1610,script_42.txt,Function,Reduce regions to extract values,Reduction Of Image Regions,0.85455668,Reduction Of Image Regions,0.752438068,Reduction Of Image Regions,4880
1611,script_42.txt,Function,Filter feature collection by random column,Filter Feature Collection,0.884809732,Sort Image Collection By Feature,0.768604636,Filter Feature Collection,4881
1612,script_42.txt,Function,Sample image regions,Sampling Image,0.897986054,Sampling Regions,0.834000587,Sampling Regions,4881
1613,script_42.txt,Function,Train random forest classifier,Train And Apply Random Forest Classifier,0.96266973,Train And Apply Random Forest Classifier,0.814471364,Train And Apply Random Forest Classifier,4881
1614,script_42.txt,Function,Classify image using trained model,Classify Images Based On Trained Model,0.97560811,Classify Images Based On Trained Model,0.924405098,Classify Images Based On Trained Model,4881
1615,script_43.txt,Function,Calculate mean canopy cover,Calculate Tree Cover Area,0.882611096,Forest Canopy Density Calculation,0.750620008,Forest Canopy Density Calculation,4881
1616,script_43.txt,Function,Filter features by country,Filtering Features,0.891553938,Filter Feature,0.7450459,Filter Feature Collection,4871
1617,script_43.txt,Function,Filter features by non-overlapping regions,Filtering Features,0.89930588,Filter Images By Region,0.763317466,Filter Feature Collection,4871
1618,script_43.txt,Function,Filter features by canopy cover similarity,Filtering Features,0.864746869,Filter Images By Cloud Cover,0.709692359,Filter Feature Collection,4871
1619,script_43.txt,Function,Randomly move polygons,Random Point Generation,0.860498786,Filtering Polygons,0.747749567,Random Point Generation,4871
1620,script_43.txt,Function,Export feature collection,Export Features,0.956462026,Export Features,0.831804216,Export Features,4871
1621,script_43803.txt,Function,Filter image collection by region,Filter Image Collection By Region,0.994834781,Filter Image Collection By Region,0.966503084,Filter Image Collection By Region,4879
1622,script_43803.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4879
1623,script_43803.txt,Function,Sort images by cloud cover,Sort Image Collections By Cloud Cover,0.975756228,Sort Image Collections By Cloud Cover,0.939076543,Sort Image Collections By Cloud Cover,4879
1624,script_43803.txt,Function,Select first image from collection,Select Image,0.863658905,Select Image,0.745231509,Select Image,4879
1625,script_43803.txt,Function,Create mosaic from images,Stacking Multiple Images,0.89641428,Image Mosaicking,0.766485095,Image Mosaicking,4879
1626,script_43803.txt,Function,Clip image to region,Clip Images To A Specific Region,0.967746675,Clip Images To A Specific Region,0.916698456,Clip Images To A Specific Region,4872
1627,script_43803.txt,Function,Select specific bands,Select Specific Bands From Images,0.921846509,Select Specific Bands From Images,0.812876344,Select Specific Bands From Images,4872
1628,script_43803.txt,Function,Export image to Drive,Export Processed Images To Drive,0.946010232,Export Processed Images To Drive,0.884276628,Export Processed Images To Drive,4872
1629,script_43803.txt,Function,Center map on region,Display Interactive Map,0.842047691,Create A Thematic Map,0.662044168,Layer Addition To Map,4872
1630,script_43803.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Spatial Analysis,
1631,script_45435.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4877
1632,script_45435.txt,Function,Select specific bands,Select Specific Bands From Images,0.921846509,Select Specific Bands From Images,0.812876344,Select Specific Bands From Images,4877
1633,script_45435.txt,Function,Calculate mean of selected bands,Compute Mean Values,0.903274536,Calculate Data For Specific Spectral Bands,0.722774744,Calculates Mean Of Image Collection,4877
1634,script_45435.txt,Function,Add two datasets,Import/Load Data,0.828397155,Split Data Into Training And Testing Sets,0.667849779,Combine Multiple Image Properties,4877
1635,script_45435.txt,Function,Limit values to a maximum,Compute Maximum Values,0.924463391,Compute Maximum Values,0.794764996,Threshold Condition Application,4877
1636,script_45435.txt,Function,Divide dataset by another,Data Partitioning,0.869603872,Split Data Into Training And Testing Sets,0.682706237,Scaling index/indices values,4882
1637,script_45435.txt,Function,Visualize data on map,Data Visualization,0.905345082,Visualize The Processed Data,0.812869549,Map Visualization Of Feature Collection,4882
1638,script_45435.txt,Function,Export image to Google Drive,Export Processed Images To Google Drive,0.949123204,Export Processed Images To Google Drive,0.893883884,Export Processed Images To Google Drive,4882
1639,script_48.txt,Function,Define area of interest,Area Of Interest Selection,0.921453297,Area Of Interest Selection,0.661188722,Area Of Interest Selection,4882
