ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
335,script_188511.txt,Theme,Cloud probability,PERCENT CONVECTIVE CLOUDS,0.923713446,CLOUD EMISSIVITY,0.635487914,CLOUD PROPERTIES,7322
336,script_188511.txt,Theme,Correlation analysis,ISOTOPIC ANALYSIS,0.816128135,CONVERGENCE/DIVERGENCE,0.655450642,SCENARIO PLANNING,7322
337,script_19155.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,7322
338,script_19155.txt,Theme,Agricultural analysis,AGRICULTURE,0.879961133,AGRICULTURE PRODUCTION,0.719006181,AGRICULTURE PRODUCTION,7322
339,script_19155.txt,Theme,Urban analysis,URBAN AREAS,0.87316978,URBAN AREAS,0.671560943,URBAN AREAS,7322
340,script_23533.txt,Theme,Land cover change analysis,LAND USE/LAND COVER,0.862189531,LAND USE/LAND COVER,0.676077604,LAND USE/LAND COVER CLASSIFICATION,7322
341,script_28.txt,Theme,Snow cover analysis,SNOW STRATIGRAPHY,0.881873667,SNOW COVER,0.743541837,SNOW COVER,7328
342,script_28.txt,Theme,Landsat data harmonization,SATELLITE SOIL MOISTURE INDEX,0.783387542,DATA SYNCHRONIZATION TIME,0.673339725,LAND USE/LAND COVER CLASSIFICATION,7328
343,script_28.txt,Theme,Time series analysis,BIVARIATE ENSO TIMESERIES INDEX,0.791666508,STRATIGRAPHIC SEQUENCE,0.655381441,TIME SERIES ANALYSIS,7328
344,script_28.txt,Theme,Hydrologic unit statistics,WATER QUALITY INDEXES,0.827832758,HYDROGRAPHY,0.636590838,GROUND WATER PROCESSES/MEASUREMENTS,7328
345,script_3043.txt,Theme,Water frequency analysis,FLOOD FREQUENCY,0.860695422,FLOOD FREQUENCY,0.745921433,WATER QUALITY/WATER CHEMISTRY,7328
346,script_3043.txt,Theme,Vegetation frequency analysis,VEGETATION INDEX,0.886570573,FOREST MENSURATION,0.679283142,VEGETATION COVER,7327
347,script_3043.txt,Theme,Tidal flats detection,TIDAL COMPONENTS,0.860404372,TIDAL FRICTION,0.68111366,TIDAL COMPONENTS,7327
348,script_3043.txt,Theme,Deciduous vegetation detection,DECIDUOUS VEGETATION,0.866027236,DECIDUOUS VEGETATION,0.808063388,DECIDUOUS VEGETATION,7327
349,script_3043.txt,Theme,Evergreen vegetation detection,EVERGREEN VEGETATION,0.863509417,EVERGREEN VEGETATION,0.755038798,EVERGREEN VEGETATION,7327
350,script_32.txt,Theme,MODIS/VIIRS snow product bias determination,SNOW CLASSIFICATION,0.841023862,SNOW MICROSTRUCTURE,0.587440729,SNOW COVER,7327
351,script_35538.txt,Theme,Waterbody extraction using NDVI,GROUND WATER RECONSTRUCTION,0.814548135,WATER TRACE ELEMENTS,0.600865483,WATER QUALITY/WATER CHEMISTRY,7333
352,script_35538.txt,Theme,Landsat 8 imagery analysis,SATELLITE SOIL MOISTURE INDEX,0.813152552,RADAR IMAGERY,0.571020722,LAND SURFACE TEMPERATURE,7333
353,script_37873.txt,Theme,Landcover classification using satellite imagery,LAND USE/LAND COVER CLASSIFICATION,0.862811804,LAND USE/LAND COVER CLASSIFICATION,0.708539367,LAND USE/LAND COVER CLASSIFICATION,7333
354,script_41838.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,7333
355,script_41838.txt,Theme,Mangrove mapping,SHORELINE MAPPING,0.851137161,MANGROVES,0.762687922,VEGETATION COVER,7333
356,script_41838.txt,Theme,Water body identification,LAKES/RESERVOIRS,0.848647237,WATER CHARACTERISTICS,0.721213162,SURFACE WATER,7324
357,script_41838.txt,Theme,Open land detection,LAND SURFACE/AGRICULTURE INDICATORS,0.863308251,LAND USE/LAND COVER CLASSIFICATION,0.642266393,LAND USE/LAND COVER,7324
358,script_41838.txt,Theme,Built-up area analysis,ISOTOPIC ANALYSIS,0.804345727,LAND USE/LAND COVER CLASSIFICATION,0.603563428,URBAN AREAS,7324
359,script_42.txt,Theme,Forest cover mapping in Cambodia,FOREST MENSURATION,0.857102931,FOREST MENSURATION,0.610992312,FOREST COMPOSITION/VEGETATION STRUCTURE,7324
360,script_43.txt,Theme,Community forest analogue regions,FORESTS,0.831334352,FOREST MENSURATION,0.584124923,COMMUNITY DYNAMICS,7324
361,script_43803.txt,Theme,Satellite imagery analysis for Zhangjiakou region,SATELLITE SOIL MOISTURE INDEX,0.808586597,RADAR IMAGERY,0.584666848,LAND USE/LAND COVER CLASSIFICATION,7332
362,script_45435.txt,Theme,MODIS LAI analysis,ISOTOPIC ANALYSIS,0.823283255,LEAF AREA INDEX (LAI),0.60871315,VEGETATION INDEX,7332
363,script_45435.txt,Theme,Vegetation cover analysis,VEGETATION COVER,0.902563691,VEGETATION COVER,0.765177369,VEGETATION COVER,7332
364,script_48.txt,Theme,Annual change detection,FREEZE/FROST DATE,0.780760169,ANNUAL ELLIPTICAL COMPONENT,0.69317615,LAND USE/LAND COVER CLASSIFICATION,7332
365,script_48.txt,Theme,LandTrendr analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.836894333,LANDFALL INTENSITY,0.594953895,LAND USE/LAND COVER CLASSIFICATION,7332
366,script_48.txt,Theme,Time series analysis,BIVARIATE ENSO TIMESERIES INDEX,0.791666508,STRATIGRAPHIC SEQUENCE,0.655381441,TIME SERIES ANALYSIS,7322
367,script_48.txt,Theme,Segment length calculation,WAVE LENGTH,0.819171369,SEDIMENTATION RATE,0.577198029,Earth Science,
368,script_48.txt,Theme,Time since last vertex,LAST FREEZE/FROST PROBABILITY,0.789189458,LAST FREEZE/FROST DATE,0.622261286,SEGMENT LENGTH CALCULATION,7322
369,script_49902.txt,Theme,Satellite index calculation,SATELLITE SOIL MOISTURE INDEX,0.856224239,SATELLITE SOIL MOISTURE INDEX,0.694194913,Earth Science,
370,script_49902.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,TIME SINCE LAST VERTEX,7322
371,script_49902.txt,Theme,NDMI analysis,ISOTOPIC ANALYSIS,0.823709786,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.612638652,VEGETATION INDEX,7324
372,script_49902.txt,Theme,Legend incorporation,SYMBIOSIS,0.776387691,ENTRAINMENT,0.529951155,BOUNDARIES,7324
373,script_50.txt,Theme,Forest cover mapping in Cambodia,FOREST MENSURATION,0.857102931,FOREST MENSURATION,0.610992312,FOREST COMPOSITION/VEGETATION STRUCTURE,7324
374,script_51624.txt,Theme,Flood monitoring in Myanmar,INUNDATION LEVEL,0.830688953,FLOOD FREQUENCY,0.635089934,FLOODS,7324
375,script_52026.txt,Theme,Ozone concentration analysis,OZONE SURFACE,0.873256326,OXYGEN ISOTOPE ANALYSIS,0.744370818,TRACE GASES/TRACE SPECIES,7324
376,script_54980.txt,Theme,Urban infrastructure mapping,CONTOUR MAPS,0.851975203,SHORELINE MAPPING,0.672054172,URBAN AREAS,7339
377,script_59099.txt,Theme,"Landslide evaluation in Las Minas, Santa Rosa",SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 2),0.816139698,LAND SURFACE FEEDBACKS,0.535914361,LANDSLIDES,7339
378,script_62526.txt,Theme,Cirrus cloud area analysis,MESOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.902783155,CIRRUS CLOUD SYSTEMS,0.652495861,TROPOSPHERIC/HIGH-LEVEL CLOUDS (OBSERVED/ANALYZED),7339
379,script_62526.txt,Theme,Time series analysis,BIVARIATE ENSO TIMESERIES INDEX,0.791666508,STRATIGRAPHIC SEQUENCE,0.655381441,ATMOSPHERIC TEMPERATURE INDICES,7339
380,script_65671.txt,Theme,Median temperature analysis,TEMPERATURE ANOMALIES,0.848872781,AMBIENT TEMPERATURE,0.697508037,TEMPERATURE INDICES,7339
381,script_65671.txt,Theme,Landsat 5 TM,SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 5),0.816912055,SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 5),0.567589998,LANDSAT,7313
382,script_65671.txt,Theme,Landsat 8,SATELLITE SOIL MOISTURE INDEX,0.79617691,LANDSCAPE,0.552911282,Earth Science,
383,script_67562.txt,Theme,Supervised classification,BIOLOGICAL CLASSIFICATION,0.810250223,BIOLOGICAL CLASSIFICATION,0.705843747,LANDSAT,7313
384,script_67562.txt,Theme,Cloud removal,CLOUD CLUSTERS,0.880902886,CARBON DIOXIDE REMOVAL,0.649265826,Earth Science,
385,script_67562.txt,Theme,Image scaling,HUMAN DIMENSIONS,0.814595819,INFRARED IMAGERY,0.659245014,SUPERVISED CLASSIFICATION,7313
386,script_67562.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,VEGETATION INDEX,7316
387,script_67562.txt,Theme,NDWI calculation,NORTHERN OSCILLATION INDEX,0.7785393,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.609177649,Earth Science,
388,script_67562.txt,Theme,NDBI calculation,NINO 1+2 INDEX,0.794898331,INFILTRATION AMOUNT,0.552357614,VEGETATION INDEX,7316
389,script_67562.txt,Theme,DEM analysis,Digital Surface Model (DSM),0.869353414,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.659703135,Earth Science,
390,script_71184.txt,Theme,Cloud detection and removal,CLOUD DYNAMICS,0.871640444,CLOUD OPTICAL DEPTH/THICKNESS,0.614923358,VEGETATION INDEX,7316
391,script_71184.txt,Theme,Water body analysis,AQUIFER DEPTH,0.861195683,WATER CHARACTERISTICS,0.713577986,AQUATIC SCIENCES,7325
392,script_72.txt,Theme,LandTrendr temporal segmentation,BIVARIATE ENSO TIMESERIES INDEX,0.81732899,TECTONIC LANDFORMS,0.588217378,LAND USE/LAND COVER CLASSIFICATION,7325
393,script_72.txt,Theme,Change detection,SENSOR CHARACTERISTICS,0.814479828,WAVE DIFFRACTION,0.668730617,LAND USE/LAND COVER CLASSIFICATION,7325
394,script_72.txt,Theme,Vegetation index analysis,VEGETATION INDEX,0.930100918,VEGETATION INDEX,0.791563511,VEGETATION INDEX,7325
395,script_7366.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,7325
396,script_75448.txt,Theme,Waterbody surface area analysis,SURFACE WATER PROCESSES/MEASUREMENTS,0.875777721,SURFACE WATER FEATURES,0.683100939,SURFACE WATER,7322
397,script_75448.txt,Theme,Decline in lake surface area,RIVER/LAKE ICE BREAKUP,0.826454878,LAKE LEVELS,0.647814155,SURFACE WATER,7322
398,script_75448.txt,Theme,NDWI calculation,NORTHERN OSCILLATION INDEX,0.7785393,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.609177649,VEGETATION INDEX,7322
399,script_75448.txt,Theme,Otsu thresholding,ATTRITION,0.791782141,SOUTHERN OSCILLATION INDEX,0.553698063,VEGETATION INDEX,7322
400,script_76696.txt,Theme,Landsat NDVI analysis in Russia,SATELLITE SOIL MOISTURE INDEX,0.797729611,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.521926761,VEGETATION INDEX,7322
401,script_76709.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,VEGETATION INDEX,7314
402,script_76709.txt,Theme,MNDWI analysis,ISOTOPIC ANALYSIS,0.852588177,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.568015873,WATER QUALITY INDEXES,7314
403,script_76709.txt,Theme,NDMI analysis,ISOTOPIC ANALYSIS,0.823709786,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.612638652,VEGETATION INDEX,7314
404,script_76709.txt,Theme,NBR analysis,NORTHERN OSCILLATION INDEX,0.814752698,INFILTRATION RATE,0.535213053,VEGETATION INDEX,7314
405,script_76709.txt,Theme,CI analysis,ISOTOPIC ANALYSIS,0.859750688,ISOTOPIC ANALYSIS,0.595635056,VEGETATION INDEX,7314
406,script_76805.txt,Theme,Arctic greening patterns,ARCTIC OSCILLATION,0.860430717,ARCTIC OSCILLATION,0.578630328,VEGETATION INDEX,7324
407,script_76805.txt,Theme,NDVI/EVI trends,TEMPERATURE TRENDS,0.818617225,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.66527009,VEGETATION INDEX,7324
408,script_76839.txt,Theme,NDVI and LSWI analysis,ISOTOPIC ANALYSIS,0.801527321,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.647581041,VEGETATION INDEX,7324
409,script_76839.txt,Theme,Landsat imagery processing,SATELLITE SOIL MOISTURE INDEX,0.818571925,LANDSCAPE PROCESSES,0.669885755,SATELLITE SOIL MOISTURE INDEX,7324
410,script_76839.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUD MASK,7324
411,script_76840.txt,Theme,NDVI and LSWI calculation,NINO 1+2 INDEX,0.782580137,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.636344552,VEGETATION INDEX,7335
412,script_76840.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUDS,7335
413,script_76840.txt,Theme,Landsat imagery analysis,SATELLITE SOIL MOISTURE INDEX,0.82340157,RADAR IMAGERY,0.629863381,LAND USE/LAND COVER CLASSIFICATION,7335
414,script_76841.txt,Theme,NDVI and LSWI analysis in Qinghai region,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.776924074,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.578720689,VEGETATION INDEX,7335
415,script_78663.txt,Theme,Land cover correction using Sentinel-1 data,SOIL HORIZONS/PROFILE,0.815572321,LAND USE/LAND COVER,0.619858444,LAND USE/LAND COVER CLASSIFICATION,7335
416,script_78805.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,VEGETATION INDEX,7324
417,script_78805.txt,Theme,SAVI calculation,SCAVENGING,0.803121865,ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.537988305,VEGETATION INDEX,7324
418,script_78805.txt,Theme,Image collection filtering,BLOCKING INDEX,0.75696516,INFILTRATION,0.659632325,LAND USE/LAND COVER CLASSIFICATION,7324
419,script_78805.txt,Theme,Median and mean reduction,DENITRIFICATION RATE,0.805440307,SUBDUCTION,0.665387154,LAND USE/LAND COVER CLASSIFICATION,7324
420,script_85061.txt,Theme,Landsat image processing,SATELLITE SOIL MOISTURE INDEX,0.810966253,LANDSCAPE PROCESSES,0.646066308,LAND USE/LAND COVER CLASSIFICATION,7324
421,script_85061.txt,Theme,Cloud detection,CLOUD MICROPHYSICS,0.89226985,WAVE DIFFRACTION,0.641607642,CLOUD PROPERTIES,7329
422,script_85061.txt,Theme,Spectral mixture analysis,SPECTRUM WIDTH,0.819813967,SPECTRUM WIDTH,0.707599282,SPECTRAL IRRADIANCE,7329
423,script_85061.txt,Theme,Suriname mosaic creation,TOPOGRAPHY,0.794817924,MAGMA COMPOSITION/TEXTURE,0.490460426,LAND USE/LAND COVER CLASSIFICATION,7329
424,script_85217.txt,Theme,Land cover classification using Landsat 8 imagery,LAND USE/LAND COVER CLASSIFICATION,0.852099478,LAND USE/LAND COVER CLASSIFICATION,0.689390182,LAND USE/LAND COVER CLASSIFICATION,7329
425,script_85219.txt,Theme,Fire severity analysis,FIRE WEATHER INDEX,0.891610205,FIRE MODELS,0.616563439,FIRE WEATHER INDEX,7329
426,script_85219.txt,Theme,Vegetation index comparison,VEGETATION INDEX,0.933814049,VEGETATION INDEX,0.748956621,VEGETATION INDEX,7306
427,script_85219.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUDS,7306
428,script_89887.txt,Theme,Water masking,WATER VAPOR PROCESSES,0.845144451,WATER MASSES,0.726014018,WATER QUALITY,7306
429,script_89887.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUDS,7306
430,script_89887.txt,Theme,True color visualization,VISIBLE WAVELENGTHS,0.83123666,VISIBLE IMAGERY,0.622215033,VISIBLE LIGHT,7306
431,script_95721.txt,Theme,Vegetation indices analysis,VEGETATION INDEX,0.930876732,VEGETATION INDEX,0.764137566,VEGETATION INDEX,7310
432,script_95721.txt,Theme,Cloud and snow masking,CLOUD REFLECTANCE,0.877232671,LAND/OCEAN/ICE MASK,0.712953031,CLOUD TYPES,7310
433,script_95721.txt,Theme,Buffer creation,pH,0.813961804,FEED STORAGE,0.586805344,BOUNDARIES,7310
434,script_95950.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,VEGETATION INDEX,7310
435,script_95950.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUD TYPES,7310
436,script_95950.txt,Theme,Time series analysis,BIVARIATE ENSO TIMESERIES INDEX,0.791666508,STRATIGRAPHIC SEQUENCE,0.655381441,TIME SERIES ANALYSIS,7330
437,script_96316.txt,Theme,Sentinel-2 imagery analysis for Cordoba,RADAR IMAGERY,0.808318973,ISOTOPIC ANALYSIS,0.509459019,SATELLITE IMAGERY,7330
438,script_96317.txt,Theme,Sentinel-2 imagery analysis for Cordoba,RADAR IMAGERY,0.808318973,ISOTOPIC ANALYSIS,0.509459019,SATELLITE IMAGERY,7330
439,script_96322.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,VEGETATION INDEX,7330
440,script_96322.txt,Theme,Sentinel-2 imagery,RADAR IMAGERY,0.831386566,INFRARED IMAGERY,0.607177019,SATELLITE IMAGERY,7330
441,script_96322.txt,Theme,Agricultural yield,AGRICULTURE,0.885205984,AGRICULTURE PRODUCTION,0.70284152,CROP/PLANT YIELDS,7328
442,script_96332.txt,Theme,Sentinel-2 imagery processing for Cordoba region,CONTOUR MAPS,0.790508747,COASTAL PROCESSES,0.540147185,LAND USE/LAND COVER CLASSIFICATION,7328
443,script_96361.txt,Theme,Landsat data processing,SATELLITE SOIL MOISTURE INDEX,0.822414279,LANDSCAPE PROCESSES,0.636480689,LAND USE/LAND COVER CLASSIFICATION,7328
444,script_96361.txt,Theme,Cloud and water masking,CLOUD DYNAMICS,0.870861471,LAND/OCEAN/ICE MASK,0.688006997,CLOUD PROPERTIES,7328
445,script_96361.txt,Theme,Texture analysis,COMPOSITION/TEXTURE,0.866934538,COMPOSITION/TEXTURE,0.699066043,SOIL TEXTURE,7328
446,script_96424.txt,Theme,Water occurrence analysis,FLOOD FREQUENCY,0.856249928,WATER CHARACTERISTICS,0.721926451,SURFACE WATER,7313
447,script_96424.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,CLOUD PROPERTIES,7313
448,script_96424.txt,Theme,Lake shoreline stats,LAKE LEVELS,0.82388401,LAKE LEVELS,0.652357221,COASTLINE,7313
449,script_96424.txt,Theme,Lake extent reconstruction,LAKE LEVEL RECONSTRUCTION,0.916704774,LAKE LEVEL RECONSTRUCTION,0.760107994,OCEAN/LAKE RECORDS,7313
450,script_96426.txt,Theme,Lake area analysis,LAKE LEVELS,0.83057642,LAKE LEVELS,0.636714339,COASTLINE,7313
451,script_96426.txt,Theme,Water surface reconstruction,SEA LEVEL RECONSTRUCTION,0.887374759,GROUND WATER RECONSTRUCTION,0.769423068,SURFACE WATER,7312
452,script_96427.txt,Theme,Lake area change analysis,LAKE LEVEL RECONSTRUCTION,0.831065536,SEA LEVEL CHANGE,0.623720765,SURFACE WATER,7312
453,script_96458.txt,Theme,Urban area analysis,URBAN AREAS,0.875553429,URBAN AREAS,0.723485708,URBAN AREAS,7312
454,script_96458.txt,Theme,Water area detection,WATER VAPOR INDICATORS,0.845175803,WATER DEPTH,0.704686582,SURFACE WATER,7312
455,script_96458.txt,Theme,Vegetation area detection,VEGETATION INDEX,0.882316589,VEGETATION OPTICAL DEPTH,0.718827069,VEGETATION COVER,7312
456,script_96458.txt,Theme,Rice paddy identification,INDICATOR SPECIES,0.815306962,LAND SURFACE/AGRICULTURE INDICATORS,0.50878346,AGRICULTURE,7314
457,script_96459.txt,Theme,Urban change detection,URBAN AREAS,0.813894749,URBAN AREAS,0.660104692,Earth Science,
458,script_96459.txt,Theme,Vegetation analysis,VEGETATION INDEX,0.9112643,VEGETATION,0.71235621,URBANIZATION/URBAN SPRAWL,7314
459,script_96459.txt,Theme,Soil analysis,SOIL CHEMISTRY,0.903043211,SOIL CLASSIFICATION,0.79022032,Earth Science,
460,script_96519.txt,Theme,Flooding analysis,FLOOD LEVELS,0.866765499,FLOODING,0.743539929,VEGETATION,7314
461,script_96519.txt,Theme,Elevation mapping,TERRAIN ELEVATION,0.864859998,TERRAIN ELEVATION,0.700600743,TERRAIN ELEVATION,7320
462,script_96519.txt,Theme,Built-up area analysis,ISOTOPIC ANALYSIS,0.804345727,LAND USE/LAND COVER CLASSIFICATION,0.603563428,Earth Science,
463,script_96519.txt,Theme,Earthquake analysis,EARTHQUAKE OCCURRENCES,0.895441771,EARTHQUAKE PREDICTIONS,0.717237234,URBAN AREAS,7320
464,script_96537.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,Earth Science,
465,script_96537.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,EARTHQUAKES,7320
466,script_96537.txt,Theme,NDWI calculation,NORTHERN OSCILLATION INDEX,0.7785393,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.609177649,VEGETATION INDEX,7318
467,script_96537.txt,Theme,BSI calculation,BIOMASS DYNAMICS,0.793964684,SHOWALTER STABILITY INDEX (SI),0.555022597,Earth Science,
468,script_96537.txt,Theme,Cloud masking,CLOUD MICROPHYSICS,0.896247745,CLOUD CEILING,0.6455549,VEGETATION INDEX,7318
469,script_96537.txt,Theme,Accuracy assessment,PRECIPITATION,0.810382247,ACCRETION,0.650696933,Earth Science,
470,script_96538.txt,Theme,Cemetery characterization using Sentinel-2 imagery,SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 2),0.788882732,SEDIMENTARY TEXTURES,0.58485353,CLOUDS,7318
471,script_96558.txt,Theme,NDVI and precipitation correlation,CLIMATE INDICATORS,0.815696001,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.651645422,VEGETATION INDEX,7314
472,script_96578.txt,Theme,Fire detection,FIRE MANAGEMENT,0.872918725,FIRE DISTURBANCE,0.715811133,FIRE WEATHER INDEX,7314
473,script_96578.txt,Theme,Temperature analysis,PARTICLE TEMPERATURE,0.878895044,AMBIENT TEMPERATURE,0.7193712,TEMPERATURE INDICES,7314
474,script_96578.txt,Theme,NDVI change detection,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.819267273,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.661822617,VEGETATION INDEX,7314
475,script_96593.txt,Theme,NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.840828061,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.68153584,VEGETATION INDEX,7314
476,script_96593.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.925580025,LAND USE/LAND COVER CLASSIFICATION,0.805195212,LAND USE/LAND COVER CLASSIFICATION,7332
477,script_96593.txt,Theme,Time series analysis,BIVARIATE ENSO TIMESERIES INDEX,0.791666508,STRATIGRAPHIC SEQUENCE,0.655381441,TIME SERIES ANALYSIS,7332
478,script_96593.txt,Theme,Locust damage assessment,DISASTER RESPONSE,0.800546527,DESTRUCTION POTENTIAL INDEX,0.519731283,PLANT DISEASES/DISORDERS/PESTS,7332
479,script_96611.txt,Theme,Landsat 8 composite creation,Digital Surface Model (DSM),0.788636327,OCEAN MIXED LAYER,0.551737785,LAND USE/LAND COVER CLASSIFICATION,7332
480,script_96611.txt,Theme,NDVI calculation,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.821857333,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.693864882,VEGETATION INDEX,7332
481,script_96611.txt,Theme,Cloud-free composite generation,CLOUD PROPERTIES,0.777486682,WIND ENERGY PRODUCTION/USE,0.563644886,CLOUD INDICATORS,7317
482,script_97207.txt,Theme,Fire impact analysis using NDVI,FIRE WEATHER INDEX,0.82840395,FIRE WEATHER INDEX,0.647200644,FIRE ECOLOGY,7317
483,script_97208.txt,Theme,Fire area analysis,FIRE WEATHER INDEX,0.875812232,FIRE MODELS,0.636851907,FIRE ECOLOGY,7317
484,script_97208.txt,Theme,Burn severity assessment,BURNED AREA,0.858768046,BRIGHTNESS TEMPERATURE,0.567485094,FIRE ECOLOGY,7317
485,script_97209.txt,Theme,Fire analysis,FIRE WEATHER INDEX,0.880066097,FIRE MODELS,0.675780177,FIRE ECOLOGY,7317
486,script_97209.txt,Theme,Burned area detection,BURNED AREA,0.880084395,BURNED AREA,0.751452446,FIRE ECOLOGY,7318
487,script_97209.txt,Theme,Pre and post-fire comparison,FIRE OCCURRENCE,0.839038789,FIRE HISTORY,0.583414495,FIRE ECOLOGY,7318
488,script_97210.txt,Theme,Fire analysis,FIRE WEATHER INDEX,0.880066097,FIRE MODELS,0.675780177,FIRE ECOLOGY,7318
489,script_97210.txt,Theme,Burned area detection,BURNED AREA,0.880084395,BURNED AREA,0.751452446,FIRE ECOLOGY,7318
490,script_97210.txt,Theme,Pre and post-fire imagery,FIRE OCCURRENCE,0.839078546,FIRE MODELS,0.601381779,FIRE ECOLOGY,7318
491,script_97211.txt,Theme,Fire analysis,FIRE WEATHER INDEX,0.880066097,FIRE MODELS,0.675780177,FIRE ECOLOGY,7314
492,script_97211.txt,Theme,Burned area detection,BURNED AREA,0.880084395,BURNED AREA,0.751452446,FIRE MANAGEMENT,7314
493,script_97211.txt,Theme,Image classification,RADAR IMAGERY,0.815034032,INFRARED IMAGERY,0.682363272,LAND USE/LAND COVER CLASSIFICATION,7314
494,script_97211.txt,Theme,Vegetation indices calculation,VEGETATION INDEX,0.903642178,VEGETATION INDEX,0.753935814,VEGETATION INDEX,7314
495,script_97212.txt,Theme,Fire analysis,FIRE WEATHER INDEX,0.880066097,FIRE MODELS,0.675780177,FIRE ECOLOGY,7314
496,script_97212.txt,Theme,Burned area detection,BURNED AREA,0.880084395,BURNED AREA,0.751452446,RECLAMATION/REVEGETATION/RESTORATION,7333
497,script_97212.txt,Theme,Image classification,RADAR IMAGERY,0.815034032,INFRARED IMAGERY,0.682363272,LAND USE/LAND COVER CLASSIFICATION,7333
498,script_97250.txt,Theme,Nighttime lights distribution,LIGHT TRANSMISSION,0.828000188,LIGHT TRANSMISSION,0.724805534,URBAN AREAS,7333
