ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_LLAMA70B,Usage,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large
150,script_89887.txt,Theme,Water masking,WATER MASSES,0.726014256,WATER SPOUT,0.999280393,CHEMICAL WEATHERING,0.938798726,LAND/OCEAN/ICE MASK,"{'prompt_tokens': 7767, 'completion_tokens': 7, 'total_tokens': 7774}",WATER VAPOR PROCESSES,0.8451444506645203
151,script_89887.txt,Theme,Hillshade generation,HORSEHAIR WORMS,0.449067295,NEOTECTONICS,0.998817146,YARDANGS,0.946671486,TOPOGRAPHY,"{'prompt_tokens': 7767, 'completion_tokens': 5, 'total_tokens': 7772}",SOIL HORIZONS/PROFILE,0.8496022820472717
152,script_95721.txt,Theme,Crop monitoring and vegetation analysis,LAND SURFACE/AGRICULTURE INDICATORS,0.684670329,GRAZING DYNAMICS/PLANT HERBIVORY,0.999078155,FOREST HARVESTING AND ENGINEERING,0.890911818,VEGETATION,"{'prompt_tokens': 7770, 'completion_tokens': 3, 'total_tokens': 7773}",LAND SURFACE/AGRICULTURE INDICATORS,0.8444380760192871
153,script_95950.txt,Theme,Vegetation health monitoring using NDVI,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.749244928,GRAZING DYNAMICS / PLANT ECOLOGY,0.998902738,CORAL REEF ASSESSMENT,0.913262606,VEGETATION,"{'prompt_tokens': 7771, 'completion_tokens': 3, 'total_tokens': 7774}",NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8906271457672119
154,script_96316.txt,Theme,Land cover classification and vegetation monitoring,LAND USE/LAND COVER CLASSIFICATION,0.735698462,FOREST COMPOSITION/VEGETATION STRUCTURE,0.999231637,CORAL REEF ASSESSMENT,0.92025888,LAND SURFACE/AGRICULTURE INDICATORS,"{'prompt_tokens': 7770, 'completion_tokens': 12, 'total_tokens': 7782}",LAND SURFACE/AGRICULTURE INDICATORS,0.8811299204826355
155,script_96317.txt,Theme,Land cover classification and vegetation index analysis,LAND USE/LAND COVER CLASSIFICATION,0.729021311,FOREST COMPOSITION/VEGETATION STRUCTURE,0.99907589,SEDIMENTARY ROCK AGE DETERMINATIONS,0.902766764,LAND SURFACE/AGRICULTURE INDICATORS,"{'prompt_tokens': 7771, 'completion_tokens': 12, 'total_tokens': 7783}",VEGETATION INDEX,0.891660213470459
156,script_96322.txt,Theme,Land use land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.854563832,LAND USE/LAND COVER CLASSIFICATION,0.999672413,LAND USE/LAND COVER CLASSIFICATION,0.949848294,LAND USE/LAND COVER CLASSIFICATION,"{'prompt_tokens': 7769, 'completion_tokens': 8, 'total_tokens': 7777}",LAND USE/LAND COVER CLASSIFICATION,0.9503189325332642
157,script_96322.txt,Theme,Crop monitoring,AGRICULTURE PRODUCTION,0.691892564,CROP HARVEST DATES,0.999342322,WATER STORAGE,0.941717565,AGRICULTURAL PLANT SCIENCE,"{'prompt_tokens': 7767, 'completion_tokens': 8, 'total_tokens': 7775}",CROP HEIGHT,0.8503955602645874
158,script_96332.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195093,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER,"{'prompt_tokens': 7767, 'completion_tokens': 6, 'total_tokens': 7773}",LAND USE/LAND COVER CLASSIFICATION,0.9255800247192383
159,script_96332.txt,Theme,Water quality monitoring,WATER QUALITY,0.817907095,WATER MANAGEMENT,0.999368072,MARINE ENVIRONMENT MONITORING,0.971746624,WATER QUALITY,"{'prompt_tokens': 7767, 'completion_tokens': 5, 'total_tokens': 7772}",WATER MANAGEMENT,0.8823349475860596
160,script_96361.txt,Theme,"Landsat 5, 7, 8 image processing and analysis",RADAR IMAGERY,0.604602635,TOP OF ATMOSPHERE (TOA) REFLECTANCE,0.998528361,Digital Surface Model (DSM),0.867652297,LAND SURFACE,"{'prompt_tokens': 7778, 'completion_tokens': 3, 'total_tokens': 7781}",SATELLITE SOIL MOISTURE INDEX,0.8135190010070801
161,script_96424.txt,Theme,Lake water surface analysis,LAKE LEVELS,0.696943402,SURFACE WATER CHEMISTRY,0.999358773,OCEAN SALINITY RECONSTRUCTION,0.940573692,HYDROGRAPHY,"{'prompt_tokens': 7768, 'completion_tokens': 6, 'total_tokens': 7774}",LAKE LEVELS,0.8421391248703003
162,script_96426.txt,Theme,Lake water surface area analysis,LAKE LEVELS,0.668185711,SURFACE WATER CHEMISTRY,0.999070108,SEA SURFACE TEMPERATURE RECONSTRUCTION,0.942560315,TERRESTRIAL HYDROSPHERE,"{'prompt_tokens': 7769, 'completion_tokens': 10, 'total_tokens': 7779}",SURFACE WATER PROCESSES/MEASUREMENTS,0.8335254788398743
163,script_96427.txt,Theme,Lake water surface analysis and monitoring,LAKE LEVELS,0.701723158,SURFACE WATER PROCESSES/MEASUREMENTS,0.999081492,SURFACE WATER PROCESSES/MEASUREMENTS,0.926695645,HYDROGRAPHY,"{'prompt_tokens': 7770, 'completion_tokens': 6, 'total_tokens': 7776}",LAKE LEVELS,0.8344486951828003
164,script_96458.txt,Theme,Rice paddy monitoring,FEED PROCESSING,0.566803396,FOREST PLANTATION,0.99872601,STORMWATER MANAGEMENT,0.932219803,AGRICULTURAL PLANT SCIENCE,"{'prompt_tokens': 7768, 'completion_tokens': 8, 'total_tokens': 7776}",LIDAR,0.7946974635124207
165,script_96458.txt,Theme,Urban area detection,URBAN AREAS,0.731151104,OCEAN ACIDIFICATION,0.998956919,URBAN AREAS,0.957057476,HUMAN SETTLEMENTS,"{'prompt_tokens': 7767, 'completion_tokens': 6, 'total_tokens': 7773}",URBAN AREAS,0.8484090566635132
166,script_96458.txt,Theme,Water body detection,WATER DEPTH,0.71968019,GROUND WATER FEATURES,0.999240994,DRAINAGE AMOUNT,0.939013839,HYDROGRAPHY,"{'prompt_tokens': 7767, 'completion_tokens': 6, 'total_tokens': 7773}",WATER VAPOR INDICATORS,0.845334529876709
167,script_96458.txt,Theme,Vegetation monitoring,FOREST MENSURATION,0.762295067,VEGETATION COVER,0.999266684,MARINE ENVIRONMENT MONITORING,0.967963696,VEGETATION,"{'prompt_tokens': 7767, 'completion_tokens': 3, 'total_tokens': 7770}",VEGETATION INDEX,0.884047269821167
168,script_96459.txt,Theme,Land use classification and urbanization analysis,LAND USE/LAND COVER CLASSIFICATION,0.773402214,URBANIZATION/URBAN SPRAWL,0.998757839,ISOTOPIC ANALYSIS,0.897753477,LAND USE/LAND COVER,"{'prompt_tokens': 7771, 'completion_tokens': 6, 'total_tokens': 7777}",LAND USE/LAND COVER CLASSIFICATION,0.8925914168357849
169,script_96519.txt,Theme,Flood analysis,FLOODING,0.683571339,FLOOD FREQUENCY,0.999514222,ENVIRONMENTAL ASSESSMENTS,0.957334101,HYDROLOGY,"{'prompt_tokens': 7767, 'completion_tokens': 4, 'total_tokens': 7771}",FLOOD LEVELS,0.8779727220535278
170,script_96519.txt,Theme,Earthquake analysis,EARTHQUAKE PREDICTIONS,0.717237234,EARTHQUAKE PREDICTIONS,0.99931556,ENVIRONMENTAL ASSESSMENTS,0.939442873,EARTHQUAKES,"{'prompt_tokens': 7767, 'completion_tokens': 5, 'total_tokens': 7772}",EARTHQUAKE OCCURRENCES,0.8954417705535889
171,script_96519.txt,Theme,Land use analysis,LAND USE/LAND COVER CLASSIFICATION,0.746393025,LAND USE CLASSES,0.999284267,ENVIRONMENTAL ASSESSMENTS,0.95244658,LAND USE/LAND COVER,"{'prompt_tokens': 7767, 'completion_tokens': 6, 'total_tokens': 7773}",LAND USE/LAND COVER CLASSIFICATION,0.8865786790847778
172,script_96519.txt,Theme,Fire analysis,FIRE MODELS,0.675780535,FIRE MANAGEMENT,0.999625087,FIRE DYNAMICS,0.951465011,FIRE ECOLOGY,"{'prompt_tokens': 7766, 'completion_tokens': 5, 'total_tokens': 7771}",FIRE WEATHER INDEX,0.8800660967826843
173,script_96537.txt,Theme,Land cover classification and geomedian analysis,LAND USE/LAND COVER CLASSIFICATION,0.696285129,EL NINO SOUTHERN OSCILLATION (ENSO),0.998908103,GEOMAGNETIC FORECASTS,0.906880975,LAND USE/LAND COVER,"{'prompt_tokens': 7772, 'completion_tokens': 6, 'total_tokens': 7778}",LAND USE/LAND COVER CLASSIFICATION,0.8801997900009155
174,script_96538.txt,Theme,Panteon characterization using Sentinel-2 data,SENSOR CHARACTERISTICS,0.569967151,NON-REFRACTORY AEROSOL ORGANIC MASS,0.99861598,STRATOSPHERIC CLOUDS (OBSERVED/ANALYZED),0.85072428,LAND SURFACE,"{'prompt_tokens': 7775, 'completion_tokens': 3, 'total_tokens': 7778}",SAFFIR-SIMPSON SCALE AT LANDFALL (CATEGORY 2),0.7824944257736206
175,script_96558.txt,Theme,Climate and vegetation analysis in Hungary,FOREST COMPOSITION/VEGETATION STRUCTURE,0.59189117,CYCLONES (SW INDIAN),0.998292506,SEDIMENTARY ROCK AGE DETERMINATIONS,0.847293437,VEGETATION,"{'prompt_tokens': 7770, 'completion_tokens': 3, 'total_tokens': 7773}",VEGETATION INDEX,0.8225187659263611
176,script_96578.txt,Theme,Wildfire analysis in Tasmania,FOREST FIRE SCIENCE,0.573156476,NET ECOSYSTEM CO2 EXCHANGE (NEE),0.998039365,FOREST FIRE DANGER INDEX,0.909913898,NATURAL HAZARDS,"{'prompt_tokens': 7770, 'completion_tokens': 6, 'total_tokens': 7776}",FIRE WEATHER INDEX,0.8360762596130371
177,script_96593.txt,Theme,Locust damage assessment using remote sensing,FOREST MENSURATION,0.524586082,APPARENT SURFACE REFLECTIVITY,0.998868585,SOIL INFILTRATION,0.909711242,AGRICULTURAL PLANT SCIENCE,"{'prompt_tokens': 7771, 'completion_tokens': 8, 'total_tokens': 7779}",RADAR CROSS-SECTION,0.7902066707611084
178,script_96611.txt,Theme,Landsat 8 image compositing and NDVI analysis,RADAR IMAGERY,0.548461795,EL NINO SOUTHERN OSCILLATION (ENSO),0.998905241,Digital Surface Model (DSM),0.875555277,LAND SURFACE,"{'prompt_tokens': 7775, 'completion_tokens': 3, 'total_tokens': 7778}",Digital Surface Model (DSM),0.7946803569793701
179,script_97207.txt,Theme,Wildfire analysis and classification,FIRE MODELS,0.616199493,WILDFIRE SUPPRESSION,0.99892664,HAZARD MITIGATION/PLANNING,0.870732427,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE WEATHER INDEX,0.8703407645225525
180,script_97208.txt,Theme,Wildfire analysis and classification,FIRE MODELS,0.616199493,WILDFIRE SUPPRESSION,0.99892664,HAZARD MITIGATION/PLANNING,0.870732427,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE WEATHER INDEX,0.8703407645225525
181,script_97209.txt,Theme,Wildfire analysis and classification,FIRE MODELS,0.616199493,WILDFIRE SUPPRESSION,0.99892664,HAZARD MITIGATION/PLANNING,0.870732427,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE WEATHER INDEX,0.8703407645225525
182,script_97210.txt,Theme,Wildfire analysis and classification,FIRE MODELS,0.616199493,WILDFIRE SUPPRESSION,0.99892664,HAZARD MITIGATION/PLANNING,0.870732427,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE WEATHER INDEX,0.8703407645225525
183,script_97211.txt,Theme,Wildfire analysis and classification,FIRE MODELS,0.616199493,WILDFIRE SUPPRESSION,0.99892664,HAZARD MITIGATION/PLANNING,0.870732427,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE WEATHER INDEX,0.8703407645225525
184,script_97212.txt,Theme,Wildfire analysis and classification,FIRE MODELS,0.616199493,WILDFIRE SUPPRESSION,0.99892664,HAZARD MITIGATION/PLANNING,0.870732427,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE WEATHER INDEX,0.8703407645225525
185,script_97250.txt,Theme,Night Light Statistics by Landcover in India,LAND USE/LAND COVER CLASSIFICATION,0.551572382,HARMFUL ALGAL BLOOM (HABs),0.998452067,COORDINATE REFERENCE SYSTEM,0.894605815,LAND SURFACE,"{'prompt_tokens': 7772, 'completion_tokens': 3, 'total_tokens': 7775}",VEGETATION INDEX,0.8088123798370361
186,script_97292.txt,Theme,Land cover classification and object-based image analysis,LAND USE/LAND COVER CLASSIFICATION,0.69483912,LAND USE/LAND COVER CLASSIFICATION,0.99879849,GEOMAGNETIC FORECASTS,0.879238725,LAND USE/LAND COVER,"{'prompt_tokens': 7773, 'completion_tokens': 6, 'total_tokens': 7779}",LAND USE/LAND COVER CLASSIFICATION,0.8586717844009399
187,script_97295.txt,Theme,Land Use Land Cover (LULC) classification,LAND USE/LAND COVER CLASSIFICATION,0.813597798,LAND USE/LAND COVER CLASSIFICATION,0.999153852,LAND USE/LAND COVER CLASSIFICATION,0.941195369,LAND USE/LAND COVER,"{'prompt_tokens': 7774, 'completion_tokens': 6, 'total_tokens': 7780}",LAND USE/LAND COVER CLASSIFICATION,0.9221802949905396
188,script_97367.txt,Theme,Land cover analysis in Colombia,LAND USE/LAND COVER CLASSIFICATION,0.616950512,PALMER DROUGHT CROP MOISTURE INDEX,0.997995734,CORAL REEF ASSESSMENT,0.887565494,LAND USE/LAND COVER,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",LAND USE/LAND COVER,0.8312869071960449
189,script_97371.txt,Theme,Agricultural crop monitoring and analysis,AGRICULTURE PRODUCTION,0.729417562,CARBON CAPTURE AND STORAGE,0.998793125,FOREST HARVESTING AND ENGINEERING,0.915908337,AGRICULTURAL PLANT SCIENCE,"{'prompt_tokens': 7770, 'completion_tokens': 8, 'total_tokens': 7778}",AGRICULTURE PRODUCTION,0.8356919288635254
190,script_97430.txt,Theme,Land cover classification,LAND USE/LAND COVER CLASSIFICATION,0.805195093,LAND USE/LAND COVER CLASSIFICATION,0.999158859,LAND USE CLASSES,0.940996528,LAND USE/LAND COVER,"{'prompt_tokens': 7767, 'completion_tokens': 6, 'total_tokens': 7773}",LAND USE/LAND COVER CLASSIFICATION,0.9255800247192383
191,script_97430.txt,Theme,Vegetation analysis,VEGETATION,0.712356329,VEGETATION RECONSTRUCTION,0.999534249,VEGETATION RECONSTRUCTION,0.953329861,VEGETATION,"{'prompt_tokens': 7767, 'completion_tokens': 3, 'total_tokens': 7770}",VEGETATION INDEX,0.9112643003463745
192,script_97431.txt,Theme,Water body analysis in Chad,WATER CHARACTERISTICS,0.612199128,SATELLITE SOIL MOISTURE INDEX,0.998423338,WATER MANAGEMENT,0.923844218,HYDROGRAPHY,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",GROUND WATER PROCESSES/MEASUREMENTS,0.8061709403991699
193,script_97446.txt,Theme,Land cover analysis in Kalimantan region,LAND USE/LAND COVER CLASSIFICATION,0.614225745,HARMFUL ALGAL BLOOM (HABs),0.998172402,AEROSOL SIZE DISTRIBUTION,0.890237629,LAND USE/LAND COVER,"{'prompt_tokens': 7770, 'completion_tokens': 6, 'total_tokens': 7776}",LAND SURFACE/AGRICULTURE INDICATORS,0.8324637413024902
194,script_97475.txt,Theme,Land cover classification and analysis using Sentinel-2 imagery,LAND USE/LAND COVER CLASSIFICATION,0.698471367,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.9988814,MICROWAVE IMAGERY,0.886888683,LAND USE/LAND COVER,"{'prompt_tokens': 7776, 'completion_tokens': 6, 'total_tokens': 7782}",LAND USE/LAND COVER CLASSIFICATION,0.8394713401794434
195,script_97477.txt,Theme,Water quality analysis of Oneida Lake,WATER QUALITY,0.617673457,LIQUID WATER EQUIVALENT THICKNESS (LWET),0.998696864,WATER QUALITY INDEXES,0.897516251,WATER QUALITY/WATER CHEMISTRY,"{'prompt_tokens': 7771, 'completion_tokens': 13, 'total_tokens': 7784}",WATER QUALITY INDEXES,0.8455043435096741
196,script_97479.txt,Theme,Landsat 8 Surface Reflectance Analysis,APPARENT SURFACE REFLECTIVITY,0.664288878,AFFORESTATION/REFORESTATION,0.999028265,SOLAR RADIATION MANAGEMENT,0.921716928,LAND SURFACE,"{'prompt_tokens': 7773, 'completion_tokens': 3, 'total_tokens': 7776}",SATELLITE SOIL MOISTURE INDEX,0.8178011178970337
197,script_97507.txt,Theme,Tracking Crop Greenness in Merced County,VEGETATION,0.611555398,CIRRUS KELVIN-HELMHOLTZ COLOMBIAH,0.998341858,ENVIRONMENTAL SUSTAINABILITY,0.876606584,AGRICULTURAL PLANT SCIENCE,"{'prompt_tokens': 7774, 'completion_tokens': 8, 'total_tokens': 7782}",CROP HARVEST DATES,0.8168643116950989
198,script_97508.txt,Theme,Tracking Crop Greenness in Merced County,VEGETATION,0.611555398,CIRRUS KELVIN-HELMHOLTZ COLOMBIAH,0.998341858,ENVIRONMENTAL SUSTAINABILITY,0.876606584,AGRICULTURAL PLANT SCIENCE,"{'prompt_tokens': 7774, 'completion_tokens': 8, 'total_tokens': 7782}",CROP HARVEST DATES,0.8168643116950989
199,script_97509.txt,Theme,Burn Severity of Mendocino Complex Fire,TORNADO DENSITY,0.549666762,SURFACE RADIATIVE PROPERTIES,0.998678505,BURNED AREA,0.914904475,WILDFIRES,"{'prompt_tokens': 7774, 'completion_tokens': 4, 'total_tokens': 7778}",BURNED AREA,0.8342655897140503
200,script_97510.txt,Theme,Burn Severity Analysis of Mendocino Complex Fire,TOXICITY LEVELS,0.551405191,NON-REFRACTORY AEROSOL ORGANIC MASS,0.998596668,OCEAN SALINITY RECONSTRUCTION,0.882581174,WILDFIRES,"{'prompt_tokens': 7775, 'completion_tokens': 4, 'total_tokens': 7779}",FIRE WEATHER INDEX,0.8346884846687317
201,script_97512.txt,Theme,Burn severity analysis of Medocino Complex Fire,VOLCANO MAGNITUDE/INTENSITY,0.537986517,NON-REFRACTORY AEROSOL ORGANIC MASS,0.998596907,FOREST FIRE DANGER INDEX,0.88528198,WILDFIRES,"{'prompt_tokens': 7773, 'completion_tokens': 4, 'total_tokens': 7777}",FIRE WEATHER INDEX,0.8578165769577026
202,script_97538.txt,Theme,Land cover analysis using Landsat 8 imagery,LAND USE/LAND COVER CLASSIFICATION,0.627809465,AFFORESTATION/REFORESTATION,0.998683691,SOLAR IMAGERY,0.930664063,LAND USE/LAND COVER,"{'prompt_tokens': 7774, 'completion_tokens': 6, 'total_tokens': 7780}",LAND SURFACE/AGRICULTURE INDICATORS,0.829707145690918
203,script_97539.txt,Theme,Land cover analysis using Landsat 8 imagery,LAND USE/LAND COVER CLASSIFICATION,0.627809465,AFFORESTATION/REFORESTATION,0.998683691,SOLAR IMAGERY,0.930664063,LAND USE/LAND COVER,"{'prompt_tokens': 7774, 'completion_tokens': 6, 'total_tokens': 7780}",LAND SURFACE/AGRICULTURE INDICATORS,0.829707145690918
204,script_97582.txt,Theme,Wildfire monitoring and analysis,FOREST MENSURATION,0.682830036,WILDFIRE SUPPRESSION,0.999107838,GEOMAGNETIC FORECASTS,0.850572765,NATURAL HAZARDS,"{'prompt_tokens': 7769, 'completion_tokens': 6, 'total_tokens': 7775}",FIRE MANAGEMENT,0.8633757829666138
205,script_97609.txt,Theme,Drought monitoring and seasonal rainfall analysis,DROUGHT FREQUENCY,0.628616691,TOTAL SURFACE PRECIPITATION RATE,0.998978674,GEOMAGNETIC FORECASTS,0.896615028,ATMOSPHERIC WATER VAPOR,"{'prompt_tokens': 7772, 'completion_tokens': 10, 'total_tokens': 7782}",DROUGHT DURATION,0.8576194643974304
206,script_97610.txt,Theme,Climate Analysis,CLIMATE WARMING,0.699525356,CLIMATE INDICATORS,0.999454081,ISOTOPIC ANALYSIS,0.917504787,CLIMATE INDICATORS,"{'prompt_tokens': 7766, 'completion_tokens': 7, 'total_tokens': 7773}",CONVECTIVE CLOUDS/SYSTEMS (OBSERVED/ANALYZED),0.8746428489685059
207,script_97651.txt,Theme,Landsat 7 image processing for cloud masking and export,LAND/OCEAN/ICE MASK,0.551924348,AFFORESTATION/REFORESTATION,0.998740315,Digital Surface Model (DSM),0.848443747,REMOTE SENSING,"{'prompt_tokens': 7776, 'completion_tokens': 4, 'total_tokens': 7780}",CLOUD PROPERTIES,0.8330777883529663
208,script_97683.txt,Theme,Satellite Imagery Analysis,RADAR IMAGERY,0.720882297,OXYGEN ISOTOPE ANALYSIS,0.999036849,MICROWAVE IMAGERY,0.934002638,LAND SURFACE,"{'prompt_tokens': 7770, 'completion_tokens': 3, 'total_tokens': 7773}",SATELLITE SOIL MOISTURE INDEX,0.8302640914916992
209,script_97683.txt,Theme,Remote Sensing,RADIATIONAL DIVERGENCE,0.655803442,SALTATION,0.999120474,REFLECTED INFRARED,0.966790795,EARTH SCIENCE,"{'prompt_tokens': 7767, 'completion_tokens': 4, 'total_tokens': 7771}",RADAR,0.8755226135253906
210,script_97683.txt,Theme,Earth Observation,Earth Science,0.800637364,Earth Science,0.99955368,Earth Science,0.943048239,EARTH SCIENCE,"{'prompt_tokens': 7767, 'completion_tokens': 4, 'total_tokens': 7771}",Earth Science,0.8794617056846619
211,script_97700.txt,Theme,Vegetation Index Analysis,VEGETATION INDEX,0.792009592,VEGETATION INDEX,0.999379277,VEGETATION RECONSTRUCTION,0.934777856,VEGETATION INDEX,"{'prompt_tokens': 7768, 'completion_tokens': 4, 'total_tokens': 7772}",VEGETATION INDEX,0.9318158626556396
212,script_97700.txt,Theme,SAR Image Analysis,RADAR IMAGERY,0.721376359,ISOTOPIC ANALYSIS,0.999024868,ISOTOPIC ANALYSIS,0.950969815,REMOTE SENSING,"{'prompt_tokens': 7768, 'completion_tokens': 4, 'total_tokens': 7772}",RADAR IMAGERY,0.8647143244743347
213,script_97704.txt,Theme,Topographic analysis of global DEMs,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.647926569,DIGITAL ELEVATION/TERRAIN MODEL (DEM),0.998740435,SEDIMENTARY ROCK AGE DETERMINATIONS,0.863498688,TOPOGRAPHY,"{'prompt_tokens': 7772, 'completion_tokens': 5, 'total_tokens': 7777}",Digital Surface Model (DSM),0.8390551805496216
214,script_97718.txt,Theme,Vegetation health monitoring using NDVI and MSI indices,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.715051055,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.998686314,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.915180802,VEGETATION,"{'prompt_tokens': 7774, 'completion_tokens': 3, 'total_tokens': 7777}",NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8824588656425476
215,script_97724.txt,Theme,Chinese Privet monitoring and NDVI analysis,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.548135281,GRAZING DYNAMICS/PLANT HERBIVORY,0.998526871,OXYGEN ISOTOPE ANALYSIS,0.87107718,VEGETATION,"{'prompt_tokens': 7772, 'completion_tokens': 3, 'total_tokens': 7775}",NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.793615460395813
216,script_97954.txt,Theme,Land cover classification and land change detection in the Bahamas,LAND USE/LAND COVER CLASSIFICATION,0.660752416,NET ECOSYSTEM CO2 EXCHANGE (NEE),0.997839272,LAND SURFACE FEEDBACKS,0.877093434,LAND USE/LAND COVER,"{'prompt_tokens': 7775, 'completion_tokens': 6, 'total_tokens': 7781}",LAND SURFACE/AGRICULTURE INDICATORS,0.8033342361450195
217,script_97974.txt,Theme,Land cover classification and change detection in Grenada,LAND USE/LAND COVER CLASSIFICATION,0.638805985,PALMER HYDROLOGICAL DROUGHT INDEX,0.997849643,SEDIMENTARY ROCK AGE DETERMINATIONS,0.856985331,LAND USE/LAND COVER,"{'prompt_tokens': 7773, 'completion_tokens': 6, 'total_tokens': 7779}",LAND SURFACE/AGRICULTURE INDICATORS,0.8264592885971069
218,script_97988.txt,Theme,Land cover classification and forest area analysis in Belize,LAND USE/LAND COVER CLASSIFICATION,0.637301028,SEDIMENTARY ROCK PHYSICAL/OPTICAL PROPERTIES,0.997736931,SEDIMENTARY ROCK AGE DETERMINATIONS,0.855769753,LAND SURFACE/AGRICULTURE INDICATORS,"{'prompt_tokens': 7774, 'completion_tokens': 12, 'total_tokens': 7786}",FOREST COMPOSITION/VEGETATION STRUCTURE,0.8315703868865967
219,script_97991.txt,Theme,Land cover classification and analysis of Trinidad and Tobago,LAND USE/LAND COVER CLASSIFICATION,0.686196089,Digital Surface Model (DSM),0.998046637,SEDIMENTARY ROCK AGE DETERMINATIONS,0.88313216,LAND USE/LAND COVER,"{'prompt_tokens': 7775, 'completion_tokens': 6, 'total_tokens': 7781}",LAND USE/LAND COVER CLASSIFICATION,0.857065737247467
220,script_98003.txt,Theme,Land cover analysis in Central America,LAND USE/LAND COVER CLASSIFICATION,0.626246929,SATELLITE SOIL MOISTURE INDEX,0.99845016,GRAZING DYNAMICS / PLANT ECOLOGY,0.901523352,LAND USE/LAND COVER,"{'prompt_tokens': 7770, 'completion_tokens': 6, 'total_tokens': 7776}",LAND SURFACE/AGRICULTURE INDICATORS,0.8036966323852539
221,script_98169.txt,Theme,Vegetation monitoring using NDVI in Wisconsin,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.67851156,FOREST COMPOSITION/VEGETATION STRUCTURE,0.998317242,SOIL COMPACTION,0.908276856,VEGETATION,"{'prompt_tokens': 7772, 'completion_tokens': 3, 'total_tokens': 7775}",NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.8474539518356323
222,script_98257.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985333,STORMWATER MANAGEMENT,0.998867393,FOREST HARVESTING AND ENGINEERING,0.861917257,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}",FLOOD LEVELS,0.849592924118042
223,script_98258.txt,Theme,Flood monitoring and analysis,FLOOD FREQUENCY,0.703985333,STORMWATER MANAGEMENT,0.998867393,FOREST HARVESTING AND ENGINEERING,0.861917257,HYDROLOGY,"{'prompt_tokens': 7769, 'completion_tokens': 4, 'total_tokens': 7773}",FLOOD LEVELS,0.849592924118042
224,script_98259.txt,Theme,"Flood monitoring and water detection in Hue, Vietnam",FLOOD LEVELS,0.601630926,NATIONAL SANITATION FOUNDATION WATER QUALITY INDEX,0.998498678,MARINE DEBRIS REMOVAL,0.83242178,HYDROSPHERE,"{'prompt_tokens': 7775, 'completion_tokens': 5, 'total_tokens': 7780}",FLOOD LEVELS,0.813265323638916
225,script_98260.txt,Theme,Flood analysis and water detection,HYDROGRAPHY,0.682618618,FEED CONTAMINATION AND TOXICOLOGY,0.99919188,GEOMAGNETIC FORECASTS,0.846250772,HYDROSPHERE,"{'prompt_tokens': 7770, 'completion_tokens': 5, 'total_tokens': 7775}",FLOOD LEVELS,0.8483942747116089
226,script_98261.txt,Theme,Flood extent analysis,INUNDATION AMOUNT,0.652186453,STREAMFLOW RECONSTRUCTION,0.999095738,ENVIRONMENTAL ASSESSMENTS,0.931534648,FRESHWATER RUNOFF,"{'prompt_tokens': 7768, 'completion_tokens': 6, 'total_tokens': 7774}",FLOOD LEVELS,0.8886827230453491
227,script_98262.txt,Theme,Flood extent analysis and mapping,HYDROGRAPHY,0.634059429,STREAMFLOW RECONSTRUCTION,0.998898685,FOREST HARVESTING AND ENGINEERING,0.894725442,HYDROSPHERE,"{'prompt_tokens': 7770, 'completion_tokens': 5, 'total_tokens': 7775}",FLOOD LEVELS,0.8658657670021057
