ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
446,script_187888.txt,Function,Time band creation,Addition Of Time Band,0.885948657989502,Addition Of Time Band,0.7509679794311523
447,script_187888.txt,Function,Image renaming,Rename Image Bands,0.8997716903686523,Rename Image Bands,0.7931218147277832
448,script_187888.txt,Function,Sampling regions,Sampling Regions,0.987460732460022,Sampling Regions,0.973172664642334
449,script_187888.txt,Function,Merging images,Aggregate Multiple Images,0.9016892313957214,Aggregate Multiple Images,0.8191506862640381
450,script_187895.txt,Function,Filtering image collection by date and location,Filter Image Collection By Date And Region,0.9693481922149658,Filter Image Collection By Date And Region,0.9176664352416992
451,script_187895.txt,Function,Applying cloud mask to Landsat images,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.9176937937736512,Image Cloud Masking,0.7802198529243469
452,script_187895.txt,Function,Calculating BSI index,Image Index Calculation,0.8845721483230591,Image Index Calculation,0.7032854557037354
453,script_187895.txt,Function,Renaming BSI band with sensing time,Rename Spectral Bands,0.8611392974853516,Rename Spectral Bands,0.6914651393890381
454,script_187895.txt,Function,Sampling BSI values at training points,Training Data Sampling,0.9186657667160034,Sampling Regions For Training Data,0.7696729898452759
455,script_188011.txt,Function,Filtering image collection by bounds,Filter Image Collection By Bounds,0.98711097240448,Filter Image Collection By Bounds,0.929693341255188
456,script_188011.txt,Function,Converting Kelvin to Celsius,Temperature Calculation,0.8650518655776978,Temperature Calculation,0.7046723365783691
457,script_188011.txt,Function,Clipping images to geometry,Clip Images To A Specific Region,0.9049092531204224,Clip Images To Specific Geographic Boundaries,0.8072839975357056
458,script_188011.txt,Function,Calculating seasonal temperatures,Temperature Calculation,0.9062014818191528,Temperature Calculation,0.8232620358467102
459,script_188011.txt,Function,Reducing image collection to mean,Reduction Of Image Collection,0.9441047310829164,Reduce Image Collection To Minimum Value,0.8575533628463745
460,script_188011.txt,Function,Exporting to CSV,Export Results,0.8612034320831299,Export Sampled Data,0.687089741230011
461,script_188011.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
462,script_188011.txt,Function,Filtering by count range,Data Filtering,0.8591161966323853,Filter And Sort,0.7114140391349792
463,script_188011.txt,Function,Reducing columns to max,Compute Maximum Values,0.8625780344009399,Reduce Image Collection To Minimum Value,0.6904720067977905
464,script_188011.txt,Function,Charting image series,Cluster Image Data,0.8653426170349121,Image Mapping,0.7532545924186707
465,script_188030.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
466,script_188030.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
467,script_188030.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
468,script_188030.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
469,script_188030.txt,Function,Mean value calculation,Compute Mean Values,0.9484701156616212,Compute Mean Values,0.8883689641952515
470,script_188030.txt,Function,Max value calculation,Compute Maximum Values,0.9392210245132446,Compute Maximum Values,0.8578440546989441
471,script_188030.txt,Function,Min value calculation,Compute Minimum Values,0.9432344436645508,Compute Minimum Values,0.8289148807525635
472,script_188030.txt,Function,Standard deviation calculation,Standard Deviation Calculation,0.9731945395469666,Standard Deviation Calculation,0.9243678450584412
473,script_188030.txt,Function,Region-based statistics calculation,Area Statistics Calculation,0.920875370502472,Area Statistics Calculation,0.7738842964172363
474,script_188030.txt,Function,Data export,Export Processed Data,0.9291242361068726,Export Processed Data,0.867867112159729
475,script_188052.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
476,script_188052.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
477,script_188052.txt,Function,MNDWI calculation,Calculates Modified Normalized Difference Water Index (MNDWI),0.8762588500976562,Calculates Modified Normalized Difference Water Index (MNDWI),0.8160156011581421
478,script_188052.txt,Function,Otsu thresholding,Otsu Thresholding,0.9300856590270996,Otsu Thresholding,0.94190514087677
479,script_188052.txt,Function,Water body extraction,Endmember extraction,0.8685460090637207,Identifying Water Body,0.797183632850647
480,script_188052.txt,Function,Area calculation,Area Calculation,0.98960143327713,Area Calculation,0.9742112159729004
481,script_188163.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
482,script_188163.txt,Function,Mosaicking,Image Mosaicking,0.9023783802986144,Image Mosaicking,0.8953284025192261
483,script_188163.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
484,script_188163.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
485,script_188163.txt,Function,Feature extraction,Feature Importance Extraction,0.9405049085617064,Texture Feature Extraction,0.888102114200592
486,script_188163.txt,Function,Image compositing,Generate Image Composites,0.9105064868927002,Generate Image Composites,0.8455150127410889
487,script_188163.txt,Function,Quality band calculation,Calculate Data For Specific Spectral Bands,0.859786868095398,Calculate Data For Specific Spectral Bands,0.7042524814605713
488,script_188163.txt,Function,Normalized difference calculation,Calculate Normalized Difference And Other Indices,0.9377741813659668,Calculate Normalized Difference And Other Indices,0.8465750217437744
489,script_188163.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
490,script_188163.txt,Function,Feature collection filtering,Filter Feature Collection,0.9809187650680542,Filter Feature Collection,0.8793867826461792
491,script_188163.txt,Function,Image training,Training Model,0.8913145065307617,Image Reduction,0.760934054851532
492,script_188163.txt,Function,Classifier application,Trains And Applies Classifier,0.9044508934020996,Trains And Applies Classifier,0.7477639317512512
493,script_188217.txt,Function,Masking Landsat 8 images,Image Masking,0.8821402192115784,Image Masking,0.7189149260520935
494,script_188217.txt,Function,Masking Landsat 7 images,Image Masking,0.879705548286438,Image Masking,0.7355586290359497
495,script_188217.txt,Function,Renaming bands,Rename Image Bands,0.9198910593986512,Rename Image Bands,0.816480278968811
496,script_188217.txt,Function,Calculating indices,Geometric Index Calculation,0.9157048463821412,Image Index Calculation,0.7660411596298218
497,script_188217.txt,Function,Normalizing image values,Image Normalization,0.961691915988922,Image Normalization,0.8592137098312378
498,script_188217.txt,Function,Printing histograms,Generating Histograms,0.9320410490036012,Generating Histograms,0.853076696395874
499,script_188217.txt,Function,Calculating class areas,Area Calculation,0.9057074785232544,Area Calculation,0.8024007081985474
500,script_188217.txt,Function,Creating land cover charts,Mapping Land Cover,0.932659387588501,Mapping Land Cover,0.8294731378555298
501,script_188217.txt,Function,Filling gaps in images,Image Gap Filling,0.9614068269729614,Image Gap Filling,0.9239435195922852
502,script_188217.txt,Function,Reclassifying images,Prepares Images For Classification,0.9047732353210448,Reclassify,0.805767297744751
503,script_188217.txt,Function,Buffering polygons,Buffering Geometries,0.929953157901764,Buffering Geometries,0.8638930916786194
504,script_188221.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
505,script_188221.txt,Function,Select variables from image collection,Display Selected Images,0.894363522529602,Display Selected Images,0.7511425018310547
506,script_188221.txt,Function,Reduce region to mean value,Mean Reduction,0.8689229488372803,Compute Mean Values,0.733688235282898
507,script_188221.txt,Function,Export feature collection to CSV,Export Features,0.9050791263580322,Map Visualization Of Feature Collection,0.671103298664093
508,script_188386.txt,Function,Image collection creation,Filter Image Collection,0.9124323725700378,Temporal Collection Creation,0.7620941400527954
509,script_188386.txt,Function,Geometry definition,Union Of Geometries,0.8607081174850464,Define And Utilize Multiple Polygon Geometries For Analysis,0.5694550275802612
510,script_188386.txt,Function,Image filtering,Filter Images,0.9644411206245422,Filter Images,0.8682696223258972
511,script_188397.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
512,script_188397.txt,Function,Selecting specific image band,Select Specific Bands From Images,0.9530242085456848,Select Specific Bands From Images,0.9092355966567993
513,script_188397.txt,Function,Creating video thumbnail,Clip And Visualize,0.8102413415908813,Binary Image Creation,0.679543137550354
514,script_188400.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
515,script_188400.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
516,script_188400.txt,Function,Visualization with custom palette,Visualize Data With Specific Color Palettes,0.9051392674446106,Visualize Data With Specific Color Palettes,0.8206363916397095
517,script_188401.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
518,script_188401.txt,Function,Clip image by polygon,Clip Images To A Specific Region,0.909433126449585,Select And Clip Image,0.8120566606521606
519,script_188401.txt,Function,Select temperature component,Selects Temperature Data,0.9284470081329346,Selects Temperature Data,0.7922072410583496
520,script_188412.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
521,script_188412.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
522,script_188412.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
523,script_188412.txt,Function,LST calculation,Chlorophyll-a Calculation,0.8598933219909668,Slope calculation,0.6267327666282654
524,script_188412.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
525,script_188413.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
526,script_188413.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
527,script_188413.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
528,script_188413.txt,Function,LST calculation,Chlorophyll-a Calculation,0.8598933219909668,Slope calculation,0.6267327666282654
529,script_188413.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
530,script_188414.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
531,script_188414.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
532,script_188414.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
533,script_188414.txt,Function,LST calculation,Chlorophyll-a Calculation,0.8598933219909668,Slope calculation,0.6267327666282654
534,script_188414.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
535,script_188419.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
536,script_188419.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
537,script_188419.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
538,script_188419.txt,Function,LST calculation,Chlorophyll-a Calculation,0.8598933219909668,Slope calculation,0.6267327666282654
539,script_188419.txt,Function,Image visualization,Enhancing Image Visualization,0.9234810471534728,Enhancing Image Visualization,0.9001052379608154
540,script_188454.txt,Function,Filter image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9897128343582152,Filter Image Collection By Date And Boundaries,0.9546441435813904
541,script_188454.txt,Function,Create mosaic from image collection,Aggregate Multiple Images,0.884365975856781,Generate Image Composites,0.7468717098236084
542,script_188454.txt,Function,Mask clouds from image,Image Cloud Masking,0.9437806606292723,Image Cloud Masking,0.7994862198829651
543,script_188454.txt,Function,Calculate sum of image collection,Calculates Mean Of Image Collection,0.9189438819885254,Calculates Mean Of Image Collection,0.8545622229576111
544,script_188454.txt,Function,Reduce image collection to single band,Reduction Of Image Collection,0.9309306144714355,Reduce Image Collection To Minimum Value,0.7740511298179626
545,script_188455.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
546,script_188455.txt,Function,Creating mosaic from image collection,Creates And Exports Image Mosaics,0.8781982660293579,Image Mosaicking,0.7634861469268799
547,script_188455.txt,Function,Masking clouds from image,Image Cloud Masking,0.9475319385528564,Image Cloud Masking,0.877660870552063
548,script_188455.txt,Function,Calculating sum of image collection,Calculates Mean Of Image Collection,0.9223660230636596,Calculates Mean Of Image Collection,0.8647615313529968
549,script_188455.txt,Function,Calculating percentage of cloud probability,Computes Percentage Of Cloud Cover,0.9510524868965148,Computes Percentage Of Cloud Cover,0.8348063230514526
550,script_188458.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
551,script_188458.txt,Function,Create mosaic from image collection,Aggregate Multiple Images,0.884365975856781,Generate Image Composites,0.7468717098236084
552,script_188458.txt,Function,Mask clouds in image,Image Cloud Masking,0.9414169788360596,Image Cloud Masking,0.7915055751800537
553,script_188458.txt,Function,Calculate sum of image collection,Calculates Mean Of Image Collection,0.9189438819885254,Calculates Mean Of Image Collection,0.8545622229576111
554,script_188458.txt,Function,Calculate percentage of cloud probability,Computes Percentage Of Cloud Cover,0.951306939125061,Computes Percentage Of Cloud Cover,0.8446474075317383
555,script_188465.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
556,script_188465.txt,Function,Create mosaic from image collection,Aggregate Multiple Images,0.884365975856781,Generate Image Composites,0.7468717098236084
557,script_188465.txt,Function,Reduce image to ROI,Image Reduction,0.9236432313919068,Reduce Image Collection To Minimum Value,0.7286813855171204
558,script_188465.txt,Function,Mask clouds from image,Image Cloud Masking,0.9437806606292723,Image Cloud Masking,0.7994862198829651
559,script_188465.txt,Function,Calculate sum of image collection,Calculates Mean Of Image Collection,0.9189438819885254,Calculates Mean Of Image Collection,0.8545622229576111
560,script_188502.txt,Function,Filtering image collection,Filter Image Collection,0.989755630493164,Filter Image Collection,0.8771380186080933
561,script_188502.txt,Function,Applying OTSU thresholding,Otsu Thresholding,0.8758477568626404,Otsu Thresholding,0.8385825753211975
562,script_188502.txt,Function,Calculating water body area,Water body Area Calculation,0.9869564175605774,Water body Area Calculation,0.9673604965209961
563,script_188502.txt,Function,Generating chart,Generate Time Series Charts,0.9007204174995422,Generating Histograms,0.8054327964782715
564,script_188506.txt,Function,Filter image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9897128343582152,Filter Image Collection By Date And Boundaries,0.9546441435813904
565,script_188506.txt,Function,Create mosaic from image collection,Aggregate Multiple Images,0.884365975856781,Generate Image Composites,0.7468717098236084
566,script_188506.txt,Function,Mask clouds from image,Image Cloud Masking,0.9437806606292723,Image Cloud Masking,0.7994862198829651
567,script_188506.txt,Function,Calculate sum of image collection,Calculates Mean Of Image Collection,0.9189438819885254,Calculates Mean Of Image Collection,0.8545622229576111
568,script_188506.txt,Function,Calculate percentage of cloud probability,Computes Percentage Of Cloud Cover,0.951306939125061,Computes Percentage Of Cloud Cover,0.8446474075317383
569,script_188509.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
570,script_188509.txt,Function,Clip image to ROI,Clip Images To A Specific Region,0.9129961729049684,Select And Clip Image,0.7458372116088867
571,script_188509.txt,Function,Calculate total precipitation,Calculate Total Precipitation,0.96053808927536,Calculate Total Precipitation,0.9508493542671204
572,script_188509.txt,Function,Mask clouds,Cloud And Snow Masking,0.9091814756393432,Cloud And Snow Masking,0.7780498266220093
573,script_188509.txt,Function,Calculate percentage image,Image Fraction Calculation,0.9035130143165588,Image Fraction Calculation,0.7376464605331421
574,script_188509.txt,Function,Compute cross-correlation,Cross-correlation Calculation,0.9575963020324708,Cross-correlation Calculation,0.9098656177520752
575,script_188511.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.9959336519241332,Filter Image Collection By Date,0.9782779216766357
576,script_188511.txt,Function,Clip image to ROI,Clip Images To A Specific Region,0.9129961729049684,Select And Clip Image,0.7458372116088867
577,script_188511.txt,Function,Calculate total precipitation,Calculate Total Precipitation,0.96053808927536,Calculate Total Precipitation,0.9508493542671204
578,script_188511.txt,Function,Mask clouds in images,Image Cloud Masking,0.9459936618804932,Image Cloud Masking,0.826072633266449
579,script_188511.txt,Function,Calculate correlation coefficient,Cross-correlation Calculation,0.9272850155830384,Calculates Spatial Correlation,0.818294107913971
580,script_23533.txt,Function,Image remapping,Image Mapping,0.956612229347229,Remapping,0.9004671573638916
581,script_23533.txt,Function,Image collection creation,Filter Image Collection,0.9124323725700378,Temporal Collection Creation,0.7620941400527954
582,script_23533.txt,Function,Land cover classification,Land Cover Classification And Mapping,0.9552735090255736,Land Cover Classification And Mapping,0.8607609868049622
583,script_23533.txt,Function,Change detection analysis,Change Detection,0.9515551328659058,Change Detection,0.9045183658599854
584,script_28.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
585,script_28.txt,Function,Sensor harmonization,Harmonization,0.9090029001235962,Harmonization,0.8713651895523071
586,script_28.txt,Function,Surface reflectance collection retrieval,Surface Reflectance Correction,0.867552638053894,Surface Reflectance Correction,0.7938178777694702
587,script_28.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
588,script_28.txt,Function,Normalized difference calculation,Calculate Normalized Difference And Other Indices,0.9377741813659668,Calculate Normalized Difference And Other Indices,0.8465750217437744
589,script_28.txt,Function,Regional statistics calculation,Area Statistics Calculation,0.928647518157959,Area Statistics Calculation,0.7859636545181274
590,script_3043.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
591,script_3043.txt,Function,Image renaming and band selection,Rename Image Bands,0.9446107149124146,Rename Image Bands,0.7861807346343994
592,script_3043.txt,Function,Image masking and quality control,Image Masking,0.9153438210487366,Image Masking,0.8127661943435669
593,script_3043.txt,Function,Vegetation index calculation,Vegetation Indices/Index Calculation,0.9692245721817015,Vegetation Indices/Index Calculation,0.9143607020378113
594,script_3043.txt,Function,Water frequency analysis,Hydrological Analysis,0.8908239006996155,Hydrological Analysis,0.7339651584625244
595,script_3043.txt,Function,Land cover classification,Land Cover Classification And Mapping,0.9552735090255736,Land Cover Classification And Mapping,0.8607609868049622
596,script_32.txt,Function,Generate daily composites,Generate Image Composites,0.8530209064483643,Generate Image Composites,0.7738807201385498
597,script_32.txt,Function,Make snow persistence composite,Creating Seasonal Composite,0.8671324849128723,Creating Seasonal Composite,0.7023906707763672
598,script_32.txt,Function,Generate wet snow image collection,Generate Image Composites,0.839289665222168,Generate Image Composites,0.7500771880149841
599,script_32.txt,Function,Update mask,Update Masks,0.9642349481582642,Update Masks,0.955916166305542
600,script_32.txt,Function,Export data,Export Processed Data,0.9395838975906372,Export Processed Data,0.8814965486526489
601,script_35538.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
602,script_35538.txt,Function,Calculating median image,Calculates Median Of Image Collection,0.9480560421943665,Calculates Median Of Image Collection,0.8388295769691467
603,script_35538.txt,Function,Clipping image to ROI,Clip Images To A Specific Region,0.9071584939956664,Select And Clip Image,0.7377322912216187
604,script_35538.txt,Function,Calculating NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.893216073513031,Compute Median Of NDVI,0.8779250383377075
605,script_35538.txt,Function,Masking image based on NDVI threshold,Image Masking,0.8827146291732788,Image Masking,0.7583052515983582
606,script_35538.txt,Function,Displaying image in map canvas,Display Interactive Map,0.8619118928909302,Display Interactive Map,0.7468543648719788
607,script_41838.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
608,script_41838.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
609,script_41838.txt,Function,Feature collection creation,Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
610,script_41838.txt,Function,Training sample creation,Training Data Creation,0.9336338639259338,Feature Sampling For Training,0.7958831787109375
611,script_41838.txt,Function,Random forest classification,Random Forest Classification,0.9791607856750488,Random Forest Classification,0.9582221508026123
612,script_41838.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
613,script_42.txt,Function,Get user inputs and imports,Import/Load Data,0.8391706347465515,Import/Load Data,0.6982307434082031
614,script_42.txt,Function,Get AOI geometry,Filtering Polygons,0.8325833082199097,Geometric Index Calculation,0.5612407922744751
615,script_42.txt,Function,Get forest cover data,Visualize Forest Cover,0.9030307531356812,Visualize Changes In Forest Cover Over Time,0.7796785831451416
616,script_42.txt,Function,Get LTOP fitted outputs,Performs Linear Fits,0.8178771734237671,Performs Linear Fits,0.6056216955184937
617,script_42.txt,Function,Create training data,Training Data Creation,0.9618303775787354,Training Data Creation,0.8381265997886658
618,script_42.txt,Function,Train a model,Training Model,0.942158579826355,Training Model,0.7984918355941772
619,script_42.txt,Function,Run classification,Classification,0.8777836561203003,Slope Classification,0.6561264991760254
620,script_43.txt,Function,Calculate mean canopy cover,Calculate Tree Cover Area,0.882611095905304,Forest Canopy Density Calculation,0.7506200075149536
621,script_43.txt,Function,Create random feature collection,Random Point Generation,0.8731517791748047,Add A Feature Collection,0.7718258500099182
622,script_43.txt,Function,Move feature polygons,Filtering Polygons,0.8613767623901367,Filtering Polygons,0.6756190061569214
623,script_43.txt,Function,Filter by country boundary,Filter Images By Region,0.8849337697029114,Filter Image Collection By Bounds,0.745286226272583
624,script_43.txt,Function,Filter by non-overlapping features,Filtering Features,0.9036777019500732,Filtering Features,0.7306934595108032
625,script_43.txt,Function,Filter by similar canopy cover,Identify Tree Cover,0.8600069880485535,Filter Images By Cloud Cover,0.7357246279716492
626,script_43803.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.984916925430298,Filter Image Collection By Date And Boundaries,0.9465013742446899
627,script_43803.txt,Function,Sorting image collection by cloud cover,Sort Image Collections By Cloud Cover,0.9851043224334716,Sort Image Collections By Cloud Cover,0.9389932155609131
628,script_43803.txt,Function,Mosaicking images,Image Mosaicking,0.9605164527893066,Image Mosaicking,0.9559961557388306
629,script_43803.txt,Function,Clipping image by region,Clip Images To A Specific Region,0.9525465965270996,Clip Images To A Specific Region,0.892429769039154
630,script_43803.txt,Function,Selecting image bands,Select Specific Bands From Images,0.9668238162994384,Select Specific Bands From Images,0.8646174669265747
631,script_43803.txt,Function,Exporting image to drive,Export Processed Images To Drive,0.941817045211792,Export Processed Images To Drive,0.8614711165428162
632,script_45435.txt,Function,Image Collection Filtering,Filter Image Collection,0.9865096807479858,Filter Image Collection,0.9031354188919067
633,script_45435.txt,Function,Image Selection,Select Image,0.9725831747055054,Select Image,0.8501074910163879
634,script_45435.txt,Function,Mean Reduction,Mean Reduction,1.0,Mean Reduction,1.000000238418579
635,script_45435.txt,Function,Data Quality Control,Quality Control,0.9033527970314026,Quality Control,0.7992285490036011
636,script_45435.txt,Function,Image Visualization,Enhancing Image Visualization,0.9335808157920836,Enhancing Image Visualization,0.897345244884491
637,script_48.txt,Function,Annual change detection processing,Change Detection,0.8669477701187134,Change Detection,0.7688459157943726
638,script_48.txt,Function,LandTrendr fit algorithm,Terrain Data Generation and Analysis,0.8157147169113159,Terrain Flattening,0.6348124742507935
639,script_48.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
640,script_48.txt,Function,Index calculation,Geometric Index Calculation,0.9426132440567015,Image Index Calculation,0.838940441608429
641,script_48.txt,Function,Breakpoint preparation,Data Preparation,0.8351436853408813,Data Preparation For Training,0.6475304365158081
642,script_48.txt,Function,Segment length calculation,Distance Calculation,0.8696058988571167,Fractional Vegetation Calculation,0.6649909019470215
643,script_48.txt,Function,Time since last vertex calculation,Temporal Averaging,0.7942938804626465,Calculate Ratio Between Recent And Historical Images,0.6114685535430908
644,script_49902.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
645,script_49902.txt,Function,Image clipping,Clip Images,0.9256044626235962,Select And Clip Image,0.8260947465896606
646,script_49902.txt,Function,NDVI calculation,Computes Normalized Difference Vegetation Index (NDVI),0.9001474380493164,Compute Median Of NDVI,0.8637285232543945
647,script_49902.txt,Function,Normalized difference calculation,Calculate Normalized Difference And Other Indices,0.9377741813659668,Calculate Normalized Difference And Other Indices,0.8465750217437744
648,script_49902.txt,Function,Legend creation,Legend Creation,0.9945025444030762,Legend Creation,0.8973132371902466
649,script_50.txt,Function,Create random points,Random Point Generation,0.9462329149246216,Random Point Generation,0.7881094813346863
650,script_50.txt,Function,Get spectral information,Spectral Values Extraction,0.884799599647522,Calculate Data For Specific Spectral Bands,0.7103073000907898
651,script_50.txt,Function,Train a model,Training Model,0.942158579826355,Training Model,0.7984918355941772
652,script_50.txt,Function,Classify images,Prepares Images For Classification,0.9360733032226562,Classify Images Based On Training Data,0.7770989537239075
653,script_50.txt,Function,Create image collection,Filter Image Collection,0.9143046140670776,Generate Image Composites,0.7904142141342163
654,script_51624.txt,Function,Composite Sentinel-1 images,Displays Composite Image,0.8542391657829285,Displays Composite Image,0.6778171062469482
655,script_51624.txt,Function,Filter image collection,Filter Image Collection,0.9966691136360168,Filter Image Collection,0.9491643309593201
656,script_51624.txt,Function,Visualize image,Enhancing Image Visualization,0.9247925877571106,Visualize Satellite Images,0.8524935841560364
657,script_52026.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
658,script_52026.txt,Function,Mean calculation,Compute Mean Values,0.9373050928115844,Compute Mean Values,0.85310959815979
659,script_52026.txt,Function,Region clipping,Spatial Clipping,0.9465648531913756,Clip Images To A Specific Region,0.7720284461975098
660,script_52026.txt,Function,Image reduction,Image Reduction,0.9849795699119568,Image Reduction,0.9759488105773926
661,script_54980.txt,Function,Image collection creation,Filter Image Collection,0.9124323725700378,Temporal Collection Creation,0.7620941400527954
662,script_54980.txt,Function,Image masking,Image Masking,0.991538405418396,Image Masking,0.9768099188804626
663,script_54980.txt,Function,Image renaming,Rename Image Bands,0.8997716903686523,Rename Image Bands,0.7931218147277832
664,script_54980.txt,Function,Image filtering,Filter Images,0.9644411206245422,Filter Images,0.8682696223258972
665,script_54980.txt,Function,Image remapping,Image Mapping,0.956612229347229,Remapping,0.9004671573638916
666,script_54980.txt,Function,Video generation,Visualization And Output Generation,0.8567667603492737,Visualization And Output Generation,0.7206981182098389
667,script_59099.txt,Function,Filter image collection by date and cloud percentage,Filter Image Collection By Cloud Coverage,0.9416557550430298,Filter Image Collection By Date,0.8265548944473267
668,script_59099.txt,Function,Calculate NDVI index,Computes Normalized Difference Vegetation Index (NDVI),0.8865150809288025,Compute Median Of NDVI,0.8588384389877319
669,script_59099.txt,Function,Visualize NDVI index,Visualize NDVI Results,0.934223771095276,Visualize NDVI Results,0.8646699786186218
670,script_59099.txt,Function,Chart NDVI time series,Generate Time Series Charts For NDVI,0.9549118280410768,Generate Time Series Charts For NDVI,0.8442184925079346
671,script_62526.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.9874882698059082,Filter Image Collection By Date And Boundaries,0.9472305774688721
672,script_62526.txt,Function,Creating mosaic images,Image Mosaicking,0.9029494524002076,Image Mosaicking,0.8047066926956177
